LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
MIA,Muhammad Khaalid,m,RSA,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PH,6,5.3,7.9,,13.2
MIA,Muhammad Khaalid,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,38,5,3.85,,8.85
MIA,Muhammad Khaalid,m,RSA,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,15,4.3,7.55,,11.85
MIA,Muhammad Khaalid,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,26,4.3,7.8,,12.1
MIA,Muhammad Khaalid,m,RSA,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,14,4,8.9,,12.9
MIA,Muhammad Khaalid,m,RSA,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT1,,4,9.15,,13.15
MIA,Muhammad Khaalid,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,16,4.6,8.2,,12.8
MICALLEF,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,17,4.4,7.1,0,11.5
MICALLEF,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT1,3,4.6,8.95,0,13.55
MICALLEF,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,5,4.6,8.6,0.1,13.3
MICALLEF,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT2,3,3.8,8.5,0,12.3
MICALLEF,Sofia,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,5,3.8,8.7,0,12.5
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,26,4.5,6.8,0,11.3
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",FX,7,4.9,7.1,0,12
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,8,4.7,7.85,0.2,12.35
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,final,"Liverpool, England",UB,7,4.6,7.3,0,11.9
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,8,4.6,7.8,0,12.4
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,9,4.2,,0,13.05
MICALLEF,Sofia,w,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,9,3.8,,0,12.3
MICALLEF,Sofia,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",BB,7,4.7,7.8,,12.5
MICALLEF,Sofia,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,7,4.5,7.95,,12.45
MICALLEF,Sofia,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,20,4.4,7.4,,11.8
MICALLEF,Sofia,w,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,19,4.3,7.4,,11.7
MICKEVICS,Dmitrijs,m,LAT,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,42,5.3,7.766,,13.066
MICKEVICS,Dmitrijs,m,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,55,5.1,7.733,,12.833
MICKEVICS,Dmitrijs,m,LAT,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,41,5.5,7.033,,12.533
MICKEVICS,Dmitrijs,m,LAT,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,10,5.5,8.5,,14
MICKEVICS,Dmitrijs,m,LAT,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,12,5.4,8.533,,13.933
MICKEVICS,Dmitrijs,m,LAT,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,28,5.5,7.3,,12.8
MIELLE,Silane,w,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,49,4.9,6.5,,11.4
MIELLE,Silane,w,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,29,5.1,7.633,0.3,12.433
MIELLE,Silane,w,FRA,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,31,5.2,7.566,,12.766
MIELLE,Silane,w,FRA,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,15,4.9,7.066,0,11.966
MIELLE,Silane,w,FRA,25-28 May 2023,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",FX,1,5,7.933,0,12.933
MIELLE,Silane,w,FRA,25-28 May 2023,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,1,5.1,8.033,0,13.133
MIELLE,Silane,w,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,26,5,7.1,,12.1
MIELLE,Silane,w,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,6,5.1,7.8,,12.9
MIELLE,Silane,w,FRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,33,5.2,6.6,,11.8
MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,36,5.2,7.966,0.1,13.066
MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,61,3.5,8.4,,11.9
MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,64,4.2,7.966,,12.166
MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PH,55,3.8,7.9,,11.7
MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,66,4.1,7.933,,12.033
MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT1,55,4.8,8.733,0.1,13.433
MILLER,Zoe,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,10,5.2,7.7,,12.9
MILLER,Zoe,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,38,5,6.25,0.4,10.85
MILLER,Zoe,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",UB,1,6.4,8.233,,14.633
MILLER,Zoe,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,1,6.4,8.45,,14.85
MILLER,Zoe,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,4,4.6,9.3,,13.9
MILLER,Zoe,w,USA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,4,0,0,,0
MILLOUSI,Vasiliki,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,31,5.1,6.8,,11.9
MILLOUSI,Vasiliki,w,GRE,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,84,4.6,6.433,,11.033
MILLOUSI,Vasiliki,w,GRE,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,18,4.8,6.4,0.1,11.1
MILLOUSI,Vasiliki,w,GRE,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,19,4,7.466,,11.466
MINAKOVSKAYA,Milana,w,AZE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,147,4.4,3.466,,7.866
MINAKOVSKAYA,Milana,w,AZE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,89,4.3,7.8,,12.1
MINAKOVSKAYA,Milana,w,AZE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,121,4,6.766,,10.766
MINAKOVSKAYA,Milana,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,106,4.6,4.9,,9.5
MINAKOVSKAYA,Milana,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,106,4.2,6.466,0.3,10.366
MINAKOVSKAYA,Milana,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,101,4.2,5.766,,9.966
MINAKOVSKAYA,Milana,w,AZE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,109,3.2,8.3,,11.5
MINAMI,Kazuki,m,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",FX,4,6.4,7.333,0.1,13.63
MINAMI,Kazuki,m,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,1,6.2,8.533,,14.733
MINAMI,Kazuki,m,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT1,1,5.6,9.2,,14.8
MINAMI,Kazuki,m,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT2,22,,,,
MINAMI,Kazuki,m,JPN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",FX,2,6.4,7.8,,14.2
MINAMI,Kazuki,m,JPN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,4,6.3,7.766,0.1,13.966
MINAMI,Kazuki,m,JPN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",VT1,6,5.6,9.266,,14.866
MINAMI,Kazuki,m,JPN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT1,3,5.6,9.133,,14.733
MINAMI,Kazuki,m,JPN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",VT2,6,5.2,9.2,,14.4
MINAMI,Kazuki,m,JPN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT2,3,5.2,9.2,,14.4
MINTCHEVA,Paloma,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,104,4.3,5.133,0.1,9.333
MINTCHEVA,Paloma,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,25,5.1,7.466,,12.566
MINTCHEVA,Paloma,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,39,4.9,7.666,,12.566
MINTCHEVA,Paloma,w,BUL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,53,4.2,8.7,,12.9
MIR,Nicolau,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,89,5.9,7,0.2,12.7
MIR,Nicolau,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,47,4.9,8.266,,13.166
MIR,Nicolau,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,15,5.9,8.866,,14.766
MIR,Nicolau,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,127,4.4,6.1,0.3,10.2
MIR,Nicolau,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,,,,,
MIR,Nicolau,m,ESP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,44,5.2,8.966,0.1,14.066
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,14,5.7,8.3,,14
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,13,5.2,9.033,,14.233
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,26,4.9,8.5,,13.4
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,16,4.7,8.333,,13.033
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",PB,4,5.9,8.833,,14.733
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,8,5.9,8.733,,14.633
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,22,5.2,7.733,,12.933
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,44,4.8,8.2,,13
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,24,4.3,7.033,,11.333
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,103,3.9,7.6,,11.5
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,9,5.2,9.5,,14.7
MIR,Nicolau,m,ESP,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,13,5.2,9.033,,14.233
MIR,Nicolau,m,ESP,1-4 Mar 2023,World Cup,final,"Doha, Qatar",FX,6,5.7,7.7,,13.4
MIR,Nicolau,m,ESP,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,8,5.7,7.766,,13.466
MIR,Nicolau,m,ESP,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,19,5.6,7.2,,12.8
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,4,5.5,8.5,,14
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,12,4.9,8.133,,13.033
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,8,5.5,8.666,,14.166
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,17,4.9,6.766,,11.666
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,14,4.8,8.2,,13
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,6,5.2,9.1,,14.3
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,15,5.5,8.266,,13.766
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,23,4.9,8.5,,13.4
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",PB,6,5.8,8.066,,13.86
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,13,5.5,8.5,,14
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PH,23,4.6,8.366,,12.966
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,40,4.7,8.266,,12.966
MIR ROSSELLO,Nicolau,m,ESP,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT1,31,4.8,9.033,,13.83
MIRVALIEV,Abdulaziz,m,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,11,5.4,8.233,,13.633
MIRVALIEV,Abdulaziz,m,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,26,5.4,7.566,,12.966
MIRVALIEV,Abdulaziz,m,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,9,5.2,9.1,0.3,14
MIRVALIEV,Abdulaziz,m,UZB,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,9,5.2,9.133,0.1,14.233
MIRVALIEV,Abdulaziz,m,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,18,5.4,7.733,0.1,13.033
MIRVALIEV,Abdulaziz,m,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,18,5.4,7.466,,12.866
MIRVALIEV,Abdulaziz,m,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",SR,21,5,8.066,,13.066
MIRVALIEV,Abdulaziz,m,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",SR,19,5.7,7.533,,13.233
MIRVALIEV,Abdulaziz,m,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,10,5.2,9.2,0.1,14.3
MIRVALIEV,Abdulaziz,m,UZB,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,10,5.2,8.166,,13.366
MIRVALIEV,Abdulaziz,m,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT1,21,5.2,9.033,,14.233
MIRVALIEV,Abdulaziz,m,UZB,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT2,21,5.2,7.866,,13.066
MIWA,Teppei,m,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,48,4.9,6.566,0.4,11.066
MIWA,Teppei,m,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,35,5.1,6.6,,11.7
MIWA,Teppei,m,JPN,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,21,5.4,7.8,,13.2
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,8,5.7,7.266,,12.966
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,3,5.8,7.733,,13.533
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,3,5.8,7.9,,13.7
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,7,5.7,8.033,,13.733
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",FX,8,5.3,7.766,,13.066
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,10,5.5,8.1,,13.6
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,19,5.5,7.366,,12.866
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,65,5.6,6.966,,12.566
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,4,5,9.233,,14.233
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,8,5,9.3,,14.3
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT2,5,4.8,9.133,,13.933
MIYATA,Shoko,w,JPN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,7,4.8,8.233,,13.033
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,3,5.7,8.066,,13.766
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,9,5.1,6.933,,12.033
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,1,5,8.9,,13.9
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",BB,4,5.7,7.6,,13.3
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",BB,2,5.7,8.1,,13.8
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",FX,3,5.3,8.033,,13.33
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,2,5.3,8.2,,13.5
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",UB,6,5.3,8,,13.3
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT1,2,5,9,,14
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",VT2,1,4.8,8.9,,13.7
MIYATA,Shoko,w,JPN,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT2,1,4.8,8.933,,13.733
MODOIANU ZSEDER,Toma,m,ROU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,94,4.8,7.266,,12.066
MODOIANU ZSEDER,Toma,m,ROU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,86,4.5,7.466,,11.966
MODOIANU ZSEDER,Toma,m,ROU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,21,5.8,7.9,,13.7
MODOIANU ZSEDER,Toma,m,ROU,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",HB,23,4.8,7.2,,12
MODOIANU ZSEDER,Toma,m,ROU,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,42,4.6,6.5,,11.1
MODOIANU ZSEDER,Toma,m,ROU,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",SR,17,5.7,7.833,,13.533
MODOIANU ZSEDER,Toma Roland,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,85,5,7.466,,12.466
MODOIANU ZSEDER,Toma Roland,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,103,4.1,7.633,,11.733
MODOIANU ZSEDER,Toma Roland,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,37,5.4,7.966,,13.366
MODOIANU ZSEDER,Toma Roland,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,47,4.9,8.1,,13
MODOIANU ZSEDER,Toma Roland,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,109,2.9,6.4,,9.3
MODOIANU ZSEDER,Toma Roland,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,28,5.1,8.433,,13.533
MOERZ,Alissa,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,94,3.9,7.2,,11.1
MOERZ,Alissa,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,100,4.7,6.766,,11.466
MOERZ,Alissa,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,46,4.6,7.5,,12.1
MOERZ,Alissa,w,AUT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,65,4.2,7.566,,11.766
MOERZ,Alissa,w,AUT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,50,4.5,7.833,,12.333
MOERZ,Charlize,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,77,4.6,6.933,,11.533
MOERZ,Charlize,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,44,5.2,7.633,,12.833
MOERZ,Charlize,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,114,4.1,6.766,,10.866
MOERZ,Charlize,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,101,4.4,8.1,,12.5
MOERZ,Charlize,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,45,4.6,7.3,,11.9
MOERZ,Charlize,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,96,5.3,6.066,0.3,11.066
MOERZ,Charlize,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,45,4.4,8.433,,12.833
MOERZ,Charlize,w,AUT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,67,4.6,6.3,,10.9
MOERZ,Charlize,w,AUT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,28,5.2,7.333,,12.533
MOERZ,Charlize,w,AUT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,58,4.1,8.066,,12.166
MOERZ,Charlize,w,AUT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,49,4.4,8.6,,13
MOERZ,Charlize,w,AUT,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",BB,23,4.6,6.233,,10.833
MOERZ,Charlize,w,AUT,27-30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,6,5.1,7.233,,12.333
MOERZ,Charlize,w,AUT,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,5,5.2,7.2,,12.4
MOERZ,Charlize,w,AUT,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",UB,25,4.1,7.033,,11.133
MOERZ,Charlize,w,AUT,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_1,10,4.4,8.366,,12.766
MOERZ,Charlize,w,AUT,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT_2,10,3.8,8.566,,12.366
MOHAMED,Omar,m,EGY,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,32,5.5,8.233,,13.733
