ID,Age,Height,Weight,Year,Games_code,Team_code,City_code,Event_code,Medal_code
75072,15.0,146.0,40.0,1996,14,58,2,4,0
75072,15.0,146.0,40.0,1996,14,58,2,1,-1
75072,15.0,146.0,40.0,1996,14,58,2,2,-1
75072,15.0,146.0,40.0,1996,14,58,2,5,-1
75072,15.0,146.0,40.0,1996,14,58,2,0,-1
75104,15.0,155.0,38.0,1980,10,9,12,3,-1
75104,15.0,155.0,38.0,1980,10,9,12,4,-1
75104,15.0,155.0,38.0,1980,10,9,12,1,-1
75104,15.0,155.0,38.0,1980,10,9,12,2,-1
75104,15.0,155.0,38.0,1980,10,9,12,5,-1
75104,15.0,155.0,38.0,1980,10,9,12,0,-1
75108,17.0,165.0,62.0,1968,7,9,10,3,-1
75108,17.0,165.0,62.0,1968,7,9,10,4,-1
75108,17.0,165.0,62.0,1968,7,9,10,1,-1
75108,17.0,165.0,62.0,1968,7,9,10,2,-1
75108,17.0,165.0,62.0,1968,7,9,10,5,-1
75108,17.0,165.0,62.0,1968,7,9,10,0,-1
75243,17.0,155.0,43.0,1988,12,73,16,3,-1
75243,17.0,155.0,43.0,1988,12,73,16,4,-1
75243,17.0,155.0,43.0,1988,12,73,16,1,-1
75243,17.0,155.0,43.0,1988,12,73,16,2,-1
75243,17.0,155.0,43.0,1988,12,73,16,5,-1
75243,17.0,155.0,43.0,1988,12,73,16,0,-1
75262,16.0,160.0,46.0,2012,18,73,7,4,1
75262,16.0,160.0,46.0,2012,18,73,7,2,2
75497,16.0,147.0,45.0,1972,8,68,13,3,-1
75497,16.0,147.0,45.0,1972,8,68,13,4,-1
75497,16.0,147.0,45.0,1972,8,68,13,1,-1
75497,16.0,147.0,45.0,1972,8,68,13,2,-1
75497,16.0,147.0,45.0,1972,8,68,13,5,-1
75497,16.0,147.0,45.0,1972,8,68,13,0,-1
75498,18.0,161.0,51.0,2004,16,68,1,3,-1
75498,18.0,161.0,51.0,2004,16,68,1,1,-1
75498,18.0,161.0,51.0,2004,16,68,1,2,-1
75498,18.0,161.0,51.0,2004,16,68,1,5,-1
75498,18.0,161.0,51.0,2004,16,68,1,0,-1
75610,20.0,160.0,48.0,1996,14,66,2,3,-1
75610,20.0,160.0,48.0,1996,14,66,2,4,-1
75610,20.0,160.0,48.0,1996,14,66,2,1,-1
75610,20.0,160.0,48.0,1996,14,66,2,2,-1
75610,20.0,160.0,48.0,1996,14,66,2,5,-1
75610,20.0,160.0,48.0,1996,14,66,2,0,-1
75743,14.0,160.0,32.0,1980,10,66,12,3,-1
75743,14.0,160.0,32.0,1980,10,66,12,1,-1
75743,14.0,160.0,32.0,1980,10,66,12,2,-1
75743,14.0,160.0,32.0,1980,10,66,12,5,-1
75743,14.0,160.0,32.0,1980,10,66,12,0,-1
75743,18.0,160.0,32.0,1984,11,66,8,3,-1
75743,18.0,160.0,32.0,1984,11,66,8,4,-1
75743,18.0,160.0,32.0,1984,11,66,8,1,-1
75743,18.0,160.0,32.0,1984,11,66,8,2,-1
75743,18.0,160.0,32.0,1984,11,66,8,5,-1
75743,18.0,160.0,32.0,1984,11,66,8,0,-1
75781,16.0,149.0,39.0,2000,15,66,17,3,-1
75781,16.0,149.0,39.0,2000,15,66,17,4,-1
75781,16.0,149.0,39.0,2000,15,66,17,1,-1
75781,16.0,149.0,39.0,2000,15,66,17,2,-1
75781,16.0,149.0,39.0,2000,15,66,17,5,-1
75781,16.0,149.0,39.0,2000,15,66,17,0,-1
75841,17.0,0.0,0.0,1992,13,66,3,3,-1
75841,17.0,0.0,0.0,1992,13,66,3,4,-1
75841,17.0,0.0,0.0,1992,13,66,3,1,-1
75841,17.0,0.0,0.0,1992,13,66,3,2,-1
75841,17.0,0.0,0.0,1992,13,66,3,5,-1
75841,17.0,0.0,0.0,1992,13,66,3,0,-1
75893,20.0,163.0,56.0,2016,19,56,14,3,-1
75893,20.0,163.0,56.0,2016,19,56,14,1,-1
75893,20.0,163.0,56.0,2016,19,56,14,5,-1
75893,20.0,163.0,56.0,2016,19,56,14,0,-1
76129,16.0,164.0,45.0,1992,13,9,3,3,-1
76129,16.0,164.0,45.0,1992,13,9,3,4,-1
76129,16.0,164.0,45.0,1992,13,9,3,1,-1
76129,16.0,164.0,45.0,1992,13,9,3,2,-1
76129,16.0,164.0,45.0,1992,13,9,3,5,-1
76129,16.0,164.0,45.0,1992,13,9,3,0,-1
76164,18.0,167.0,62.0,2000,15,26,17,3,-1
76164,18.0,167.0,62.0,2000,15,26,17,4,-1
76164,18.0,167.0,62.0,2000,15,26,17,1,-1
76164,18.0,167.0,62.0,2000,15,26,17,2,-1
76164,18.0,167.0,62.0,2000,15,26,17,5,-1
76164,18.0,167.0,62.0,2000,15,26,17,0,-1
76358,16.0,154.0,45.0,1976,9,9,11,3,-1
76358,16.0,154.0,45.0,1976,9,9,11,4,-1
76358,16.0,154.0,45.0,1976,9,9,11,1,-1
76358,16.0,154.0,45.0,1976,9,9,11,2,-1
76358,16.0,154.0,45.0,1976,9,9,11,5,-1
76358,16.0,154.0,45.0,1976,9,9,11,0,-1
76515,19.0,158.0,53.0,1952,3,18,6,3,-1
76515,19.0,158.0,53.0,1952,3,18,6,4,0
76515,19.0,158.0,53.0,1952,3,18,6,1,-1
76515,19.0,158.0,53.0,1952,3,18,6,2,-1
76515,19.0,158.0,53.0,1952,3,18,6,5,-1
76515,19.0,158.0,53.0,1952,3,18,6,0,-1
76515,23.0,158.0,53.0,1956,4,18,9,3,-1
76515,23.0,158.0,53.0,1956,4,18,9,4,-1
76515,23.0,158.0,53.0,1956,4,18,9,1,-1
76515,23.0,158.0,53.0,1956,4,18,9,2,-1
76515,23.0,158.0,53.0,1956,4,18,9,5,-1
76515,23.0,158.0,53.0,1956,4,18,9,0,-1
76515,27.0,158.0,53.0,1960,5,18,15,3,-1
76515,27.0,158.0,53.0,1960,5,18,15,4,2
76515,27.0,158.0,53.0,1960,5,18,15,1,-1
76515,27.0,158.0,53.0,1960,5,18,15,2,-1
76515,27.0,158.0,53.0,1960,5,18,15,5,-1
76515,27.0,158.0,53.0,1960,5,18,15,0,-1
76519,18.0,162.0,48.0,1972,8,55,13,3,-1
76519,18.0,162.0,48.0,1972,8,55,13,4,-1
76519,18.0,162.0,48.0,1972,8,55,13,1,-1
76519,18.0,162.0,48.0,1972,8,55,13,2,-1
76519,18.0,162.0,48.0,1972,8,55,13,5,-1
76519,18.0,162.0,48.0,1972,8,55,13,0,-1
76519,26.0,162.0,48.0,1980,10,55,12,3,-1
76519,26.0,162.0,48.0,1980,10,55,12,4,-1
76519,26.0,162.0,48.0,1980,10,55,12,1,-1
76519,26.0,162.0,48.0,1980,10,55,12,2,-1
76519,26.0,162.0,48.0,1980,10,55,12,5,-1
76519,26.0,162.0,48.0,1980,10,55,12,0,-1
76529,25.0,160.0,56.0,1968,7,77,10,3,-1
76529,25.0,160.0,56.0,1968,7,77,10,4,-1
76529,25.0,160.0,56.0,1968,7,77,10,1,-1
76529,25.0,160.0,56.0,1968,7,77,10,2,-1
76529,25.0,160.0,56.0,1968,7,77,10,5,-1
76529,25.0,160.0,56.0,1968,7,77,10,0,-1
76560,23.0,150.0,41.0,1968,7,38,10,3,-1
76560,23.0,150.0,41.0,1968,7,38,10,4,-1
76560,23.0,150.0,41.0,1968,7,38,10,1,-1
76560,23.0,150.0,41.0,1968,7,38,10,2,-1
76560,23.0,150.0,41.0,1968,7,38,10,5,-1
76560,23.0,150.0,41.0,1968,7,38,10,0,-1
76560,27.0,150.0,41.0,1972,8,38,13,3,-1
76560,27.0,150.0,41.0,1972,8,38,13,4,-1
76560,27.0,150.0,41.0,1972,8,38,13,1,-1
76560,27.0,150.0,41.0,1972,8,38,13,2,-1
76560,27.0,150.0,41.0,1972,8,38,13,5,-1
76560,27.0,150.0,41.0,1972,8,38,13,0,-1
76560,30.0,150.0,41.0,1976,9,38,11,3,-1
76560,30.0,150.0,41.0,1976,9,38,11,4,-1
76560,30.0,150.0,41.0,1976,9,38,11,1,-1
76560,30.0,150.0,41.0,1976,9,38,11,2,-1
76560,30.0,150.0,41.0,1976,9,38,11,5,-1
76560,30.0,150.0,41.0,1976,9,38,11,0,-1
76876,19.0,160.0,55.0,2000,15,62,17,3,-1
76876,19.0,160.0,55.0,2000,15,62,17,1,-1
76876,19.0,160.0,55.0,2000,15,62,17,2,-1
76876,19.0,160.0,55.0,2000,15,62,17,5,-1
76876,19.0,160.0,55.0,2000,15,62,17,0,-1
76964,17.0,157.0,49.0,1960,5,73,15,3,-1
76964,17.0,157.0,49.0,1960,5,73,15,4,-1
76964,17.0,157.0,49.0,1960,5,73,15,1,-1
76964,17.0,157.0,49.0,1960,5,73,15,2,-1
76964,17.0,157.0,49.0,1960,5,73,15,5,-1
76964,17.0,157.0,49.0,1960,5,73,15,0,-1
77334,19.0,153.0,46.0,1964,6,73,18,3,-1
77334,19.0,153.0,46.0,1964,6,73,18,4,-1
77334,19.0,153.0,46.0,1964,6,73,18,1,-1
77334,19.0,153.0,46.0,1964,6,73,18,2,-1
77334,19.0,153.0,46.0,1964,6,73,18,5,-1
77334,19.0,153.0,46.0,1964,6,73,18,0,-1
77368,16.0,154.0,43.0,2004,16,73,1,3,-1
77368,16.0,154.0,43.0,2004,16,73,1,4,2
77368,16.0,154.0,43.0,2004,16,73,1,1,-1
77368,16.0,154.0,43.0,2004,16,73,1,2,-1
77368,16.0,154.0,43.0,2004,16,73,1,5,-1
77368,16.0,154.0,43.0,2004,16,73,1,0,-1
77454,18.0,145.0,52.0,1988,12,10,16,3,-1
77454,18.0,145.0,52.0,1988,12,10,16,4,-1
77454,18.0,145.0,52.0,1988,12,10,16,1,-1
77454,18.0,145.0,52.0,1988,12,10,16,2,-1
77454,18.0,145.0,52.0,1988,12,10,16,5,-1
77454,18.0,145.0,52.0,1988,12,10,16,0,-1
77480,17.0,160.0,54.0,1972,8,10,13,3,-1
77480,17.0,160.0,54.0,1972,8,10,13,4,-1
77480,17.0,160.0,54.0,1972,8,10,13,1,-1
77480,17.0,160.0,54.0,1972,8,10,13,2,-1
77480,17.0,160.0,54.0,1972,8,10,13,5,-1
77480,17.0,160.0,54.0,1972,8,10,13,0,-1
77480,21.0,160.0,54.0,1976,9,10,11,3,-1
77480,21.0,160.0,54.0,1976,9,10,11,4,-1
77480,21.0,160.0,54.0,1976,9,10,11,1,-1
77480,21.0,160.0,54.0,1976,9,10,11,2,-1
77480,21.0,160.0,54.0,1976,9,10,11,5,-1
77480,21.0,160.0,54.0,1976,9,10,11,0,-1
77482,14.0,165.0,57.0,1968,7,10,10,3,-1
77482,14.0,165.0,57.0,1968,7,10,10,4,-1
77482,14.0,165.0,57.0,1968,7,10,10,1,-1
77482,14.0,165.0,57.0,1968,7,10,10,2,-1
77482,14.0,165.0,57.0,1968,7,10,10,5,-1
77482,14.0,165.0,57.0,1968,7,10,10,0,-1
77482,18.0,165.0,57.0,1972,8,10,13,3,-1
77482,18.0,165.0,57.0,1972,8,10,13,4,-1
77482,18.0,165.0,57.0,1972,8,10,13,1,-1
77482,18.0,165.0,57.0,1972,8,10,13,2,-1
77482,18.0,165.0,57.0,1972,8,10,13,5,-1
77482,18.0,165.0,57.0,1972,8,10,13,0,-1
77482,22.0,165.0,57.0,1976,9,10,11,3,-1
77482,22.0,165.0,57.0,1976,9,10,11,4,-1
77482,22.0,165.0,57.0,1976,9,10,11,1,-1
77482,22.0,165.0,57.0,1976,9,10,11,2,-1
77482,22.0,165.0,57.0,1976,9,10,11,5,-1
77482,22.0,165.0,57.0,1976,9,10,11,0,-1
77583,17.0,159.0,57.0,2016,19,49,14,3,-1
77583,17.0,159.0,57.0,2016,19,49,14,1,-1
77583,17.0,159.0,57.0,2016,19,49,14,2,-1
77583,17.0,159.0,57.0,2016,19,49,14,5,-1
77583,17.0,159.0,57.0,2016,19,49,14,0,-1
77639,16.0,144.0,36.0,2000,15,3,17,3,-1
77639,16.0,144.0,36.0,2000,15,3,17,4,-1
77639,16.0,144.0,36.0,2000,15,3,17,1,-1
77639,16.0,144.0,36.0,2000,15,3,17,2,-1
77639,16.0,144.0,36.0,2000,15,3,17,0,-1
77900,18.0,148.0,40.0,1984,11,73,8,3,-1
77900,18.0,148.0,40.0,1984,11,73,8,4,2
77900,18.0,148.0,40.0,1984,11,73,8,1,2
77900,18.0,148.0,40.0,1984,11,73,8,2,-1
77900,18.0,148.0,40.0,1984,11,73,8,5,1
77900,18.0,148.0,40.0,1984,11,73,8,0,-1
78100,14.0,160.0,49.0,1972,8,30,13,3,-1
78100,14.0,160.0,49.0,1972,8,30,13,4,0
78100,14.0,160.0,49.0,1972,8,30,13,1,-1
78100,14.0,160.0,49.0,1972,8,30,13,2,-1
78100,14.0,160.0,49.0,1972,8,30,13,5,-1
78100,14.0,160.0,49.0,1972,8,30,13,0,-1
78100,18.0,160.0,49.0,1976,9,30,11,3,-1
78100,18.0,160.0,49.0,1976,9,30,11,4,-1
78100,18.0,160.0,49.0,1976,9,30,11,1,-1
78100,18.0,160.0,49.0,1976,9,30,11,2,-1
78100,18.0,160.0,49.0,1976,9,30,11,5,-1
78100,18.0,160.0,49.0,1976,9,30,11,0,-1
78263,30.0,0.0,0.0,1948,2,48,7,4,-1
78508,16.0,151.0,44.0,2016,19,59,14,3,-1
78508,16.0,151.0,44.0,2016,19,59,14,4,2
78508,16.0,151.0,44.0,2016,19,59,14,1,-1
78508,16.0,151.0,44.0,2016,19,59,14,5,-1
78508,16.0,151.0,44.0,2016,19,59,14,0,-1
78546,20.0,160.0,54.0,2008,17,73,4,3,-1
78546,20.0,160.0,54.0,2008,17,73,4,4,2
78546,20.0,160.0,54.0,2008,17,73,4,5,-1
78679,19.0,150.0,42.0,2016,19,36,14,4,-1
78679,19.0,150.0,42.0,2016,19,36,14,1,-1
78679,19.0,150.0,42.0,2016,19,36,14,0,-1
78839,17.0,153.0,52.0,1992,13,26,3,3,-1
78839,17.0,153.0,52.0,1992,13,26,3,1,-1
78839,17.0,153.0,52.0,1992,13,26,3,2,-1
78839,17.0,153.0,52.0,1992,13,26,3,5,-1
78839,17.0,153.0,52.0,1992,13,26,3,0,-1
79009,16.0,155.0,50.0,2004,16,66,1,3,-1
79009,16.0,155.0,50.0,2004,16,66,1,4,-1
79009,16.0,155.0,50.0,2004,16,66,1,1,-1
79009,16.0,155.0,50.0,2004,16,66,1,2,-1
79009,16.0,155.0,50.0,2004,16,66,1,0,-1
79085,22.0,0.0,0.0,1936,1,30,5,4,0
79115,17.0,156.0,49.0,1964,6,73,18,3,-1
79115,17.0,156.0,49.0,1964,6,73,18,4,-1
79115,17.0,156.0,49.0,1964,6,73,18,1,-1
79115,17.0,156.0,49.0,1964,6,73,18,2,-1
79115,17.0,156.0,49.0,1964,6,73,18,5,-1
79115,17.0,156.0,49.0,1964,6,73,18,0,-1
79115,21.0,156.0,49.0,1968,7,73,10,3,-1
79115,21.0,156.0,49.0,1968,7,73,10,4,-1
79115,21.0,156.0,49.0,1968,7,73,10,1,-1
79115,21.0,156.0,49.0,1968,7,73,10,2,-1
79115,21.0,156.0,49.0,1968,7,73,10,5,-1
79115,21.0,156.0,49.0,1968,7,73,10,0,-1
79115,25.0,156.0,49.0,1972,8,73,13,3,-1
79115,25.0,156.0,49.0,1972,8,73,13,4,-1
79115,25.0,156.0,49.0,1972,8,73,13,1,-1
79115,25.0,156.0,49.0,1972,8,73,13,2,-1
79115,25.0,156.0,49.0,1972,8,73,13,5,-1
79115,25.0,156.0,49.0,1972,8,73,13,0,-1
79152,0.0,0.0,0.0,1928,0,24,0,4,-1
79179,21.0,158.0,52.0,1960,5,48,15,3,-1
79179,21.0,158.0,52.0,1960,5,48,15,4,-1
79179,21.0,158.0,52.0,1960,5,48,15,1,-1
79179,21.0,158.0,52.0,1960,5,48,15,2,-1
79179,21.0,158.0,52.0,1960,5,48,15,5,-1
79179,21.0,158.0,52.0,1960,5,48,15,0,-1
79183,30.0,0.0,0.0,1936,1,73,5,4,-1
79233,22.0,0.0,0.0,1936,1,25,5,4,1
79263,16.0,149.0,36.0,2000,15,5,17,3,-1
79263,16.0,149.0,36.0,2000,15,5,17,4,-1
79263,16.0,149.0,36.0,2000,15,5,17,5,-1
79263,16.0,149.0,36.0,2000,15,5,17,0,-1
79418,0.0,0.0,0.0,1948,2,36,7,4,-1
79589,26.0,0.0,0.0,1948,2,78,7,4,-1
79791,20.0,165.0,58.0,1964,6,55,18,3,-1
79791,20.0,165.0,58.0,1964,6,55,18,4,-1
79791,20.0,165.0,58.0,1964,6,55,18,1,-1
79791,20.0,165.0,58.0,1964,6,55,18,2,-1
79791,20.0,165.0,58.0,1964,6,55,18,5,-1
79791,20.0,165.0,58.0,1964,6,55,18,0,-1
79808,26.0,164.0,54.0,1960,5,9,15,3,-1
79808,26.0,164.0,54.0,1960,5,9,15,4,-1
79808,26.0,164.0,54.0,1960,5,9,15,1,-1
79808,26.0,164.0,54.0,1960,5,9,15,2,-1
79808,26.0,164.0,54.0,1960,5,9,15,5,-1
79808,26.0,164.0,54.0,1960,5,9,15,0,-1
79809,18.0,167.0,50.0,2012,18,9,7,3,-1
79809,18.0,167.0,50.0,2012,18,9,7,1,-1
79809,18.0,167.0,50.0,2012,18,9,7,5,-1
79809,18.0,167.0,50.0,2012,18,9,7,0,-1
79911,20.0,159.0,50.0,2012,18,3,7,4,-1
79911,20.0,159.0,50.0,2012,18,3,7,1,-1
79911,20.0,159.0,50.0,2012,18,3,7,5,-1
79911,24.0,159.0,50.0,2016,19,3,14,1,-1
79911,24.0,159.0,50.0,2016,19,3,14,5,-1
79937,15.0,147.0,39.0,1992,13,73,3,3,2
79937,15.0,147.0,39.0,1992,13,73,3,4,0
79937,15.0,147.0,39.0,1992,13,73,3,1,0
79937,15.0,147.0,39.0,1992,13,73,3,2,-1
79937,15.0,147.0,39.0,1992,13,73,3,5,0
79937,15.0,147.0,39.0,1992,13,73,3,0,2
79937,19.0,147.0,39.0,1996,14,73,2,3,-1
79937,19.0,147.0,39.0,1996,14,73,2,4,1
79937,19.0,147.0,39.0,1996,14,73,2,1,-1
79937,19.0,147.0,39.0,1996,14,73,2,2,-1
79937,19.0,147.0,39.0,1996,14,73,2,5,-1
79937,19.0,147.0,39.0,1996,14,73,2,0,1
79967,16.0,155.0,45.0,2000,15,27,17,3,-1
79967,16.0,155.0,45.0,2000,15,27,17,1,-1
79967,16.0,155.0,45.0,2000,15,27,17,2,-1
79967,16.0,155.0,45.0,2000,15,27,17,5,-1
79967,16.0,155.0,45.0,2000,15,27,17,0,-1
79967,28.0,155.0,45.0,2012,18,27,7,3,-1
79967,28.0,155.0,45.0,2012,18,27,7,1,-1
79967,28.0,155.0,45.0,2012,18,27,7,5,-1
79967,28.0,155.0,45.0,2012,18,27,7,0,-1
79967,32.0,155.0,45.0,2016,19,27,14,0,-1
79987,15.0,152.0,41.0,1988,12,73,16,3,-1
79987,15.0,152.0,41.0,1988,12,73,16,4,-1
79987,15.0,152.0,41.0,1988,12,73,16,1,-1
79987,15.0,152.0,41.0,1988,12,73,16,2,-1
79987,15.0,152.0,41.0,1988,12,73,16,5,-1
79987,15.0,152.0,41.0,1988,12,73,16,0,0
80033,15.0,0.0,0.0,1992,13,58,3,3,0
80033,15.0,0.0,0.0,1992,13,58,3,4,2
80033,15.0,0.0,0.0,1992,13,58,3,1,1
80033,15.0,0.0,0.0,1992,13,58,3,2,1
80033,15.0,0.0,0.0,1992,13,58,3,5,-1
80033,15.0,0.0,0.0,1992,13,58,3,0,-1
80033,19.0,0.0,0.0,1996,14,58,2,3,0
80033,19.0,0.0,0.0,1996,14,58,2,4,0
80033,19.0,0.0,0.0,1996,14,58,2,1,-1
80033,19.0,0.0,0.0,1996,14,58,2,2,-1
80033,19.0,0.0,0.0,1996,14,58,2,5,-1
80033,19.0,0.0,0.0,1996,14,58,2,0,-1
80071,17.0,0.0,0.0,1992,13,64,3,3,-1
80071,17.0,0.0,0.0,1992,13,64,3,1,-1
80071,17.0,0.0,0.0,1992,13,64,3,2,-1
80071,17.0,0.0,0.0,1992,13,64,3,5,-1
80071,17.0,0.0,0.0,1992,13,64,3,0,-1
80091,23.0,0.0,0.0,1952,3,65,6,3,-1
80091,23.0,0.0,0.0,1952,3,65,6,4,1
80091,23.0,0.0,0.0,1952,3,65,6,1,-1
80091,23.0,0.0,0.0,1952,3,65,6,2,0
80091,23.0,0.0,0.0,1952,3,65,6,5,-1
80091,23.0,0.0,0.0,1952,3,65,6,0,-1
80092,18.0,165.0,57.0,1968,7,10,10,3,-1
80092,18.0,165.0,57.0,1968,7,10,10,4,-1
80092,18.0,165.0,57.0,1968,7,10,10,1,-1
80092,18.0,165.0,57.0,1968,7,10,10,2,-1
80092,18.0,165.0,57.0,1968,7,10,10,5,-1
80092,18.0,165.0,57.0,1968,7,10,10,0,-1
80185,18.0,148.0,38.0,2008,17,38,4,3,-1
80185,18.0,148.0,38.0,2008,17,38,4,4,-1
80185,18.0,148.0,38.0,2008,17,38,4,1,-1
80185,18.0,148.0,38.0,2008,17,38,4,5,-1
80185,22.0,148.0,38.0,2012,18,38,7,4,-1
80185,22.0,148.0,38.0,2012,18,38,7,1,-1
80185,22.0,148.0,38.0,2012,18,38,7,5,-1
80185,22.0,148.0,38.0,2012,18,38,7,0,-1
80270,16.0,0.0,0.0,1996,14,71,2,3,-1
80270,16.0,0.0,0.0,1996,14,71,2,4,-1
80270,16.0,0.0,0.0,1996,14,71,2,1,-1
80270,16.0,0.0,0.0,1996,14,71,2,2,-1
80270,16.0,0.0,0.0,1996,14,71,2,5,-1
80270,16.0,0.0,0.0,1996,14,71,2,0,-1
80311,26.0,0.0,0.0,1948,2,18,7,4,1
80351,16.0,165.0,50.0,1988,12,30,16,3,-1
80351,16.0,165.0,50.0,1988,12,30,16,4,-1
80351,16.0,165.0,50.0,1988,12,30,16,1,-1
80351,16.0,165.0,50.0,1988,12,30,16,2,-1
80351,16.0,165.0,50.0,1988,12,30,16,5,-1
80351,16.0,165.0,50.0,1988,12,30,16,0,-1
80352,16.0,165.0,49.0,1988,12,30,16,3,-1
80352,16.0,165.0,49.0,1988,12,30,16,4,-1
80352,16.0,165.0,49.0,1988,12,30,16,1,-1
80352,16.0,165.0,49.0,1988,12,30,16,2,-1
80352,16.0,165.0,49.0,1988,12,30,16,5,-1
80352,16.0,165.0,49.0,1988,12,30,16,0,-1
80417,17.0,152.0,42.0,2008,17,3,4,3,-1
80417,17.0,152.0,42.0,2008,17,3,4,4,-1
80417,17.0,152.0,42.0,2008,17,3,4,1,-1
80417,17.0,152.0,42.0,2008,17,3,4,0,-1
80417,21.0,152.0,42.0,2012,18,3,7,4,-1
80417,21.0,152.0,42.0,2012,18,3,7,1,-1
80417,21.0,152.0,42.0,2012,18,3,7,0,-1
80465,16.0,153.0,42.0,1992,13,9,3,3,-1
80465,16.0,153.0,42.0,1992,13,9,3,4,-1
80465,16.0,153.0,42.0,1992,13,9,3,1,-1
80465,16.0,153.0,42.0,1992,13,9,3,2,-1
80465,16.0,153.0,42.0,1992,13,9,3,5,-1
80465,16.0,153.0,42.0,1992,13,9,3,0,-1
80531,17.0,150.0,40.0,1992,13,38,3,3,-1
80531,17.0,150.0,40.0,1992,13,38,3,1,-1
80531,17.0,150.0,40.0,1992,13,38,3,2,-1
80531,17.0,150.0,40.0,1992,13,38,3,5,-1
80531,17.0,150.0,40.0,1992,13,38,3,0,-1
80531,21.0,150.0,40.0,1996,14,38,2,3,-1
80531,21.0,150.0,40.0,1996,14,38,2,4,-1
80531,21.0,150.0,40.0,1996,14,38,2,1,-1
80531,21.0,150.0,40.0,1996,14,38,2,2,-1
80531,21.0,150.0,40.0,1996,14,38,2,5,-1
80531,21.0,150.0,40.0,1996,14,38,2,0,-1
80569,16.0,148.0,41.0,2016,19,38,14,4,-1
80569,16.0,148.0,41.0,2016,19,38,14,1,-1
80569,16.0,148.0,41.0,2016,19,38,14,2,-1
80589,18.0,151.0,48.0,1972,8,38,13,3,-1
80589,18.0,151.0,48.0,1972,8,38,13,4,-1
80589,18.0,151.0,48.0,1972,8,38,13,1,-1
80589,18.0,151.0,48.0,1972,8,38,13,2,-1
80589,18.0,151.0,48.0,1972,8,38,13,5,-1
80589,18.0,151.0,48.0,1972,8,38,13,0,-1
80714,17.0,140.0,38.0,1996,14,12,2,3,-1
80714,17.0,140.0,38.0,1996,14,12,2,4,-1
80714,17.0,140.0,38.0,1996,14,12,2,1,-1
80714,17.0,140.0,38.0,1996,14,12,2,2,2
80714,17.0,140.0,38.0,1996,14,12,2,5,-1
80714,17.0,140.0,38.0,1996,14,12,2,0,-1
80743,15.0,153.0,42.0,2008,17,25,4,3,-1
80743,15.0,153.0,42.0,2008,17,25,4,4,-1
80743,15.0,153.0,42.0,2008,17,25,4,1,-1
80743,15.0,153.0,42.0,2008,17,25,4,0,-1
80754,14.0,139.0,34.0,1996,14,73,2,3,-1
80754,14.0,139.0,34.0,1996,14,73,2,4,1
80754,14.0,139.0,34.0,1996,14,73,2,1,-1
80754,14.0,139.0,34.0,1996,14,73,2,2,-1
80754,14.0,139.0,34.0,1996,14,73,2,5,-1
80754,14.0,139.0,34.0,1996,14,73,2,0,-1
80768,17.0,158.0,45.0,1984,11,38,8,3,-1
80768,17.0,158.0,45.0,1984,11,38,8,4,-1
80768,17.0,158.0,45.0,1984,11,38,8,1,-1
80768,17.0,158.0,45.0,1984,11,38,8,2,-1
80768,17.0,158.0,45.0,1984,11,38,8,5,-1
80768,17.0,158.0,45.0,1984,11,38,8,0,-1
81048,19.0,160.0,47.0,2000,15,50,17,3,-1
81048,19.0,160.0,47.0,2000,15,50,17,1,-1
81048,19.0,160.0,47.0,2000,15,50,17,2,-1
81048,19.0,160.0,47.0,2000,15,50,17,5,-1
81048,19.0,160.0,47.0,2000,15,50,17,0,-1
81064,19.0,168.0,62.0,2016,19,61,14,3,-1
81064,19.0,168.0,62.0,2016,19,61,14,1,-1
81064,19.0,168.0,62.0,2016,19,61,14,5,-1
81064,19.0,168.0,62.0,2016,19,61,14,0,-1
81155,17.0,159.0,47.0,2004,16,8,1,3,-1
81155,17.0,159.0,47.0,2004,16,8,1,4,-1
81155,17.0,159.0,47.0,2004,16,8,1,0,-1
81228,17.0,162.0,49.0,1992,13,30,3,3,-1
81228,17.0,162.0,49.0,1992,13,30,3,4,-1
81228,17.0,162.0,49.0,1992,13,30,3,1,-1
81228,17.0,162.0,49.0,1992,13,30,3,2,-1
81228,17.0,162.0,49.0,1992,13,30,3,5,-1
81228,17.0,162.0,49.0,1992,13,30,3,0,-1
81228,21.0,162.0,49.0,1996,14,30,2,3,-1
81228,21.0,162.0,49.0,1996,14,30,2,4,-1
81228,21.0,162.0,49.0,1996,14,30,2,1,-1
81228,21.0,162.0,49.0,1996,14,30,2,2,-1
81228,21.0,162.0,49.0,1996,14,30,2,5,-1
81228,21.0,162.0,49.0,1996,14,30,2,0,-1
81248,16.0,164.0,52.0,1992,13,30,3,3,-1
81248,16.0,164.0,52.0,1992,13,30,3,4,-1
81248,16.0,164.0,52.0,1992,13,30,3,1,-1
81248,16.0,164.0,52.0,1992,13,30,3,2,-1
81248,16.0,164.0,52.0,1992,13,30,3,5,-1
81248,16.0,164.0,52.0,1992,13,30,3,0,-1
81325,20.0,166.0,57.0,1960,5,55,15,3,-1
81325,20.0,166.0,57.0,1960,5,55,15,4,-1
81325,20.0,166.0,57.0,1960,5,55,15,1,-1
81325,20.0,166.0,57.0,1960,5,55,15,2,-1
81325,20.0,166.0,57.0,1960,5,55,15,5,-1
81325,20.0,166.0,57.0,1960,5,55,15,0,-1
81353,16.0,0.0,0.0,1992,13,3,3,3,-1
81353,16.0,0.0,0.0,1992,13,3,3,4,-1
