Name,Sex,Age,Height,Weight,NOC,Year,Event,Medal
Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,FRG,1976,Floor,none
Jill Kvamme-Schau,F,20.0,162.0,50.0,NOR,1968,Floor,none
Jill Kvamme-Schau,F,24.0,162.0,50.0,NOR,1972,Floor,none
Alona Serhivna Kvasha,F,19.0,146.0,36.0,UKR,2004,Floor,none
Anhelina Anatolivna Kysla,F,25.0,158.0,49.0,UKR,2016,Floor,none
Jana Labkov (-Valachov),F,14.0,135.0,34.0,TCH,1980,Floor,none
Florence Laborderie,F,14.0,148.0,38.0,FRA,1984,Floor,none
Zandr Labuschagne,F,18.0,163.0,59.0,RSA,2004,Floor,none
Andrea Ladnyi,F,19.0,160.0,45.0,HUN,1988,Floor,none
Elena Wilma Lagorara,F,17.0,158.0,54.0,ITA,1956,Floor,none
Elena Wilma Lagorara,F,21.0,158.0,54.0,ITA,1960,Floor,none
Luciana Lagorara,F,19.0,,,ITA,1956,Floor,none
Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,SWE,1964,Floor,none
"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,GBR,1984,Floor,none
Emma Maud Valborg Larsson,F,17.0,147.0,40.0,SWE,2016,Floor,none
Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,URS,1988,Floor,none
"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,SUI,1984,Floor,none
Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,URS,1956,Floor,Gold
Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,URS,1960,Floor,Gold
Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,URS,1964,Floor,Gold
Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,FRA,1968,Floor,none
Sonia Lawrence,F,16.0,163.0,52.0,GBR,1996,Floor,none
Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,URS,1972,Floor,Bronze
milie Le Pennec,F,16.0,150.0,37.0,FRA,2004,Floor,none
Paulette le Raer,F,28.0,156.0,53.0,FRA,1960,Floor,none
Bruna Kuroiwa Yamamoto Leal,F,19.0,,,BRA,2012,Floor,none
Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,POL,1968,Floor,none
Orane Maria Lechenault,F,15.0,144.0,37.0,FRA,2016,Floor,none
Lee Deok-Bun,F,18.0,149.0,49.0,KOR,1964,Floor,none
Lee Eun-Ju,F,17.0,148.0,,KOR,2016,Floor,none
Lee Hui-Gyeong,F,17.0,,,KOR,1992,Floor,none
Lee Jeong-Hui,F,18.0,148.0,46.0,KOR,1984,Floor,none
Brigitta Lehmann,F,17.0,159.0,49.0,FRG,1984,Floor,none
Arja Vellamo Lehtinen (-Paatsalo),F,16.0,179.0,62.0,FIN,1952,Floor,none
Eira Marita Lehtonen (-Lydiard),F,21.0,159.0,53.0,FIN,1960,Floor,none
Eira Marita Lehtonen (-Lydiard),F,25.0,159.0,53.0,FIN,1964,Floor,none
Alexandra Lemoine (-Ferenc),F,24.0,,,FRA,1952,Floor,none
Katy Lennon,F,19.0,153.0,45.0,GBR,2004,Floor,none
Avril Johnston Clegg Lennox (-Hill),F,16.0,153.0,50.0,GBR,1972,Floor,none
Avril Johnston Clegg Lennox (-Hill),F,20.0,153.0,50.0,GBR,1976,Floor,none
Evelyne Letourneur (-Cordier),F,17.0,165.0,57.0,FRA,1964,Floor,none
Evelyne Letourneur (-Cordier),F,21.0,165.0,57.0,FRA,1968,Floor,none
Elena Leutean-Popescu (-Teodorescu),F,21.0,162.0,58.0,ROU,1956,Floor,Bronze
Elena Leutean-Popescu (-Teodorescu),F,25.0,162.0,58.0,ROU,1960,Floor,none
Elena Leutean-Popescu (-Teodorescu),F,29.0,162.0,58.0,ROU,1964,Floor,none
Lise Annique Leveille,F,18.0,165.0,53.0,CAN,2000,Floor,none
Gwynedd Lewis-Lingard,F,17.0,152.0,53.0,GBR,1952,Floor,none
Gwynedd Lewis-Lingard,F,25.0,152.0,53.0,GBR,1960,Floor,none
Li Chun-Mi,F,15.0,,,PRK,1992,Floor,none
Li Li,F,17.0,149.0,39.0,CHN,1992,Floor,none
Li Shanshan,F,16.0,145.0,36.0,CHN,2008,Floor,none
Li Yifang,F,17.0,148.0,39.0,CHN,1992,Floor,none
Lim Heem Wei,F,23.0,151.0,49.0,SGP,2012,Floor,none
Zoi Mafalda Marques de Lima,F,20.0,163.0,59.0,POR,2012,Floor,none
Lin Li,F,18.0,143.0,43.0,CHN,2004,Floor,none
Gerola Margareta Lindahl (-Sturzenbecker),F,17.0,164.0,56.0,SWE,1960,Floor,none
Gerola Margareta Lindahl (-Sturzenbecker),F,21.0,164.0,56.0,SWE,1964,Floor,none
Karin Elisabet Lindberg (-Lindn),F,22.0,,,SWE,1952,Floor,none
Karin Elisabet Lindberg (-Lindn),F,27.0,,,SWE,1956,Floor,none
Ulla Margareta Lindstrm (-Carlsson),F,17.0,158.0,53.0,SWE,1960,Floor,none
Ulla Margareta Lindstrm (-Carlsson),F,21.0,158.0,53.0,SWE,1964,Floor,none
Hana Likov,F,16.0,165.0,55.0,TCH,1968,Floor,none
Hana Likov,F,20.0,165.0,55.0,TCH,1972,Floor,none
Emily Little,F,18.0,152.0,48.0,AUS,2012,Floor,none
Liu Xuan,F,17.0,153.0,48.0,CHN,1996,Floor,none
Liu Xuan,F,21.0,153.0,48.0,CHN,2000,Floor,none
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,USA,2008,Floor,Bronze
Lo Ok-Sil,F,14.0,142.0,33.0,PRK,1980,Floor,none
Ionela Loaie,F,17.0,,,ROU,1996,Floor,none
Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,RUS,2000,Floor,none
Denisse Lpez Sing,F,15.0,155.0,54.0,MEX,1992,Floor,none
Jessica Brizeida Lpez Arocha,F,22.0,155.0,47.0,VEN,2008,Floor,none
Jessica Brizeida Lpez Arocha,F,26.0,155.0,47.0,VEN,2012,Floor,none
Jessica Brizeida Lpez Arocha,F,30.0,155.0,47.0,VEN,2016,Floor,none
Arlen Lovera Salom,F,15.0,145.0,32.0,VEN,2000,Floor,none
Mria Lvey,F,16.0,157.0,44.0,HUN,1976,Floor,none
Larissa Lowing (-Libby),F,15.0,142.0,36.0,CAN,1988,Floor,none
Lu Li,F,15.0,136.0,30.0,CHN,1992,Floor,none
Danuta Ewa Lubowska (-Goch),F,16.0,158.0,52.0,POL,1972,Floor,none
Patrizia Luconi,F,17.0,165.0,50.0,ITA,1988,Floor,none
Anna Marie Lundqvist-Bjrk,F,17.0,166.0,58.0,SWE,1964,Floor,none
Anna Marie Lundqvist-Bjrk,F,21.0,166.0,58.0,SWE,1968,Floor,none
Anna Marie Lundqvist-Bjrk,F,25.0,166.0,58.0,SWE,1972,Floor,none
Urszula Wanda ukomska (-Olejniczak),F,25.0,,,POL,1952,Floor,none
Oksana Vasilyevna Lyapina,F,16.0,144.0,33.0,RUS,1996,Floor,none
Wanita Lynch (-Paul),F,17.0,159.0,48.0,AUS,1976,Floor,none
Tetiana Feliksivna Lysenko,F,17.0,,,EUN,1992,Floor,none
Tamara Alekseyevna Lyukhina-Zamotaylova,F,21.0,156.0,50.0,URS,1960,Floor,Bronze
Tamara Alekseyevna Lyukhina-Zamotaylova,F,25.0,156.0,50.0,URS,1964,Floor,none
Ma Yanhong,F,21.0,157.0,44.0,CHN,1984,Floor,none
Ma Ying,F,17.0,152.0,48.0,CHN,1988,Floor,none
Daniela Maccelli,F,18.0,158.0,52.0,ITA,1968,Floor,none
Licia Macchini,F,16.0,,,ITA,1952,Floor,none
Shanyn MacEachern,F,16.0,150.0,40.0,CAN,1996,Floor,none
Virginie Machado,F,16.0,152.0,42.0,FRA,1992,Floor,none
Federica Macr,F,17.0,157.0,47.0,ITA,2008,Floor,none
Brenda Vianey Magaa Almaral (-Moya),F,27.0,156.0,48.0,MEX,2004,Floor,none
Evelyn G. Magluyan,F,20.0,153.0,44.0,PHI,1964,Floor,none
Chlo Franoise Maigre,F,17.0,154.0,45.0,FRA,1992,Floor,none
"Carolina ""Lineke"" Majolee",F,21.0,165.0,61.0,NED,1960,Floor,none
Magorzata Helena Majza (-Dynek),F,15.0,143.0,34.0,POL,1980,Floor,none
Gyngyi Mk-Kovcs,F,24.0,153.0,49.0,HUN,1964,Floor,none
Katalin Makray-Schmitt,F,19.0,168.0,54.0,HUN,1964,Floor,none
Katalin Makray-Schmitt,F,23.0,168.0,54.0,HUN,1968,Floor,none
Valeriia Maksiuta,F,24.0,155.0,46.0,ISR,2012,Floor,none
Aurlie Malaussena,F,18.0,163.0,64.0,FRA,2012,Floor,none
Kristen Ann Maloney,F,19.0,152.0,46.0,USA,2000,Floor,none
Aikaterini Mamouti,F,15.0,153.0,44.0,GRE,1996,Floor,none
Maria Grazia Mancuso,F,16.0,160.0,52.0,ITA,1972,Floor,none
Tamara Ivanovna Manina,F,22.0,162.0,56.0,URS,1956,Floor,none
Tamara Ivanovna Manina,F,30.0,162.0,56.0,URS,1964,Floor,none
Karin Mannewitz (Herbsleb-),F,24.0,161.0,56.0,GER,1964,Floor,none
Kyoko Mano,F,19.0,153.0,42.0,JPN,1976,Floor,none
Ana Olvido Manso Gallego,F,18.0,132.0,31.0,ESP,1984,Floor,none
Mao Yanling,F,16.0,145.0,36.0,CHN,1996,Floor,none
Mao Yi,F,16.0,151.0,35.0,CHN,2016,Floor,none
Anastasiya Igorevna Marachkovskaya,F,17.0,164.0,47.0,BLR,2008,Floor,none
Gabriella Marchi,F,16.0,157.0,46.0,ITA,1972,Floor,none
Honorata Michalina Marciczak (-Mroczek),F,22.0,162.0,55.0,POL,1952,Floor,none
Eloisa Marcos Quintano,F,14.0,156.0,46.0,ESP,1976,Floor,none
Eva Marekov (-Nyklov),F,16.0,142.0,40.0,TCH,1980,Floor,none
Anna Marejkov (-Krausov),F,23.0,,,TCH,1956,Floor,none
Kateina Mareov,F,16.0,161.0,49.0,CZE,2000,Floor,none
"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20.0,162.0,61.0,ROU,1956,Floor,none
"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,23.0,162.0,61.0,ROU,1960,Floor,none
Konstantina Margariti,F,15.0,142.0,40.0,GRE,1996,Floor,none
Alexandra Marinescu,F,15.0,146.0,40.0,ROU,1996,Floor,none
Galina Marinova,F,15.0,155.0,38.0,BUL,1980,Floor,none
Vanya Marinova (-Mikhaylova),F,17.0,165.0,62.0,BUL,1968,Floor,none
Melissa Anne Missy Marlowe (-Clausi),F,17.0,155.0,43.0,USA,1988,Floor,none
Liselotte Marti (-Znd),F,16.0,147.0,45.0,SUI,1972,Floor,none
Melanie Marti,F,18.0,161.0,51.0,SUI,2004,Floor,none
Mnica Martn Cid,F,20.0,160.0,48.0,ESP,1996,Floor,none
Irene Martnez Mecha,F,14.0,160.0,32.0,ESP,1980,Floor,none
Irene Martnez Mecha,F,18.0,160.0,32.0,ESP,1984,Floor,none
Laura Martnez Ruiz,F,16.0,149.0,39.0,ESP,2000,Floor,none
Silvia Martnez Albalat,F,17.0,,,ESP,1992,Floor,none
Ana Filipa da Silva Martins,F,20.0,163.0,56.0,POR,2016,Floor,none
Tanya Lazarova Maslarska,F,16.0,164.0,45.0,BUL,1992,Floor,none
Lisa Elena Jane Mason,F,18.0,167.0,62.0,GBR,2000,Floor,none
Vesela Mateeva,F,16.0,154.0,45.0,BUL,1976,Floor,none
Matylda Matoukov-nov (-Rikov),F,19.0,158.0,53.0,TCH,1952,Floor,none
Matylda Matoukov-nov (-Rikov),F,23.0,158.0,53.0,TCH,1956,Floor,none
Matylda Matoukov-nov (-Rikov),F,27.0,158.0,53.0,TCH,1960,Floor,none
ucja Monika Matraszek-Chydziska,F,18.0,162.0,48.0,POL,1972,Floor,none
ucja Monika Matraszek-Chydziska,F,26.0,162.0,48.0,POL,1980,Floor,none
Helga Matschkur,F,25.0,160.0,56.0,FRG,1968,Floor,none
Miyuki Matsuhisa-Hironaka,F,23.0,150.0,41.0,JPN,1968,Floor,none
Miyuki Matsuhisa-Hironaka,F,27.0,150.0,41.0,JPN,1972,Floor,none
Miyuki Matsuhisa-Hironaka,F,30.0,150.0,41.0,JPN,1976,Floor,none
Mojca Mavri,F,19.0,160.0,55.0,SLO,2000,Floor,none
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",F,17.0,157.0,49.0,USA,1960,Floor,none
"Dorothy Dale Elizabeth McClements (-Flansaas, -Kephart)",F,19.0,153.0,46.0,USA,1964,Floor,none
Courtney Lynn McCool,F,16.0,154.0,43.0,USA,2004,Floor,none
Christina McDonald,F,18.0,145.0,52.0,CAN,1988,Floor,none
Nancy McDonnell (-Gabriel),F,17.0,160.0,54.0,CAN,1972,Floor,none
Nancy McDonnell (-Gabriel),F,21.0,160.0,54.0,CAN,1976,Floor,none
Teresa McDonnell (-Orr),F,14.0,165.0,57.0,CAN,1968,Floor,none
Teresa McDonnell (-Orr),F,18.0,165.0,57.0,CAN,1972,Floor,none
Teresa McDonnell (-Orr),F,22.0,165.0,57.0,CAN,1976,Floor,none
Courtney Louise McGregor,F,17.0,159.0,57.0,NZL,2016,Floor,none
Trudy Ann McIntosh,F,16.0,144.0,36.0,AUS,2000,Floor,none
Julianne Lyn McNamara (-Zeile),F,18.0,148.0,40.0,USA,1984,Floor,Silver
Krisztina Medveczky,F,14.0,160.0,49.0,HUN,1972,Floor,none
Krisztina Medveczky,F,18.0,160.0,49.0,HUN,1976,Floor,none
Angelina Romanovna Melnikova,F,16.0,151.0,44.0,RUS,2016,Floor,none
Elisa Meneghini,F,19.0,150.0,42.0,ITA,2016,Floor,none
Sarah Anne Mercer,F,17.0,153.0,52.0,GBR,1992,Floor,none
Mnica Mesalles Sallars,F,16.0,155.0,50.0,ESP,2004,Floor,none
Linda Joan Metheny (-Mulvihill),F,17.0,156.0,49.0,USA,1964,Floor,none
Linda Joan Metheny (-Mulvihill),F,21.0,156.0,49.0,USA,1968,Floor,none
Linda Joan Metheny (-Mulvihill),F,25.0,156.0,49.0,USA,1972,Floor,none
"Maria Adriana ""Ria"" Meyburg",F,21.0,158.0,52.0,NED,1960,Floor,none
Dorota Maria Miler (-Anio),F,20.0,165.0,58.0,POL,1964,Floor,none
Elisaveta Mileva,F,26.0,164.0,54.0,BUL,1960,Floor,none
Ralitsa Todorova Mileva,F,18.0,167.0,50.0,BUL,2012,Floor,none
Larrissa Miller,F,20.0,159.0,50.0,AUS,2012,Floor,none
Larrissa Miller,F,24.0,159.0,50.0,AUS,2016,Floor,none
"Shannon Lee Miller (-Phillips, -Falconetti)",F,15.0,147.0,39.0,USA,1992,Floor,Bronze
"Shannon Lee Miller (-Phillips, -Falconetti)",F,19.0,147.0,39.0,USA,1996,Floor,none
Vasiliki Millousi,F,16.0,155.0,45.0,GRE,2000,Floor,none
Vasiliki Millousi,F,28.0,155.0,45.0,GRE,2012,Floor,none
Phoebe Lan Mills,F,15.0,152.0,41.0,USA,1988,Floor,none
Lavinia Corina Miloovici,F,15.0,,,ROU,1992,Floor,Gold
Lavinia Corina Miloovici,F,19.0,,,ROU,1996,Floor,none
Min A-Yeong,F,17.0,,,KOR,1992,Floor,none
Galina Yakovlevna Minaicheva (-Sharabidze),F,23.0,,,URS,1952,Floor,none
Marilynn Minaker (-Hayden),F,18.0,165.0,57.0,CAN,1968,Floor,none
Yu Minobe,F,18.0,148.0,38.0,JPN,2008,Floor,none
Yu Minobe,F,22.0,148.0,38.0,JPN,2012,Floor,none
Hanna Mirhorodska,F,16.0,,,UKR,1996,Floor,none
gnes Misk,F,16.0,165.0,50.0,HUN,1988,Floor,none
"Zsuzsanna ""Zsuzsa"" Misk",F,16.0,165.0,49.0,HUN,1988,Floor,none
Lauren Mitchell,F,17.0,152.0,42.0,AUS,2008,Floor,none
Lauren Mitchell,F,21.0,152.0,42.0,AUS,2012,Floor,none
Silviya Zarkova Mitova (-Hutchinson),F,16.0,153.0,42.0,BUL,1992,Floor,none
Hanako Miura,F,17.0,150.0,40.0,JPN,1992,Floor,none
Hanako Miura,F,21.0,150.0,40.0,JPN,1996,Floor,none
Sae Miyakawa,F,16.0,148.0,41.0,JPN,2016,Floor,none
Toshiko Miyamoto,F,18.0,151.0,48.0,JPN,1972,Floor,none
Mo Huilan,F,17.0,140.0,38.0,CHN,1996,Floor,none
Joeline Mbius,F,15.0,153.0,42.0,GER,2008,Floor,none
Dominique Helena Moceanu (-Canales),F,14.0,139.0,34.0,USA,1996,Floor,none
Noriko Mochizuki,F,17.0,158.0,45.0,JPN,1984,Floor,none
Mok Un-Ju,F,19.0,160.0,47.0,PRK,2000,Floor,none
Barbora Mokoov,F,19.0,168.0,62.0,SVK,2016,Floor,none
Andrea Molnr,F,17.0,162.0,49.0,HUN,1992,Floor,none
Andrea Molnr,F,21.0,162.0,49.0,HUN,1996,Floor,none
Krisztina Molnr,F,16.0,164.0,52.0,HUN,1992,Floor,none
Eryka Mondry-Kost,F,20.0,166.0,57.0,POL,1960,Floor,none
Julie-Anne Monico,F,16.0,,,AUS,1992,Floor,none
Ruth Moniz,F,18.0,143.0,37.0,AUS,1996,Floor,none
Liliane Montagne,F,21.0,,,FRA,1952,Floor,none
"Teresa Marie ""Teri"" Montefusco (-Miller)",F,19.0,150.0,45.0,USA,1960,Floor,none
"Joan Marie Moore (-Rice, -Gnat)",F,18.0,163.0,50.0,USA,1972,Floor,none
Stephanie Moorhouse,F,17.0,150.0,47.0,AUS,2004,Floor,none
Victoria Ashley Moors,F,15.0,153.0,47.0,CAN,2012,Floor,none
Mara Luisa Morales,F,14.0,146.0,45.0,MEX,1968,Floor,none
Aurora Morata Salvador,F,19.0,156.0,47.0,ESP,1980,Floor,none
Pauline Morel,F,16.0,157.0,43.0,FRA,2008,Floor,none
Alexa Citiali Moreo Medina,F,21.0,147.0,45.0,MEX,2016,Floor,none
Laura del Carmen Moreno Garza,F,25.0,164.0,58.0,MEX,2004,Floor,none
Patricia Moreno Snchez,F,16.0,143.0,31.0,ESP,2004,Floor,Bronze
"Margaret ""Margo"" Morgan",F,22.0,,,GBR,1952,Floor,none
Shona Morgan,F,17.0,158.0,49.0,AUS,2008,Floor,none
Mieko Mori,F,22.0,151.0,43.0,JPN,1988,Floor,none
Sachiko Morimura,F,16.0,155.0,41.0,JPN,1988,Floor,none
Janet Lynn Morin,F,16.0,160.0,54.0,CAN,1992,Floor,none
Maiko Morio,F,17.0,140.0,34.0,JPN,1984,Floor,none
Maiko Morio,F,21.0,140.0,34.0,JPN,1988,Floor,none
Lisa Moro,F,15.0,138.0,33.0,AUS,1996,Floor,none
Paloma Moro Lpez-Menchero,F,18.0,143.0,44.0,ESP,2000,Floor,none
Sara Moro de Faes,F,16.0,139.0,30.0,ESP,2000,Floor,none
Francesca Morotti,F,16.0,155.0,46.0,ITA,1996,Floor,none
Ikina Maria Wilhelmina Morsch,F,16.0,167.0,56.0,NED,1972,Floor,none
Snia Moura,F,16.0,151.0,42.0,POR,1988,Floor,none
Esther Moya Salvador,F,16.0,150.0,43.0,ESP,2000,Floor,none
Yvonne Daphne Mugridge (-Arnold),F,19.0,157.0,49.0,GBR,1972,Floor,none
Renata Mller von Rathlef,F,23.0,,,ESP,1960,Floor,none
Katalin Mller-Szll,F,16.0,158.0,50.0,HUN,1960,Floor,none
Katalin Mller-Szll,F,21.0,158.0,50.0,HUN,1964,Floor,none
Katalin Mller-Szll,F,25.0,158.0,50.0,HUN,1968,Floor,none
Valerie Joan Mullins (-Jones),F,17.0,,,GBR,1952,Floor,none
Colleen Yvonne Mulvihill,F,16.0,160.0,46.0,USA,1968,Floor,none
Kelly Muncey,F,16.0,152.0,47.0,CAN,1976,Floor,none
Laura Muoz Ilundain,F,14.0,150.0,42.0,ESP,1984,Floor,none
Laura Muoz Ilundain,F,18.0,150.0,42.0,ESP,1988,Floor,none
Melissa Munro,F,16.0,154.0,43.0,AUS,2004,Floor,none
Olga Munteanu,F,24.0,,,ROU,1952,Floor,none
Mai Murakami,F,19.0,146.0,48.0,JPN,2016,Floor,none
Sofiya Ivanovna Muratova (Poduzdova-),F,27.0,160.0,55.0,URS,1956,Floor,none
Sofiya Ivanovna Muratova (Poduzdova-),F,31.0,160.0,55.0,URS,1960,Floor,none
Yvonne Musik,F,18.0,163.0,48.0,GER,2004,Floor,none
Aliya Farkhatovna Mustafina,F,17.0,162.0,48.0,RUS,2012,Floor,Bronze
Aliya Farkhatovna Mustafina,F,21.0,162.0,48.0,RUS,2016,Floor,none
Galle Mys,F,16.0,156.0,50.0,BEL,2008,Floor,none
Galle Mys,F,20.0,156.0,50.0,BEL,2012,Floor,none
Galle Mys,F,24.0,156.0,50.0,BEL,2016,Floor,none
"Zsuzsanna ""Zsuzsa"" Nagy",F,20.0,170.0,66.0,HUN,1972,Floor,none
Yelena Arkadyevna Naimushina,F,15.0,145.0,40.0,URS,1980,Floor,none
Taniko Nakamura-Mitsukuri,F,21.0,158.0,50.0,JPN,1964,Floor,none
Taniko Nakamura-Mitsukuri,F,25.0,158.0,50.0,JPN,1968,Floor,none
Yuriko Nanahara,F,16.0,158.0,45.0,JPN,1988,Floor,none
Nataliya Viktorovna Naranovich,F,19.0,153.0,42.0,BLR,2000,Floor,none
Virginia Navarro Nieto,F,17.0,163.0,42.0,ESP,1984,Floor,none
Maria Neculi,F,18.0,,,ROU,1992,Floor,none
Marianna Nmethov-Krajrov,F,16.0,154.0,49.0,TCH,1964,Floor,none
Marianna Nmethov-Krajrov,F,20.0,154.0,49.0,TCH,1968,Floor,none
Marianna Nmethov-Krajrov,F,24.0,154.0,49.0,TCH,1972,Floor,none
Karen Nguyen,F,16.0,152.0,37.0,AUS,2004,Floor,none
Wendy Jean Nicholls (-Grant),F,19.0,,,AUS,1956,Floor,none
Andrea Niederheide,F,14.0,151.0,39.0,FRG,1972,Floor,none
Gizela Niedurny (-Zygado),F,21.0,152.0,47.0,POL,1960,Floor,none
Gizela Niedurny (-Zygado),F,25.0,152.0,47.0,POL,1964,Floor,none
Pirkko Tellervo Nieminen (-Metsmki),F,21.0,160.0,55.0,FIN,1960,Floor,none
Marharyta Mykolavna Nikolaieva (Petrova-),F,24.0,159.0,55.0,URS,1960,Floor,none
Steliana Nistor,F,18.0,149.0,43.0,ROU,2008,Floor,none
Maila Sinikka Nisula (-Soikkeli),F,21.0,,,FIN,1952,Floor,none
Marianne Noack (-Paulick),F,17.0,158.0,40.0,GDR,1968,Floor,none
Hjrdis Margareta Nordin (-Hallquist),F,19.0,,,SWE,1952,Floor,none
Franoise Nourry (-Bocq),F,20.0,161.0,55.0,FRA,1968,Floor,none
Danuta Krystyna Nowak-Stachow (-Wroska),F,22.0,159.0,56.0,POL,1956,Floor,none
Danuta Krystyna Nowak-Stachow (-Wroska),F,26.0,159.0,56.0,POL,1960,Floor,none
Sakiko Nozawa,F,15.0,154.0,40.0,JPN,1976,Floor,none
Adrienn Nyeste,F,17.0,156.0,45.0,HUN,1996,Floor,none
Adrienn Nyeste,F,21.0,156.0,45.0,HUN,2000,Floor,none
ucja Bronisawa Ochmaska (-Bilska),F,19.0,166.0,60.0,POL,1968,Floor,none
Chieko Oda (-Tsukahara),F,21.0,155.0,49.0,JPN,1968,Floor,none
Masumi Okawa,F,17.0,146.0,40.0,JPN,1996,Floor,none
Satoko Okazaki,F,15.0,150.0,38.0,JPN,1976,Floor,none
"Elizabeth Anne ""Betty"" Okino",F,17.0,162.0,43.0,USA,1992,Floor,none
Maria Olaru,F,18.0,163.0,48.0,ROU,2000,Floor,none
Patricia Ollinger Velazquez,F,18.0,160.0,50.0,MEX,1972,Floor,none
Shallon Jade Olsen,F,16.0,158.0,52.0,CAN,2016,Floor,none
"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,FRG,1972,Floor,none
"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,FRG,1976,Floor,none
Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,JPN,1960,Floor,none
Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,JPN,1964,Floor,none
Henrietta nodi,F,18.0,146.0,47.0,HUN,1992,Floor,Silver
Henrietta nodi,F,22.0,146.0,47.0,HUN,1996,Floor,none
Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,CAN,2016,Floor,none
Ellis Jacqueline O'Reilly,F,18.0,164.0,63.0,IRL,2016,Floor,none
Ariana Gabriela Orrego Martnez,F,17.0,157.0,49.0,PER,2016,Floor,none
Kyoko Oshima,F,18.0,149.0,39.0,JPN,2004,Floor,none
Kyoko Oshima,F,22.0,149.0,39.0,JPN,2008,Floor,none
Elisabeth Ostermeyer (-Schmidt),F,23.0,,,GER,1952,Floor,none
va vri,F,14.0,154.0,39.0,HUN,1976,Floor,none
va vri,F,18.0,154.0,39.0,HUN,1980,Floor,none
Eszter vry,F,15.0,152.0,42.0,HUN,1988,Floor,none
Eszter vry,F,23.0,152.0,42.0,HUN,1996,Floor,none
Chihiro Oyagi,F,21.0,152.0,41.0,JPN,1984,Floor,none
Mercedes Pacheco del Barrio,F,18.0,151.0,40.0,ESP,1996,Floor,none
Pak Gyong-Sil,F,17.0,,,PRK,1992,Floor,none
Kristna Paleov,F,17.0,158.0,48.0,CZE,2008,Floor,none
Kristna Paleov,F,21.0,158.0,48.0,CZE,2012,Floor,none
Kristina Dimitrova Panayotova,F,16.0,160.0,44.0,BUL,1992,Floor,none
Evdokiya Pandezova,F,24.0,165.0,53.0,BUL,1972,Floor,none
Kyriaki Papanikolaou,F,16.0,160.0,48.0,GRE,1996,Floor,none
Park Gyeong-A,F,18.0,154.0,49.0,KOR,2004,Floor,none
Park Ji-Suk,F,15.0,157.0,43.0,KOR,1988,Floor,none
Louise Parker,F,17.0,162.0,59.0,CAN,1960,Floor,none
Lia Parolari,F,18.0,160.0,44.0,ITA,2008,Floor,none
Henriette Parzer (-Behrendt),F,16.0,160.0,60.0,AUT,1960,Floor,none
Henriette Parzer (-Behrendt),F,21.0,160.0,60.0,AUT,1964,Floor,none
Mirela Ana Paca,F,17.0,,,ROU,1992,Floor,none
Vesela Pasheva,F,21.0,166.0,59.0,BUL,1968,Floor,none
Carly Rae Patterson (-Caldwell),F,16.0,152.0,44.0,USA,2004,Floor,none
Simona Puca (-Rus),F,14.0,150.0,42.0,ROU,1984,Floor,none
Marcela Punescu,F,17.0,159.0,52.0,ROU,1972,Floor,none
Anna Anatolyevna Pavlova,F,16.0,152.0,43.0,RUS,2004,Floor,none
Anna Anatolyevna Pavlova,F,20.0,152.0,43.0,RUS,2008,Floor,none
Stanka Pavlova,F,22.0,156.0,50.0,BUL,1960,Floor,none
Dominique Pegg,F,18.0,157.0,54.0,CAN,2012,Floor,none
Yamilet Pea Abreu,F,19.0,142.0,48.0,DOM,2012,Floor,none
Valeria Pereyra,F,16.0,158.0,,ARG,2012,Floor,none
Ana Prez Campos,F,18.0,151.0,45.0,ESP,2016,Floor,none
Rita Peri,F,15.0,159.0,47.0,ITA,1972,Floor,none
Rita Peri,F,19.0,159.0,47.0,ITA,1976,Floor,none
Stela Perin,F,18.0,,,ROU,1952,Floor,none
"Patricia J. ""Pat"" Perks",F,20.0,155.0,54.0,GBR,1960,Floor,none
Sigrid Persoon,F,17.0,161.0,52.0,BEL,2000,Floor,none
Marine Petit,F,15.0,156.0,42.0,FRA,2008,Floor,none
Larisa Leonidovna Petrik (-Klimenko),F,19.0,163.0,52.0,URS,1968,Floor,Gold
Gta Elisabeth Pettersson (-Frisk),F,25.0,,,SWE,1952,Floor,none
