Name,Sex,Age,Height,Weight,NOC,Year,Event,Medal
"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,18.0,152.0,47.0,URS,1976,Uneven Bars,none
"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,22.0,152.0,47.0,URS,1980,Uneven Bars,none
Kim Un-Jong,F,17.0,145.0,36.0,PRK,2004,Uneven Bars,none
Pavla Kinclov,F,17.0,164.0,53.0,TCH,1992,Uneven Bars,none
Marissa Petra King,F,17.0,154.0,53.0,GBR,2008,Uneven Bars,none
Klaudia Kinsk,F,18.0,163.0,52.0,SVK,1996,Uneven Bars,none
Mariya Kircheva,F,18.0,158.0,47.0,BUL,1976,Uneven Bars,none
Doris Ann Kirkman (-Cannon),F,21.0,,,USA,1952,Uneven Bars,none
Marion Kische (-Wellner),F,18.0,159.0,47.0,GDR,1976,Uneven Bars,none
"Jacquelyn Joyce ""Jackie"" Klein (-Fie)",F,19.0,164.0,56.0,USA,1956,Uneven Bars,none
Dorota Monika Klencz (-Szymura),F,17.0,160.0,54.0,POL,1972,Uneven Bars,none
Ulrike Klotz,F,17.0,166.0,50.0,GDR,1988,Uneven Bars,none
Svetlana Alekseyevna Klyukina,F,19.0,152.0,40.0,RUS,2008,Uneven Bars,none
Jana Knopov,F,18.0,160.0,47.0,TCH,1976,Uneven Bars,none
Dina Anatolyevna Kochetkova,F,18.0,147.0,37.0,RUS,1996,Uneven Bars,none
Madison Taylor Kocian,F,19.0,157.0,46.0,USA,2016,Uneven Bars,Silver
Tereza Koi,F,18.0,156.0,51.0,YUG,1952,Uneven Bars,none
Tereza Koi,F,26.0,156.0,51.0,YUG,1960,Uneven Bars,none
Anastasiya Nikolayevna Kolesnikova,F,16.0,147.0,34.0,RUS,2000,Uneven Bars,none
Viktoriya Aleksandrovna Komova,F,17.0,150.0,48.0,RUS,2012,Uneven Bars,none
Jana Komrskov,F,17.0,167.0,58.0,CZE,2000,Uneven Bars,none
Jana Komrskov,F,21.0,167.0,58.0,CZE,2004,Uneven Bars,none
Kong Yun-Jin,F,14.0,157.0,39.0,KOR,1996,Uneven Bars,none
Nataliya Oleksivna Kononenko,F,17.0,158.0,,UKR,2012,Uneven Bars,none
Hilde Koop,F,31.0,,,GER,1952,Uneven Bars,none
"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17.0,152.0,39.0,URS,1972,Uneven Bars,Silver
"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,21.0,152.0,39.0,URS,1976,Uneven Bars,none
"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,HUN,1952,Uneven Bars,Gold
"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,24.0,,,HUN,1956,Uneven Bars,none
"Johanna Maria ""Joke"" Kos",F,20.0,165.0,60.0,NED,1976,Uneven Bars,none
Antonina Vladimirovna Koshel,F,17.0,154.0,40.0,URS,1972,Uneven Bars,none
Salme Kaarina Koskinen (-Paimander),F,20.0,172.0,56.0,FIN,1964,Uneven Bars,none
Nina Kostova,F,16.0,157.0,44.0,BUL,1976,Uneven Bars,none
Mari Kosuge,F,16.0,142.0,39.0,JPN,1992,Uneven Bars,none
Natalia Kot (-Wala),F,18.0,161.0,56.0,POL,1956,Uneven Bars,none
Natalia Kot (-Wala),F,22.0,161.0,56.0,POL,1960,Uneven Bars,none
Ivana Kovov,F,16.0,158.0,47.0,SVK,2008,Uneven Bars,none
Zsfia Kovcs,F,16.0,157.0,48.0,HUN,2016,Uneven Bars,none
Anastasiya Serhivna Koval,F,15.0,154.0,44.0,UKR,2008,Uneven Bars,none
Julija Kovaliova,F,19.0,155.0,48.0,LTU,2000,Uneven Bars,none
Mria Kvi-Zalai (-Kocsis),F,27.0,,,HUN,1952,Uneven Bars,none
Zofia Kowalczyk (-Krupa),F,23.0,162.0,58.0,POL,1952,Uneven Bars,none
Olga Kozhevnikova,F,15.0,152.0,43.0,KAZ,1996,Uneven Bars,none
Alina Yevhenivna Kozich,F,16.0,161.0,52.0,UKR,2004,Uneven Bars,none
Alina Yevhenivna Kozich,F,20.0,161.0,52.0,UKR,2008,Uneven Bars,none
Steffi Krker (-Biskupek),F,16.0,156.0,43.0,GDR,1976,Uneven Bars,none
Steffi Krker (-Biskupek),F,20.0,156.0,43.0,GDR,1980,Uneven Bars,Bronze
Yekaterina Aleksandrovna Kramarenko,F,17.0,146.0,40.0,RUS,2008,Uneven Bars,none
Iryna Vasylivna Krasnianska,F,16.0,155.0,51.0,UKR,2004,Uneven Bars,none
Iryna Vasylivna Krasnianska,F,20.0,155.0,51.0,UKR,2008,Uneven Bars,none
"Irmgard ""Irmi"" Krauser",F,20.0,164.0,51.0,FRG,1968,Uneven Bars,none
Nikolett Krausz,F,15.0,148.0,41.0,HUN,1996,Uneven Bars,none
Gabriela Krmov,F,18.0,154.0,50.0,CZE,1996,Uneven Bars,none
Annette Krier,F,19.0,,,LUX,1956,Uneven Bars,none
Ivona Krmelov (-Lakomy),F,18.0,156.0,42.0,TCH,1988,Uneven Bars,none
Huiberdina Krul-van der Nolk van Gogh,F,30.0,,,NED,1952,Uneven Bars,none
Jna Kubikov-Posnerov,F,19.0,164.0,55.0,TCH,1964,Uneven Bars,none
Jna Kubikov-Posnerov,F,23.0,164.0,55.0,TCH,1968,Uneven Bars,none
Kyoko Kubota,F,23.0,,,JPN,1956,Uneven Bars,none
Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,URS,1968,Uneven Bars,none
Anne Kuhm,F,15.0,146.0,43.0,FRA,2012,Uneven Bars,none
Marie Antoinette Kuiters,F,20.0,161.0,61.0,RSA,1960,Uneven Bars,none
Slavia Kundaina,F,17.0,162.0,55.0,YUG,1972,Uneven Bars,none
Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,USA,2004,Uneven Bars,Bronze
Petra Kurbjuweit (-Konermann),F,19.0,166.0,52.0,FRG,1976,Uneven Bars,none
Mayu Kuroda,F,19.0,145.0,37.0,JPN,2008,Uneven Bars,none
Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,RUS,1996,Uneven Bars,none
Yevgeniya Petrovna Kuznetsova,F,23.0,143.0,36.0,BUL,2004,Uneven Bars,none
Jill Kvamme-Schau,F,20.0,162.0,50.0,NOR,1968,Uneven Bars,none
Jill Kvamme-Schau,F,24.0,162.0,50.0,NOR,1972,Uneven Bars,none
Alona Serhivna Kvasha,F,19.0,146.0,36.0,UKR,2004,Uneven Bars,none
Anhelina Anatolivna Kysla,F,25.0,158.0,49.0,UKR,2016,Uneven Bars,none
Jana Labkov (-Valachov),F,14.0,135.0,34.0,TCH,1980,Uneven Bars,none
Florence Laborderie,F,14.0,148.0,38.0,FRA,1984,Uneven Bars,none
Zandr Labuschagne,F,18.0,163.0,59.0,RSA,2004,Uneven Bars,none
Andrea Ladnyi,F,19.0,160.0,45.0,HUN,1988,Uneven Bars,none
Elena Wilma Lagorara,F,17.0,158.0,54.0,ITA,1956,Uneven Bars,none
Elena Wilma Lagorara,F,21.0,158.0,54.0,ITA,1960,Uneven Bars,none
Luciana Lagorara,F,19.0,,,ITA,1956,Uneven Bars,none
Anne-Marie Lambert (-Rosengren),F,19.0,162.0,55.0,SWE,1964,Uneven Bars,none
"Sarah ""Sally"" Larner",F,15.0,153.0,41.0,GBR,1984,Uneven Bars,none
Emma Maud Valborg Larsson,F,17.0,147.0,40.0,SWE,2016,Uneven Bars,none
Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,URS,1988,Uneven Bars,none
"Elisabeth ""Susi"" Latanzio",F,15.0,158.0,47.0,SUI,1984,Uneven Bars,none
Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,URS,1956,Uneven Bars,Silver
Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,URS,1960,Uneven Bars,Silver
Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,URS,1964,Uneven Bars,Bronze
Dominique Lauvard (-Smondack),F,19.0,151.0,49.0,FRA,1968,Uneven Bars,none
Sonia Lawrence,F,16.0,163.0,52.0,GBR,1996,Uneven Bars,none
Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,URS,1972,Uneven Bars,none
milie Le Pennec,F,16.0,150.0,37.0,FRA,2004,Uneven Bars,Gold
Paulette le Raer,F,28.0,156.0,53.0,FRA,1960,Uneven Bars,none
Bruna Kuroiwa Yamamoto Leal,F,19.0,,,BRA,2012,Uneven Bars,none
Wiesawa Aleksandra Lech (-Czepiec),F,21.0,166.0,57.0,POL,1968,Uneven Bars,none
Orane Maria Lechenault,F,15.0,144.0,37.0,FRA,2016,Uneven Bars,none
Lee Deok-Bun,F,18.0,149.0,49.0,KOR,1964,Uneven Bars,none
Lee Eun-Ju,F,17.0,148.0,,KOR,2016,Uneven Bars,none
Lee Hui-Gyeong,F,17.0,,,KOR,1992,Uneven Bars,none
Lee Jeong-Hui,F,18.0,148.0,46.0,KOR,1984,Uneven Bars,none
Brigitta Lehmann,F,17.0,159.0,49.0,FRG,1984,Uneven Bars,none
Arja Vellamo Lehtinen (-Paatsalo),F,16.0,179.0,62.0,FIN,1952,Uneven Bars,none
Eira Marita Lehtonen (-Lydiard),F,21.0,159.0,53.0,FIN,1960,Uneven Bars,none
Eira Marita Lehtonen (-Lydiard),F,25.0,159.0,53.0,FIN,1964,Uneven Bars,none
Kirsty Leigh-Brown,F,14.0,156.0,45.0,AUS,1996,Uneven Bars,none
Alexandra Lemoine (-Ferenc),F,24.0,,,FRA,1952,Uneven Bars,none
Katy Lennon,F,19.0,153.0,45.0,GBR,2004,Uneven Bars,none
Avril Johnston Clegg Lennox (-Hill),F,16.0,153.0,50.0,GBR,1972,Uneven Bars,none
Avril Johnston Clegg Lennox (-Hill),F,20.0,153.0,50.0,GBR,1976,Uneven Bars,none
Evelyne Letourneur (-Cordier),F,17.0,165.0,57.0,FRA,1964,Uneven Bars,none
Evelyne Letourneur (-Cordier),F,21.0,165.0,57.0,FRA,1968,Uneven Bars,none
Elena Leutean-Popescu (-Teodorescu),F,21.0,162.0,58.0,ROU,1956,Uneven Bars,none
Elena Leutean-Popescu (-Teodorescu),F,25.0,162.0,58.0,ROU,1960,Uneven Bars,none
Elena Leutean-Popescu (-Teodorescu),F,29.0,162.0,58.0,ROU,1964,Uneven Bars,none
Lise Annique Leveille,F,18.0,165.0,53.0,CAN,2000,Uneven Bars,none
Gwynedd Lewis-Lingard,F,17.0,152.0,53.0,GBR,1952,Uneven Bars,none
Gwynedd Lewis-Lingard,F,25.0,152.0,53.0,GBR,1960,Uneven Bars,none
Li Chun-Mi,F,15.0,,,PRK,1992,Uneven Bars,none
Li Li,F,17.0,149.0,39.0,CHN,1992,Uneven Bars,none
Li Ya,F,16.0,139.0,32.0,CHN,2004,Uneven Bars,none
Li Yifang,F,17.0,148.0,39.0,CHN,1992,Uneven Bars,none
Lim Heem Wei,F,23.0,151.0,49.0,SGP,2012,Uneven Bars,none
Zoi Mafalda Marques de Lima,F,20.0,163.0,59.0,POR,2012,Uneven Bars,none
Lin Li,F,18.0,143.0,43.0,CHN,2004,Uneven Bars,none
Gerola Margareta Lindahl (-Sturzenbecker),F,17.0,164.0,56.0,SWE,1960,Uneven Bars,none
Gerola Margareta Lindahl (-Sturzenbecker),F,21.0,164.0,56.0,SWE,1964,Uneven Bars,none
Karin Elisabet Lindberg (-Lindn),F,22.0,,,SWE,1952,Uneven Bars,none
Karin Elisabet Lindberg (-Lindn),F,27.0,,,SWE,1956,Uneven Bars,none
Katheleen Lindor,F,18.0,167.0,59.0,FRA,2008,Uneven Bars,none
Ulla Margareta Lindstrm (-Carlsson),F,17.0,158.0,53.0,SWE,1960,Uneven Bars,none
Ulla Margareta Lindstrm (-Carlsson),F,21.0,158.0,53.0,SWE,1964,Uneven Bars,none
Ling Jie,F,17.0,150.0,37.0,CHN,2000,Uneven Bars,Silver
Hana Likov,F,16.0,165.0,55.0,TCH,1968,Uneven Bars,none
Hana Likov,F,20.0,165.0,55.0,TCH,1972,Uneven Bars,none
Emily Little,F,18.0,152.0,48.0,AUS,2012,Uneven Bars,none
Liu Xuan,F,17.0,153.0,48.0,CHN,1996,Uneven Bars,none
Liu Xuan,F,21.0,153.0,48.0,CHN,2000,Uneven Bars,none
"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,USA,2008,Uneven Bars,Silver
Lo Ok-Sil,F,14.0,142.0,33.0,PRK,1980,Uneven Bars,none
Ionela Loaie,F,17.0,,,ROU,1996,Uneven Bars,none
Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,RUS,2000,Uneven Bars,none
Denisse Lpez Sing,F,15.0,155.0,54.0,MEX,1992,Uneven Bars,none
Jessica Brizeida Lpez Arocha,F,22.0,155.0,47.0,VEN,2008,Uneven Bars,none
Jessica Brizeida Lpez Arocha,F,26.0,155.0,47.0,VEN,2012,Uneven Bars,none
Jessica Brizeida Lpez Arocha,F,30.0,155.0,47.0,VEN,2016,Uneven Bars,none
Arlen Lovera Salom,F,15.0,145.0,32.0,VEN,2000,Uneven Bars,none
Mria Lvey,F,16.0,157.0,44.0,HUN,1976,Uneven Bars,none
Larissa Lowing (-Libby),F,15.0,142.0,36.0,CAN,1988,Uneven Bars,none
Lu Li,F,15.0,136.0,30.0,CHN,1992,Uneven Bars,Gold
Danuta Ewa Lubowska (-Goch),F,16.0,158.0,52.0,POL,1972,Uneven Bars,none
Patrizia Luconi,F,17.0,165.0,50.0,ITA,1988,Uneven Bars,none
Anna Marie Lundqvist-Bjrk,F,17.0,166.0,58.0,SWE,1964,Uneven Bars,none
Anna Marie Lundqvist-Bjrk,F,21.0,166.0,58.0,SWE,1968,Uneven Bars,none
Anna Marie Lundqvist-Bjrk,F,25.0,166.0,58.0,SWE,1972,Uneven Bars,none
Urszula Wanda ukomska (-Olejniczak),F,25.0,,,POL,1952,Uneven Bars,none
Wanita Lynch (-Paul),F,17.0,159.0,48.0,AUS,1976,Uneven Bars,none
Tetiana Feliksivna Lysenko,F,17.0,,,EUN,1992,Uneven Bars,none
Tamara Alekseyevna Lyukhina-Zamotaylova,F,21.0,156.0,50.0,URS,1960,Uneven Bars,Bronze
Tamara Alekseyevna Lyukhina-Zamotaylova,F,25.0,156.0,50.0,URS,1964,Uneven Bars,none
Ma Yanhong,F,21.0,157.0,44.0,CHN,1984,Uneven Bars,Gold
Ma Ying,F,17.0,152.0,48.0,CHN,1988,Uneven Bars,none
Daniela Maccelli,F,18.0,158.0,52.0,ITA,1968,Uneven Bars,none
Licia Macchini,F,16.0,,,ITA,1952,Uneven Bars,none
Shanyn MacEachern,F,16.0,150.0,40.0,CAN,1996,Uneven Bars,none
Virginie Machado,F,16.0,152.0,42.0,FRA,1992,Uneven Bars,none
Gael Mackie,F,15.0,149.0,38.0,CAN,2004,Uneven Bars,none
Federica Macr,F,17.0,157.0,47.0,ITA,2008,Uneven Bars,none
Brenda Vianey Magaa Almaral (-Moya),F,27.0,156.0,48.0,MEX,2004,Uneven Bars,none
Evelyn G. Magluyan,F,20.0,153.0,44.0,PHI,1964,Uneven Bars,none
Chlo Franoise Maigre,F,17.0,154.0,45.0,FRA,1992,Uneven Bars,none
"Carolina ""Lineke"" Majolee",F,21.0,165.0,61.0,NED,1960,Uneven Bars,none
Magorzata Helena Majza (-Dynek),F,15.0,143.0,34.0,POL,1980,Uneven Bars,none
Gyngyi Mk-Kovcs,F,24.0,153.0,49.0,HUN,1964,Uneven Bars,none
Katalin Makray-Schmitt,F,19.0,168.0,54.0,HUN,1964,Uneven Bars,Silver
Katalin Makray-Schmitt,F,23.0,168.0,54.0,HUN,1968,Uneven Bars,none
Valeriia Maksiuta,F,24.0,155.0,46.0,ISR,2012,Uneven Bars,none
Aurlie Malaussena,F,18.0,163.0,64.0,FRA,2012,Uneven Bars,none
Kristen Ann Maloney,F,19.0,152.0,46.0,USA,2000,Uneven Bars,none
Aikaterini Mamouti,F,15.0,153.0,44.0,GRE,1996,Uneven Bars,none
Maria Grazia Mancuso,F,16.0,160.0,52.0,ITA,1972,Uneven Bars,none
Tamara Ivanovna Manina,F,22.0,162.0,56.0,URS,1956,Uneven Bars,none
Tamara Ivanovna Manina,F,30.0,162.0,56.0,URS,1964,Uneven Bars,none
Karin Mannewitz (Herbsleb-),F,24.0,161.0,56.0,GER,1964,Uneven Bars,none
Kyoko Mano,F,19.0,153.0,42.0,JPN,1976,Uneven Bars,none
Ana Olvido Manso Gallego,F,18.0,132.0,31.0,ESP,1984,Uneven Bars,none
Mao Yanling,F,16.0,145.0,36.0,CHN,1996,Uneven Bars,none
Anastasiya Igorevna Marachkovskaya,F,17.0,164.0,47.0,BLR,2008,Uneven Bars,none
Gabriella Marchi,F,16.0,157.0,46.0,ITA,1972,Uneven Bars,none
Honorata Michalina Marciczak (-Mroczek),F,22.0,162.0,55.0,POL,1952,Uneven Bars,none
Eloisa Marcos Quintano,F,14.0,156.0,46.0,ESP,1976,Uneven Bars,none
Eva Marekov (-Nyklov),F,16.0,142.0,40.0,TCH,1980,Uneven Bars,none
Anna Marejkov (-Krausov),F,23.0,,,TCH,1956,Uneven Bars,none
Kateina Mareov,F,16.0,161.0,49.0,CZE,2000,Uneven Bars,none
"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20.0,162.0,61.0,ROU,1956,Uneven Bars,none
"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,23.0,162.0,61.0,ROU,1960,Uneven Bars,none
Konstantina Margariti,F,15.0,142.0,40.0,GRE,1996,Uneven Bars,none
Alexandra Marinescu,F,15.0,146.0,40.0,ROU,1996,Uneven Bars,none
Galina Marinova,F,15.0,155.0,38.0,BUL,1980,Uneven Bars,none
Vanya Marinova (-Mikhaylova),F,17.0,165.0,62.0,BUL,1968,Uneven Bars,none
Melissa Anne Missy Marlowe (-Clausi),F,17.0,155.0,43.0,USA,1988,Uneven Bars,none
Liselotte Marti (-Znd),F,16.0,147.0,45.0,SUI,1972,Uneven Bars,none
Melanie Marti,F,18.0,161.0,51.0,SUI,2004,Uneven Bars,none
Mnica Martn Cid,F,20.0,160.0,48.0,ESP,1996,Uneven Bars,none
Irene Martnez Mecha,F,14.0,160.0,32.0,ESP,1980,Uneven Bars,none
Irene Martnez Mecha,F,18.0,160.0,32.0,ESP,1984,Uneven Bars,none
Laura Martnez Ruiz,F,16.0,149.0,39.0,ESP,2000,Uneven Bars,none
Silvia Martnez Albalat,F,17.0,,,ESP,1992,Uneven Bars,none
Ana Filipa da Silva Martins,F,20.0,163.0,56.0,POR,2016,Uneven Bars,none
Tanya Lazarova Maslarska,F,16.0,164.0,45.0,BUL,1992,Uneven Bars,none
Lisa Elena Jane Mason,F,18.0,167.0,62.0,GBR,2000,Uneven Bars,none
Vesela Mateeva,F,16.0,154.0,45.0,BUL,1976,Uneven Bars,none
Matylda Matoukov-nov (-Rikov),F,19.0,158.0,53.0,TCH,1952,Uneven Bars,none
Matylda Matoukov-nov (-Rikov),F,23.0,158.0,53.0,TCH,1956,Uneven Bars,none
Matylda Matoukov-nov (-Rikov),F,27.0,158.0,53.0,TCH,1960,Uneven Bars,none
ucja Monika Matraszek-Chydziska,F,18.0,162.0,48.0,POL,1972,Uneven Bars,none
ucja Monika Matraszek-Chydziska,F,26.0,162.0,48.0,POL,1980,Uneven Bars,none
Helga Matschkur,F,25.0,160.0,56.0,FRG,1968,Uneven Bars,none
Miyuki Matsuhisa-Hironaka,F,23.0,150.0,41.0,JPN,1968,Uneven Bars,none
Miyuki Matsuhisa-Hironaka,F,27.0,150.0,41.0,JPN,1972,Uneven Bars,none
Miyuki Matsuhisa-Hironaka,F,30.0,150.0,41.0,JPN,1976,Uneven Bars,none
Mojca Mavri,F,19.0,160.0,55.0,SLO,2000,Uneven Bars,none
"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",F,17.0,157.0,49.0,USA,1960,Uneven Bars,none
"Dorothy Dale Elizabeth McClements (-Flansaas, -Kephart)",F,19.0,153.0,46.0,USA,1964,Uneven Bars,none
Courtney Lynn McCool,F,16.0,154.0,43.0,USA,2004,Uneven Bars,none
Christina McDonald,F,18.0,145.0,52.0,CAN,1988,Uneven Bars,none
Nancy McDonnell (-Gabriel),F,17.0,160.0,54.0,CAN,1972,Uneven Bars,none
Nancy McDonnell (-Gabriel),F,21.0,160.0,54.0,CAN,1976,Uneven Bars,none
Teresa McDonnell (-Orr),F,14.0,165.0,57.0,CAN,1968,Uneven Bars,none
Teresa McDonnell (-Orr),F,18.0,165.0,57.0,CAN,1972,Uneven Bars,none
Teresa McDonnell (-Orr),F,22.0,165.0,57.0,CAN,1976,Uneven Bars,none
Courtney Louise McGregor,F,17.0,159.0,57.0,NZL,2016,Uneven Bars,none
Julianne Lyn McNamara (-Zeile),F,18.0,148.0,40.0,USA,1984,Uneven Bars,Gold
Krisztina Medveczky,F,14.0,160.0,49.0,HUN,1972,Uneven Bars,none
Krisztina Medveczky,F,18.0,160.0,49.0,HUN,1976,Uneven Bars,none
Angelina Romanovna Melnikova,F,16.0,151.0,44.0,RUS,2016,Uneven Bars,none
Chellsie Marie Memmel (-Maier),F,20.0,160.0,54.0,USA,2008,Uneven Bars,none
Sarah Anne Mercer,F,17.0,153.0,52.0,GBR,1992,Uneven Bars,none
Linda Joan Metheny (-Mulvihill),F,17.0,156.0,49.0,USA,1964,Uneven Bars,none
Linda Joan Metheny (-Mulvihill),F,21.0,156.0,49.0,USA,1968,Uneven Bars,none
Linda Joan Metheny (-Mulvihill),F,25.0,156.0,49.0,USA,1972,Uneven Bars,none
"Maria Adriana ""Ria"" Meyburg",F,21.0,158.0,52.0,NED,1960,Uneven Bars,none
Anna Nikolayevna Meysak,F,16.0,149.0,36.0,BLR,2000,Uneven Bars,none
Dorota Maria Miler (-Anio),F,20.0,165.0,58.0,POL,1964,Uneven Bars,none
Elisaveta Mileva,F,26.0,164.0,54.0,BUL,1960,Uneven Bars,none
Ralitsa Todorova Mileva,F,18.0,167.0,50.0,BUL,2012,Uneven Bars,none
Larrissa Miller,F,20.0,159.0,50.0,AUS,2012,Uneven Bars,none
Larrissa Miller,F,24.0,159.0,50.0,AUS,2016,Uneven Bars,none
"Shannon Lee Miller (-Phillips, -Falconetti)",F,15.0,147.0,39.0,USA,1992,Uneven Bars,Bronze
"Shannon Lee Miller (-Phillips, -Falconetti)",F,19.0,147.0,39.0,USA,1996,Uneven Bars,none
Vasiliki Millousi,F,16.0,155.0,45.0,GRE,2000,Uneven Bars,none
Vasiliki Millousi,F,28.0,155.0,45.0,GRE,2012,Uneven Bars,none
Phoebe Lan Mills,F,15.0,152.0,41.0,USA,1988,Uneven Bars,none
Lavinia Corina Miloovici,F,15.0,,,ROU,1992,Uneven Bars,none
Lavinia Corina Miloovici,F,19.0,,,ROU,1996,Uneven Bars,none
Min A-Yeong,F,17.0,,,KOR,1992,Uneven Bars,none
Galina Yakovlevna Minaicheva (-Sharabidze),F,23.0,,,URS,1952,Uneven Bars,none
Marilynn Minaker (-Hayden),F,18.0,165.0,57.0,CAN,1968,Uneven Bars,none
Yu Minobe,F,18.0,148.0,38.0,JPN,2008,Uneven Bars,none
Yu Minobe,F,22.0,148.0,38.0,JPN,2012,Uneven Bars,none
Hanna Mirhorodska,F,16.0,,,UKR,1996,Uneven Bars,none
gnes Misk,F,16.0,165.0,50.0,HUN,1988,Uneven Bars,none
"Zsuzsanna ""Zsuzsa"" Misk",F,16.0,165.0,49.0,HUN,1988,Uneven Bars,none
Silviya Zarkova Mitova (-Hutchinson),F,16.0,153.0,42.0,BUL,1992,Uneven Bars,none
Hanako Miura,F,17.0,150.0,40.0,JPN,1992,Uneven Bars,none
Hanako Miura,F,21.0,150.0,40.0,JPN,1996,Uneven Bars,none
Toshiko Miyamoto,F,18.0,151.0,48.0,JPN,1972,Uneven Bars,none
Mo Huilan,F,17.0,140.0,38.0,CHN,1996,Uneven Bars,none
Dominique Helena Moceanu (-Canales),F,14.0,139.0,34.0,USA,1996,Uneven Bars,none
Noriko Mochizuki,F,17.0,158.0,45.0,JPN,1984,Uneven Bars,none
Mok Un-Ju,F,19.0,160.0,47.0,PRK,2000,Uneven Bars,none
Barbora Mokoov,F,19.0,168.0,62.0,SVK,2016,Uneven Bars,none
Andrea Molnr,F,17.0,162.0,49.0,HUN,1992,Uneven Bars,none
Andrea Molnr,F,21.0,162.0,49.0,HUN,1996,Uneven Bars,none
Krisztina Molnr,F,16.0,164.0,52.0,HUN,1992,Uneven Bars,none
Eryka Mondry-Kost,F,20.0,166.0,57.0,POL,1960,Uneven Bars,none
Julie-Anne Monico,F,16.0,,,AUS,1992,Uneven Bars,none
Ruth Moniz,F,18.0,143.0,37.0,AUS,1996,Uneven Bars,none
Liliane Montagne,F,21.0,,,FRA,1952,Uneven Bars,none
"Teresa Marie ""Teri"" Montefusco (-Miller)",F,19.0,150.0,45.0,USA,1960,Uneven Bars,none
"Joan Marie Moore (-Rice, -Gnat)",F,18.0,163.0,50.0,USA,1972,Uneven Bars,none
Stephanie Moorhouse,F,17.0,150.0,47.0,AUS,2004,Uneven Bars,none
Victoria Ashley Moors,F,15.0,153.0,47.0,CAN,2012,Uneven Bars,none
Mara Luisa Morales,F,14.0,146.0,45.0,MEX,1968,Uneven Bars,none
Aurora Morata Salvador,F,19.0,156.0,47.0,ESP,1980,Uneven Bars,none
Pauline Morel,F,16.0,157.0,43.0,FRA,2008,Uneven Bars,none
Alexa Citiali Moreo Medina,F,21.0,147.0,45.0,MEX,2016,Uneven Bars,none
Laura del Carmen Moreno Garza,F,25.0,164.0,58.0,MEX,2004,Uneven Bars,none
Patricia Moreno Snchez,F,16.0,143.0,31.0,ESP,2004,Uneven Bars,none
"Margaret ""Margo"" Morgan",F,22.0,,,GBR,1952,Uneven Bars,none
Shona Morgan,F,17.0,158.0,49.0,AUS,2008,Uneven Bars,none
Mieko Mori,F,22.0,151.0,43.0,JPN,1988,Uneven Bars,none
Sachiko Morimura,F,16.0,155.0,41.0,JPN,1988,Uneven Bars,none
Janet Lynn Morin,F,16.0,160.0,54.0,CAN,1992,Uneven Bars,none
Maiko Morio,F,17.0,140.0,34.0,JPN,1984,Uneven Bars,none
Maiko Morio,F,21.0,140.0,34.0,JPN,1988,Uneven Bars,none
Lisa Moro,F,15.0,138.0,33.0,AUS,1996,Uneven Bars,none
Sara Moro de Faes,F,16.0,139.0,30.0,ESP,2000,Uneven Bars,none
Sara Moro de Faes,F,20.0,139.0,30.0,ESP,2004,Uneven Bars,none
Francesca Morotti,F,16.0,155.0,46.0,ITA,1996,Uneven Bars,none
Ikina Maria Wilhelmina Morsch,F,16.0,167.0,56.0,NED,1972,Uneven Bars,none
Snia Moura,F,16.0,151.0,42.0,POR,1988,Uneven Bars,none
Esther Moya Salvador,F,16.0,150.0,43.0,ESP,2000,Uneven Bars,none
Yvonne Daphne Mugridge (-Arnold),F,19.0,157.0,49.0,GBR,1972,Uneven Bars,none
Renata Mller von Rathlef,F,23.0,,,ESP,1960,Uneven Bars,none
Katalin Mller-Szll,F,16.0,158.0,50.0,HUN,1960,Uneven Bars,none
Katalin Mller-Szll,F,21.0,158.0,50.0,HUN,1964,Uneven Bars,none
Katalin Mller-Szll,F,25.0,158.0,50.0,HUN,1968,Uneven Bars,none
Valerie Joan Mullins (-Jones),F,17.0,,,GBR,1952,Uneven Bars,none
Colleen Yvonne Mulvihill,F,16.0,160.0,46.0,USA,1968,Uneven Bars,none
Kelly Muncey,F,16.0,152.0,47.0,CAN,1976,Uneven Bars,none
Laura Muoz Ilundain,F,14.0,150.0,42.0,ESP,1984,Uneven Bars,none
