Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Total_Score
w,FRA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,26.0,5.3,7.866,0.0,13.166,Carolann HEDUIT,13.166
w,FRA,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,26.0,7.866,5.3,0.0,13.166,Carolann HEDUIT,13.166
w,FRA,,51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,11.0,5.8,7.466,0.0,13.266,Carolann HEDUIT,13.266
w,FRA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,26.0,5.8,7.666,0.0,13.466,Carolann HEDUIT,13.466000000000001
w,FRA,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,26.0,7.666,5.8,0.0,13.466,Carolann HEDUIT,13.466000000000001
w,FRA,,51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,13.0,5.0,8.533,0.1,13.433,Carolann HEDUIT,13.433
w,FRA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,13.0,5.0,9.033,0.0,14.033,Carolann HEDUIT,14.033
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,93.0,4.4,5.433,0.0,9.833,Jane HEFFERNAN,9.833
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,72.0,4.8,7.2,0.3,11.7,Jane HEFFERNAN,11.7
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,79.0,4.2,6.966,0.0,11.166,Jane HEFFERNAN,11.166
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,113.0,3.4,8.333,0.1,11.633,Jane HEFFERNAN,11.633000000000001
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,final,"Liverpool, England",BB,7.0,4.4,7.4,0.0,11.8,Tommera HENDRICKS,11.8
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,6.0,4.4,8.05,0.0,12.45,Tommera HENDRICKS,12.450000000000001
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,51.0,4.2,6.6,0.3,10.5,Tommera HENDRICKS,10.5
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,10.0,4.3,8.15,0.0,12.45,Tommera HENDRICKS,12.45
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,23.0,4.2,8.6,0.0,12.8,Tommera HENDRICKS,12.8
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,32.0,4.6,6.0,0.0,10.6,Tommera HENDRICKS,10.6
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,13.0,4.3,7.65,0.2,11.75,Tommera HENDRICKS,11.75
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,40.0,4.3,5.1,0.0,9.4,Tommera HENDRICKS,9.399999999999999
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,21.0,4.2,0.0,0.0,12.95,Tommera HENDRICKS,4.2
w,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,21.0,0.0,0.0,0.0,0.0,Tommera HENDRICKS,0.0
w,PAN,,World Cup,qual,"Cairo, Egypt",BB,17.0,5.0,6.133,0.0,11.133,Hillary HERON,11.133
w,PAN,,World Cup,final,"Cairo, Egypt",FX,5.0,5.1,7.266,0.0,12.366,Hillary HERON,12.366
w,PAN,,World Cup,qual,"Cairo, Egypt",FX,6.0,5.1,7.2,0.0,12.3,Hillary HERON,12.3
w,PAN,,World Cup,qual,"Cairo, Egypt",UB,12.0,4.8,7.366,0.0,12.166,Hillary HERON,12.166
w,PAN,,World Cup,final,"Cairo, Egypt",VT_1,3.0,5.4,8.366,0.0,13.766,Hillary HERON,13.766
w,PAN,,World Cup,qual,"Cairo, Egypt",VT_1,4.0,5.4,8.233,0.3,13.333,Hillary HERON,13.333
w,PAN,,World Cup,final,"Cairo, Egypt",VT_2,3.0,5.0,8.433,0.0,13.433,Hillary HERON,13.433
w,PAN,,World Cup,qual,"Cairo, Egypt",VT_2,4.0,4.2,8.733,0.0,12.933,Hillary HERON,12.933
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,9.0,4.5,6.85,0.0,11.35,Hillary HERON SOTO,11.35
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,23.0,4.5,6.0,0.0,10.5,Hillary HERON SOTO,10.5
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,1.0,5.0,7.95,0.0,12.95,Hillary HERON SOTO,12.95
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,3.0,5.0,7.85,0.0,12.85,Hillary HERON SOTO,12.85
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,3.0,5.0,8.05,0.0,13.05,Hillary HERON SOTO,13.05
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,10.0,4.7,7.0,0.0,11.7,Hillary HERON SOTO,11.7
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,12.0,4.8,7.35,0.0,12.15,Hillary HERON SOTO,12.149999999999999
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,1.0,5.0,8.45,0.0,13.45,Hillary HERON SOTO,13.45
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,2.0,5.0,8.95,0.0,13.95,Hillary HERON SOTO,13.95
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,5.0,4.6,7.45,0.3,11.75,Hillary HERON SOTO,11.75
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,5.0,4.2,8.55,0.1,12.65,Hillary HERON SOTO,12.65
w,PAN,,World Cup,qual,"Cairo, Egypt",BB,37.0,4.0,4.7,0.0,8.7,Lana HERRERA,8.7
w,PAN,,World Cup,qual,"Cairo, Egypt",FX,16.0,4.6,7.233,0.0,11.833,Lana HERRERA,11.832999999999998
w,PAN,,World Cup,qual,"Cairo, Egypt",UB,15.0,4.9,7.0,0.0,11.9,Lana HERRERA,11.9
w,PAN,,World Cup,qual,"Cairo, Egypt",VT_1,12.0,4.2,8.633,0.0,12.833,Lana HERRERA,12.832999999999998
w,PAN,,World Cup,qual,"Cairo, Egypt",VT_2,12.0,3.8,8.466,0.0,12.266,Lana HERRERA,12.265999999999998
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,27.0,4.6,5.5,0.0,10.1,Lana HERRERA RODRIGUEZ,10.1
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,4.0,4.6,8.05,0.0,12.65,Lana HERRERA RODRIGUEZ,12.65
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,7.0,4.6,7.7,0.0,12.3,Lana HERRERA RODRIGUEZ,12.3
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,10.0,4.5,7.7,0.0,12.2,Lana HERRERA RODRIGUEZ,12.2
w,PAN,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,8.0,4.2,8.65,0.0,12.85,Lana HERRERA RODRIGUEZ,12.850000000000001
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,79.0,4.7,6.4,0.0,11.1,Blathnaid HIGGINS,11.100000000000001
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,57.0,4.5,7.466,0.1,11.866,Blathnaid HIGGINS,11.866000000000001
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,77.0,4.2,8.2,0.1,12.3,Blathnaid HIGGINS,12.299999999999999
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,29.0,4.9,6.0,0.0,10.9,Halle HILTON,10.9
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,11.0,4.8,7.7,0.0,12.5,Halle HILTON,12.5
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,29.0,4.8,6.2,0.0,11.0,Halle HILTON,11.0
w,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,20.0,4.2,8.65,0.0,12.85,Halle HILTON,12.850000000000001
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,42.0,4.8,7.233,0.0,12.033,Halle HILTON,12.033
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,37.0,4.8,7.633,0.0,12.433,Halle HILTON,12.433
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,73.0,4.4,6.766,0.0,11.166,Halle HILTON,11.166
w,IRL,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,49.0,4.2,8.566,0.0,12.766,Halle HILTON,12.766000000000002
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,55.0,4.9,6.3,0.0,11.2,Halle HILTON,11.2
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,62.0,4.6,7.266,0.0,11.866,Halle HILTON,11.866
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,93.0,4.4,6.1,0.0,10.5,Halle HILTON,10.5
w,IRL,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,60.0,4.2,8.6,0.0,12.8,Halle HILTON,12.8
w,IRL,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,39.0,5.2,7.166,0.0,12.366,Halle HILTON,12.366
w,IRL,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,39.0,7.166,5.2,0.0,12.366,Halle HILTON,12.366
w,IRL,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,100.0,5.0,7.0,0.0,12.0,Halle HILTON,12.0
w,IRL,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,100.0,7.0,5.0,0.0,12.0,Halle HILTON,12.0
w,IRL,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,129.0,4.3,6.066,0.0,10.366,Halle HILTON,10.366
w,IRL,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,129.0,6.066,4.3,0.0,10.366,Halle HILTON,10.366
w,IRL,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,49.0,4.2,8.9,0.0,13.1,Halle HILTON,13.100000000000001
w,IRL,,World Cup,qual,"Baku, Azerbaijan",BB,15.0,4.9,7.3,0.0,12.2,Halle HILTON,12.2
w,IRL,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",BB,9.0,4.9,7.833,0.0,12.733,Halle HILTON,12.733
w,IRL,,World Cup,final,"Baku, Azerbaijan",FX,6.0,4.9,7.5,0.0,12.4,Halle HILTON,12.4
w,IRL,,World Cup,qual,"Baku, Azerbaijan",FX,4.0,4.8,7.766,0.0,12.566,Halle HILTON,12.565999999999999
w,IRL,,World Cup,qual,"Baku, Azerbaijan",UB,18.0,4.3,7.233,0.0,11.533,Halle HILTON,11.533
w,IRL,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",UB,18.0,4.3,6.0,0.0,10.3,Halle HILTON,10.3
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,87.0,5.1,5.833,0.1,10.833,Aneta HOLASOVA,10.833
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,30.0,4.9,7.666,0.0,12.566,Aneta HOLASOVA,12.566
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,63.0,4.7,6.8,0.0,11.5,Aneta HOLASOVA,11.5
w,CZE,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,46.0,4.2,8.6,0.0,12.8,Aneta HOLASOVA,12.8
w,CZE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,95.0,5.3,5.8,0.0,11.1,Aneta HOLASOVA,11.1
w,CZE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,95.0,5.8,5.3,0.0,11.1,Aneta HOLASOVA,11.1
w,CZE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,57.0,4.9,7.8,0.1,12.6,Aneta HOLASOVA,12.6
w,CZE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,57.0,7.8,4.9,0.1,12.6,Aneta HOLASOVA,12.6
w,CZE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,60.0,4.9,7.766,0.0,12.666,Aneta HOLASOVA,12.666
w,CZE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,60.0,7.766,4.9,0.0,12.666,Aneta HOLASOVA,12.666
w,CZE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,69.0,4.6,8.3,0.0,12.9,Aneta HOLASOVA,12.9
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,29.0,4.7,7.666,0.0,12.366,Lucija HRIBAR,12.366
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,55.0,4.2,7.733,0.0,11.933,Lucija HRIBAR,11.933
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,64.0,4.7,6.766,0.0,11.466,Lucija HRIBAR,11.466000000000001
w,SLO,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,39.0,4.2,8.7,0.0,12.9,Lucija HRIBAR,12.899999999999999
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,32.0,4.4,7.4,0.0,11.8,Lucija HRIBAR,11.8
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,104.0,4.4,6.666,0.3,10.766,Lucija HRIBAR,10.766
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,27.0,4.8,8.033,0.0,12.833,Lucija HRIBAR,12.832999999999998
w,SLO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,27.0,4.2,8.966,0.0,13.166,Lucija HRIBAR,13.166
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,61.0,4.7,7.066,0.0,11.766,Lucija HRIBAR,11.766
w,SLO,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,61.0,7.066,4.7,0.0,11.766,Lucija HRIBAR,11.766
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,91.0,4.4,7.7,0.0,12.1,Lucija HRIBAR,12.100000000000001
w,SLO,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,91.0,7.7,4.4,0.0,12.1,Lucija HRIBAR,12.100000000000001
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,43.0,5.0,8.033,0.0,13.033,Lucija HRIBAR,13.033
w,SLO,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,43.0,8.033,5.0,0.0,13.033,Lucija HRIBAR,13.033
w,SLO,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,57.0,4.2,8.8,0.0,13.0,Lucija HRIBAR,13.0
w,SLO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,19.0,4.7,7.533,0.0,12.233,Lucija HRIBAR,12.233
w,SLO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,18.0,4.4,7.9,0.1,12.2,Lucija HRIBAR,12.200000000000001
w,SLO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",UB,4.0,5.0,7.833,0.0,12.833,Lucija HRIBAR,12.833
w,SLO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,5.0,5.0,8.033,0.0,13.033,Lucija HRIBAR,13.033
w,SLO,,World Cup,qual,"Baku, Azerbaijan",BB,24.0,4.7,6.8,0.0,11.5,Lucija HRIBAR,11.5
w,SLO,,World Cup,qual,"Cairo, Egypt",BB,14.0,4.7,6.866,0.0,11.566,Lucija HRIBAR,11.565999999999999
w,SLO,,World Cup,qual,"Baku, Azerbaijan",FX,15.0,4.7,7.5,0.1,12.1,Lucija HRIBAR,12.1
w,SLO,,World Cup,qual,"Baku, Azerbaijan",UB,14.0,4.7,7.066,0.0,11.766,Lucija HRIBAR,11.766
w,SLO,,World Cup,qual,"Cairo, Egypt",UB,14.0,4.9,7.133,0.0,12.033,Lucija HRIBAR,12.033000000000001
w,TPE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,76.0,7.133,4.4,0.0,11.533,Yi Qin HUANG,11.533000000000001
w,TPE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,129.0,6.633,4.6,0.0,11.233,Yi Qin HUANG,11.233
w,UKR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",BB,58.0,4.9,6.733,0.0,11.633,Yelyzaveta HUBAREVA,11.633
w,UKR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,74.0,4.3,7.366,0.1,11.566,Yelyzaveta HUBAREVA,11.566
w,UKR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",UB,33.0,5.3,7.366,0.0,12.666,Yelyzaveta HUBAREVA,12.666
w,UKR,2011-08-14 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,62.0,4.2,8.366,0.0,12.566,Yelyzaveta HUBAREVA,12.565999999999999
w,UKR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,74.0,4.9,5.633,0.0,10.533,Yelyzaveta HUBAREVA,10.533000000000001
w,UKR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,20.0,5.4,7.766,0.0,13.166,Yelyzaveta HUBAREVA,13.166
w,UKR,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,65.0,4.2,8.533,0.0,12.733,Yelyzaveta HUBAREVA,12.733
w,UKR,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,57.0,7.566,5.2,0.0,12.766,Yelyzaveta HUBAREVA,12.766
w,UKR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,29.0,4.9,6.4,0.0,11.3,Yelyzaveta HUBAREVA,11.3
w,UKR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",UB,5.0,5.3,7.366,0.0,12.666,Yelyzaveta HUBAREVA,12.666
w,UKR,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,6.0,5.3,7.466,0.0,12.766,Yelyzaveta HUBAREVA,12.766
w,UKR,,World Cup,final,"Baku, Azerbaijan",BB,6.0,5.1,7.5,0.0,12.6,Yelyzaveta HUBAREVA,12.6
w,UKR,,World Cup,qual,"Baku, Azerbaijan",BB,6.0,5.1,7.733,0.0,12.833,Yelyzaveta HUBAREVA,12.832999999999998
w,UKR,,World Cup,qual,"Cairo, Egypt",BB,15.0,5.1,6.3,0.0,11.4,Yelyzaveta HUBAREVA,11.399999999999999
w,UKR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",BB,19.0,4.9,7.033,0.0,11.933,Yelyzaveta HUBAREVA,11.933
w,UKR,,World Cup,qual,"Baku, Azerbaijan",UB,17.0,5.2,6.4,0.0,11.6,Yelyzaveta HUBAREVA,11.600000000000001
w,UKR,,World Cup,final,"Cairo, Egypt",UB,4.0,5.4,7.733,0.0,13.133,Yelyzaveta HUBAREVA,13.133
w,UKR,,World Cup,qual,"Cairo, Egypt",UB,3.0,5.4,7.833,0.0,13.233,Yelyzaveta HUBAREVA,13.233
w,UKR,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",UB,4.0,5.3,7.7,0.0,13.0,Yelyzaveta HUBAREVA,13.0
w,UKR,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",UB,5.0,5.3,7.6,0.0,12.9,Yelyzaveta HUBAREVA,12.899999999999999
w,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",BB,27.0,4.2,5.8,0.1,9.9,Selma Halvorsen,9.9
w,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",FX,22.0,3.9,7.333,0.0,11.233,Selma Halvorsen,11.233
w,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",UB,14.0,4.1,7.6,0.0,11.7,Selma Halvorsen,11.7
w,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT1,12.0,4.2,8.433,0.0,12.633,Selma Halvorsen,12.633
w,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",VT2,12.0,3.4,8.6,0.0,12.0,Selma Halvorsen,12.0
w,AUT,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",BB,6.0,4.7,7.933,0.0,12.633,Elisa Hämmerle,12.633
w,AUT,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",BB,8.0,4.7,7.766,0.1,12.366,Elisa Hämmerle,12.366000000000001
w,AUT,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",FX,6.0,4.7,7.933,0.1,12.533,Elisa Hämmerle,12.533
w,AUT,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",FX,7.0,4.4,7.766,0.0,12.166,Elisa Hämmerle,12.166
w,ITA,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,3.0,6.2,7.566,0.0,13.766,Elisa IORIO,13.766
w,INA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",BB,134.0,4.4,5.433,0.0,9.833,Rifda IRFANALUTHFI,9.833
w,INA,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,134.0,5.433,4.4,0.0,9.833,Rifda IRFANALUTHFI,9.833
w,INA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,46.0,4.8,7.966,0.0,12.766,Rifda IRFANALUTHFI,12.766
w,INA,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,46.0,7.966,4.8,0.0,12.766,Rifda IRFANALUTHFI,12.766
w,INA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",UB,83.0,4.0,8.033,0.0,12.033,Rifda IRFANALUTHFI,12.033
w,INA,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,83.0,8.033,4.0,0.0,12.033,Rifda IRFANALUTHFI,12.033
w,INA,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,52.0,4.2,8.866,0.0,13.066,Rifda IRFANALUTHFI,13.065999999999999
w,INA,,World Cup,qual,"Baku, Azerbaijan",BB,16.0,4.7,7.433,0.0,12.133,Rifda IRFANALUTHFI,12.133
w,INA,,World Cup,qual,"Cairo, Egypt",BB,12.0,4.8,6.9,0.0,11.7,Rifda IRFANALUTHFI,11.7
w,INA,,World Cup,qual,"Baku, Azerbaijan",FX,11.0,4.8,7.5,0.0,12.3,Rifda IRFANALUTHFI,12.3
w,INA,,World Cup,final,"Cairo, Egypt",FX,3.0,4.8,7.833,0.0,12.633,Rifda IRFANALUTHFI,12.633
w,INA,,World Cup,qual,"Cairo, Egypt",FX,4.0,4.8,7.7,0.0,12.5,Rifda IRFANALUTHFI,12.5
w,INA,,World Cup,qual,"Baku, Azerbaijan",UB,15.0,4.0,7.666,0.0,11.666,Rifda IRFANALUTHFI,11.666
w,INA,,World Cup,qual,"Cairo, Egypt",UB,11.0,4.3,7.9,0.0,12.2,Rifda IRFANALUTHFI,12.2
w,INA,,World Cup,final,"Baku, Azerbaijan",VT_1,5.0,4.2,8.833,0.0,13.033,Rifda IRFANALUTHFI,13.033000000000001
w,INA,,World Cup,qual,"Baku, Azerbaijan",VT_1,3.0,4.2,8.866,0.0,13.066,Rifda IRFANALUTHFI,13.065999999999999
w,INA,,World Cup,final,"Cairo, Egypt",VT_1,4.0,4.2,8.866,0.0,13.066,Rifda IRFANALUTHFI,13.065999999999999
w,INA,,World Cup,qual,"Cairo, Egypt",VT_1,6.0,4.2,8.8,0.0,13.0,Rifda IRFANALUTHFI,13.0
w,INA,,World Cup,final,"Baku, Azerbaijan",VT_2,5.0,3.8,8.766,0.0,12.566,Rifda IRFANALUTHFI,12.565999999999999
w,INA,,World Cup,qual,"Baku, Azerbaijan",VT_2,3.0,3.8,8.866,0.0,12.666,Rifda IRFANALUTHFI,12.666
w,INA,,World Cup,final,"Cairo, Egypt",VT_2,4.0,4.0,8.9,0.0,12.9,Rifda IRFANALUTHFI,12.9
w,INA,,World Cup,qual,"Cairo, Egypt",VT_2,6.0,4.0,8.633,0.0,12.633,Rifda IRFANALUTHFI,12.633
w,DEN,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",BB,107.0,3.6,5.666,0.0,9.266,Sara JACOBSEN,9.266
w,DEN,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,95.0,4.2,6.966,0.0,11.166,Sara JACOBSEN,11.166
w,DEN,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",UB,109.0,1.4,8.2,0.0,9.6,Sara JACOBSEN,9.6
w,DEN,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,72.0,4.2,8.466,0.0,12.666,Sara JACOBSEN,12.666
w,DEN,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT2,17.0,0.0,0.0,0.0,0.0,Sara JACOBSEN,0.0
w,GER,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",UB,4.0,5.9,7.6,0.0,13.5,Meolie JAUCH,13.5
w,GE1,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,5.0,5.9,7.95,0.0,13.85,Meolie JAUCH,13.850000000000001
w,GER,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",UB,2.0,5.6,7.933,0.0,13.533,Meolie JAUCH,13.533
