Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Total_Score
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,49.0,8.1,4.4,0.0,12.5,Pau JIMENEZ I FERNANDEZ,12.5
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,59.0,6.966,5.4,0.0,12.366,Pau JIMENEZ I FERNANDEZ,12.366
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,56.0,7.8,3.9,0.0,11.7,Pau JIMENEZ I FERNANDEZ,11.7
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,57.0,7.733,4.7,0.0,12.433,Pau JIMENEZ I FERNANDEZ,12.433
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,13.0,9.166,5.2,0.0,14.36,Pau JIMENEZ I FERNANDEZ,14.366
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,final,"Chengdu, China",VT2,6.0,8.566,5.2,0.0,13.766,Pau JIMENEZ I FERNANDEZ,13.766000000000002
m,ESP,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT2,5.0,8.933,5.2,0.0,14.133,Pau JIMENEZ I FERNANDEZ,14.133
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,3.0,5.6,8.1,0.0,13.7,Pau JIMENEZ I FERNANDEZ,13.7
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,8.0,5.6,8.55,0.0,14.15,Pau JIMENEZ I FERNANDEZ,14.15
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,20.0,5.3,8.55,0.0,13.85,Pau JIMENEZ I FERNANDEZ,13.850000000000001
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,41.0,4.5,8.45,0.0,12.95,Pau JIMENEZ I FERNANDEZ,12.95
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT1,6.0,5.2,8.0,0.0,13.2,Pau JIMENEZ I FERNANDEZ,13.2
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,7.0,5.2,9.1,0.0,14.3,Pau JIMENEZ I FERNANDEZ,14.3
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT2,6.0,5.2,9.033,0.0,14.233,Pau JIMENEZ I FERNANDEZ,14.233
m,ESP,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,7.0,5.2,8.4,0.0,13.6,Pau JIMENEZ I FERNANDEZ,13.600000000000001
m,GEO,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,26.0,5.6,8.1,0.0,13.7,Ioane JIMSHELEISHVILI,13.7
m,GEO,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,109.0,3.8,6.3,3.0,7.1,Ioane JIMSHELEISHVILI,7.1
m,GEO,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,102.0,4.0,7.133,0.0,11.133,Ioane JIMSHELEISHVILI,11.133
m,GEO,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,108.0,4.2,5.466,0.0,9.666,Ioane JIMSHELEISHVILI,9.666
m,GEO,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,62.0,4.3,8.633,0.0,12.933,Ioane JIMSHELEISHVILI,12.933
m,GEO,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,44.0,4.8,9.2,0.0,14.0,Ioane JIMSHELEISHVILI,14.0
m,GEO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,0.0,0.0,0.0,0.0,0.0,Ioane JIMSHELEISHVILI,0.0
m,GEO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",HB,116.0,4.0,7.166,0.0,11.166,Ioane JIMSHELEISHVILI,11.166
m,GEO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PB,81.0,4.4,8.3,0.0,12.7,Ioane JIMSHELEISHVILI,12.700000000000001
m,GEO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PH,0.0,0.0,0.0,0.0,0.0,Ioane JIMSHELEISHVILI,0.0
m,GEO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",RG,0.0,0.0,0.0,0.0,0.0,Ioane JIMSHELEISHVILI,0.0
m,GEO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,0.0,0.0,0.0,0.0,0.0,Ioane JIMSHELEISHVILI,0.0
m,GEO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,52.0,5.6,4.733,0.4,9.933,Ioane JIMSHELEISHVILI,9.932999999999998
m,GEO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,33.0,4.7,7.066,0.3,11.466,Ioane JIMSHELEISHVILI,11.466
m,GEO,,World Cup,qual,"Baku, Azerbaijan",FX,25.0,5.6,7.266,0.0,12.866,Ioane JIMSHELEISHVILI,12.866
m,GEO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,41.0,5.4,6.2,1.0,10.6,Ioane JIMSHELEISHVILI,10.600000000000001
m,GEO,,World Cup,qual,"Baku, Azerbaijan",HB,17.0,5.0,8.2,0.0,13.2,Ioane JIMSHELEISHVILI,13.2
m,GEO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",HB,33.0,4.1,5.7,0.0,9.8,Ioane JIMSHELEISHVILI,9.8
m,GEO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT1,16.0,4.8,9.0,0.0,13.8,Ioane JIMSHELEISHVILI,13.8
m,GEO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT2,16.0,4.4,9.2,0.0,13.6,Ioane JIMSHELEISHVILI,13.6
m,GEO,,World Cup,qual,"Baku, Azerbaijan",VT_1,27.0,4.8,8.466,0.1,13.166,Ioane JIMSHELEISHVILI,13.165999999999999
m,GEO,,World Cup,qual,"Baku, Azerbaijan",VT_2,27.0,4.4,8.6,0.0,13.0,Ioane JIMSHELEISHVILI,13.0
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,29.0,4.8,6.2,0.3,10.7,Jake JOHNSON,10.7
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,12.0,3.8,8.75,0.0,12.55,Jake JOHNSON,12.55
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",PB,7.0,3.9,5.95,0.0,9.85,Jake JOHNSON,9.85
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,9.0,4.4,8.9,0.0,13.3,Jake JOHNSON,13.3
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",PH,6.0,5.2,6.6,0.0,11.8,Jake JOHNSON,11.8
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,4.0,4.8,8.75,0.0,13.55,Jake JOHNSON,13.55
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,19.0,3.7,8.7,0.0,12.4,Jake JOHNSON,12.399999999999999
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,27.0,4.0,0.0,0.0,13.0,Jake JOHNSON,4.0
m,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,29.0,5.2,7.1,0.0,12.3,Thomas JONES,12.3
m,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,28.0,3.9,7.4,0.0,11.3,Thomas JONES,11.3
m,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,22.0,5.0,7.1,0.0,12.1,Thomas JONES,12.1
m,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,23.0,4.9,5.45,0.0,10.35,Thomas JONES,10.350000000000001
m,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,27.0,4.4,7.7,0.0,12.1,Thomas JONES,12.100000000000001
m,BRN,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,13.0,4.8,9.2,0.0,14.0,Thomas JONES,14.0
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,19.0,5.6,6.8,0.0,12.4,Thomas JONES,12.399999999999999
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,14.0,4.8,7.75,0.0,12.55,Thomas JONES,12.55
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,26.0,4.9,7.0,0.0,11.9,Thomas JONES,11.9
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,28.0,4.9,3.1,0.0,8.0,Thomas JONES,8.0
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,20.0,4.4,8.0,0.0,12.4,Thomas JONES,12.4
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,4.0,5.2,0.0,0.0,14.5,Thomas JONES,5.2
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,6.0,5.2,0.0,0.0,14.35,Thomas JONES,5.2
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,4.0,5.2,0.0,0.0,14.0,Thomas JONES,5.2
m,BRN,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,6.0,5.2,0.0,0.1,13.45,Thomas JONES,5.1000000000000005
m,CRO,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,98.0,5.1,7.633,0.3,12.433,Marko JOVICIC,12.433
m,CRO,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",FX,70.0,6.7,4.9,0.0,11.6,Marko JOVICIC,11.600000000000001
m,CRO,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,0.0,0.0,0.0,0.0,0.0,Marko JOVICIC,0.0
m,CRO,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,0.0,0.0,0.0,0.0,0.0,Marko JOVICIC,0.0
m,CRO,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,0.0,0.0,0.0,0.0,0.0,Marko JOVICIC,0.0
m,CRO,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,0.0,0.0,0.0,0.0,0.0,Marko JOVICIC,0.0
m,CRO,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,0.0,0.0,0.0,0.0,0.0,Marko JOVICIC,0.0
m,CRO,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,22.0,7.35,3.7,3.0,8.05,Marko JOVICIC,8.05
m,CRO,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,45.0,5.1,6.833,0.3,11.633,Marko JOVICIC,11.633
m,CRO,,World Cup,qual,"Cairo, Egypt",FX,36.0,5.1,6.666,0.0,11.766,Marko JOVICIC,11.766
m,CRO,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,25.0,5.5,7.166,0.0,12.666,Marko JOVICIC,12.666
m,MEX,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,15.0,4.2,7.65,0.0,11.85,Josue JUAREZ,11.850000000000001
m,MEX,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,6.0,5.6,7.85,0.0,13.45,Josue JUAREZ,13.45
m,MEX,2024-06-28 20:23:00,Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,18.0,4.2,7.25,0.0,11.45,Josue JUAREZ,11.45
m,UZB,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,71.0,9.0,4.0,0.0,13.0,Utkirbek JURAEV,13.0
m,UZB,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,56.0,8.033,5.6,0.0,13.633,Utkirbek JURAEV,13.633
m,UZB,,World Cup,qual,"Baku, Azerbaijan",FX,36.0,5.5,6.4,0.0,11.9,Utkirbek JURAEV,11.9
m,UZB,,World Cup,qual,"Cairo, Egypt",FX,22.0,5.3,7.533,0.1,12.733,Utkirbek JURAEV,12.733
m,UZB,,World Cup,qual,"Baku, Azerbaijan",HB,26.0,4.8,7.9,0.0,12.7,Utkirbek JURAEV,12.7
m,UZB,,World Cup,qual,"Cairo, Egypt",HB,14.0,4.8,8.166,0.0,12.966,Utkirbek JURAEV,12.966000000000001
m,UZB,,World Cup,qual,"Baku, Azerbaijan",PB,11.0,5.6,8.333,0.0,13.933,Utkirbek JURAEV,13.933
m,UZB,,World Cup,qual,"Cairo, Egypt",PB,30.0,5.2,5.433,0.0,10.633,Utkirbek JURAEV,10.633
m,UZB,,World Cup,final,"Baku, Azerbaijan",PH,7.0,5.7,7.433,0.0,13.133,Utkirbek JURAEV,13.133
m,UZB,,World Cup,qual,"Baku, Azerbaijan",PH,8.0,5.6,8.5,0.0,14.1,Utkirbek JURAEV,14.1
m,UZB,,World Cup,qual,"Cairo, Egypt",PH,18.0,4.6,8.433,0.0,13.033,Utkirbek JURAEV,13.033
m,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT1,7.0,4.0,8.7,0.0,12.7,Man Hin Jim,12.7
m,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",VT1,8.0,0.0,0.0,0.0,0.0,Man Hin Jim,0.0
m,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT2,7.0,4.8,8.85,0.0,13.65,Man Hin Jim,13.649999999999999
m,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",VT2,8.0,5.2,8.85,0.0,14.05,Man Hin Jim,14.05
m,,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,23.0,4.9,7.35,0.0,12.25,Arnthor Jonasson,12.25
m,CRO,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",FX,24.0,5.4,6.6,0.1,11.9,Marko Jovicic,11.9
m,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,65.0,8.0,5.1,0.0,13.1,Chris KAJI,13.1
m,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,67.0,8.133,4.7,0.0,12.833,Chris KAJI,12.832999999999998
m,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,104.0,7.433,5.3,0.0,12.733,Chris KAJI,12.733
m,CAN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,33.0,7.933,5.5,0.0,13.433,Chris KAJI,13.433
m,CAN,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,18.0,7.45,5.1,0.0,12.55,Chris KAJI,12.55
m,CAN,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,10.0,8.4,5.5,0.0,13.9,Chris KAJI,13.9
m,CAN,,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",SR,3.0,8.366,5.9,0.0,14.266,Chris KAJI,14.266
m,CAN,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,6.0,8.2,5.9,0.0,14.1,Chris KAJI,14.1
m,CAN,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,15.0,8.3,4.5,0.0,12.8,Chris KAJI,12.8
m,CZE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,72.0,5.4,7.6,0.1,12.9,Ondrej KALNY,12.9
m,CZE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PH,95.0,4.3,7.4,0.0,11.7,Ondrej KALNY,11.7
m,CZE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,13.0,5.2,9.233,0.0,14.433,Ondrej KALNY,14.433
m,CZE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT2,9.0,5.2,9.1,0.0,14.3,Ondrej KALNY,14.3
m,CZE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,27.0,5.4,7.7,0.0,13.1,Ondrej KALNY,13.100000000000001
m,CZE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,13.0,5.2,8.933,0.1,14.033,Ondrej KALNY,14.033
m,CZE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,13.0,5.2,8.866,0.0,14.066,Ondrej KALNY,14.065999999999999
m,CZE,,World Cup,qual,"Baku, Azerbaijan",FX,16.0,5.3,8.1,0.1,13.3,Ondrej KALNY,13.299999999999999
m,CZE,,World Cup,qual,"Cairo, Egypt",FX,34.0,5.2,6.8,0.0,12.0,Ondrej KALNY,12.0
m,CZE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,37.0,5.4,6.333,0.5,11.233,Ondrej KALNY,11.233
m,CZE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT1,10.0,5.2,9.0,0.3,13.9,Ondrej KALNY,13.899999999999999
m,CZE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT2,10.0,5.2,9.033,0.1,14.133,Ondrej KALNY,14.133000000000001
m,CZE,,World Cup,qual,"Baku, Azerbaijan",VT_1,21.0,5.2,7.966,0.0,13.166,Ondrej KALNY,13.166
m,CZE,,World Cup,final,"Cairo, Egypt",VT_1,3.0,5.2,9.166,0.1,14.266,Ondrej KALNY,14.266
m,CZE,,World Cup,qual,"Cairo, Egypt",VT_1,3.0,5.2,9.2,0.1,14.3,Ondrej KALNY,14.299999999999999
m,CZE,,World Cup,qual,"Baku, Azerbaijan",VT_2,21.0,5.2,9.033,0.0,14.233,Ondrej KALNY,14.233
m,CZE,,World Cup,final,"Cairo, Egypt",VT_2,3.0,5.2,9.2,0.0,14.4,Ondrej KALNY,14.399999999999999
m,CZE,,World Cup,qual,"Cairo, Egypt",VT_2,3.0,5.2,9.4,0.0,14.6,Ondrej KALNY,14.600000000000001
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",FX,63.0,7.233,4.9,0.0,12.133,Ravshan KAMILJANOV,12.133
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,53.0,8.766,3.6,0.0,12.366,Ravshan KAMILJANOV,12.366
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PB,68.0,8.233,3.6,0.0,11.833,Ravshan KAMILJANOV,11.833
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,final,"Chengdu, China",PH,8.0,7.6,5.7,0.0,13.3,Ravshan KAMILJANOV,13.3
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",PH,10.0,8.0,5.7,0.0,13.7,Ravshan KAMILJANOV,13.7
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,74.0,8.233,3.5,0.0,11.733,Ravshan KAMILJANOV,11.733
m,UZB,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,58.0,9.333,4.0,0.0,13.333,Ravshan KAMILJANOV,13.333
m,UZB,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,17.0,6.5,4.9,0.1,11.3,Ravshan KAMILJANOV,11.3
m,UZB,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",PH,5.0,8.366,5.7,0.0,14.06,Ravshan KAMILJANOV,14.065999999999999
m,UZB,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PH,4.0,8.45,5.7,0.0,14.15,Ravshan KAMILJANOV,14.149999999999999
m,UZB,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,13.0,5.2,8.366,0.0,13.566,Ravshan KAMILJANOV,13.565999999999999
m,UZB,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,29.0,5.3,7.933,0.0,13.233,Ravshan KAMILJANOV,13.233
m,UZB,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,24.0,5.2,7.466,0.0,12.666,Ravshan KAMILJANOV,12.666
m,UZB,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PH,31.0,5.8,6.766,0.0,12.566,Ravshan KAMILJANOV,12.565999999999999
m,JPN,,51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,7.0,8.166,6.0,0.0,14.166,Yuya KAMOTO,14.166
m,JPN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,6.0,8.4,6.0,0.0,14.4,Yuya KAMOTO,14.4
m,JPN,,51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",PB,6.0,8.4,6.5,0.0,14.9,Yuya KAMOTO,14.9
m,JPN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,2.0,8.933,6.5,0.0,15.433,Yuya KAMOTO,15.433
m,JPN,,51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",SR,7.0,8.066,6.4,0.0,14.466,Yuya KAMOTO,14.466000000000001
m,JPN,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,6.0,8.1,6.4,0.0,14.5,Yuya KAMOTO,14.5
m,JPN,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",HB,1.0,6.0,8.333,0.0,14.333,Yuya KAMOTO,14.333
m,JPN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",HB,2.0,5.7,8.4,0.0,14.1,Yuya KAMOTO,14.100000000000001
m,JPN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PB,14.0,5.9,7.5,0.0,13.4,Yuya KAMOTO,13.4
m,JPN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",RG,13.0,6.0,8.133,0.0,14.133,Yuya KAMOTO,14.133
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",FX,12.0,7.933,5.9,0.0,13.833,Hyunbae KAN,13.833
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",HB,28.0,8.8,4.5,0.0,13.3,Hyunbae KAN,13.3
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",SR,64.0,7.5,4.6,0.0,12.1,Hyunbae KAN,12.1
m,KOR,2001-08-05 20:23:00,2023 FISH World University Games,qual,"Chengdu, China",VT1,73.0,7.866,5.2,0.3,12.766,Hyunbae KAN,12.765999999999998
m,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,82.0,4.5,8.066,0.0,12.566,Apostolos KANELLOS,12.566
m,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,60.0,4.7,7.933,0.0,12.633,Apostolos KANELLOS,12.633
m,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,62.0,4.1,8.866,0.0,12.966,Apostolos KANELLOS,12.966
m,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,85.0,5.3,6.433,0.0,11.733,Apostolos KANELLOS,11.733
m,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,107.0,3.9,7.466,0.3,11.066,Apostolos KANELLOS,11.065999999999999
m,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT1,94.0,4.0,8.933,0.0,12.933,Apostolos KANELLOS,12.933
m,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",FX,115.0,4.5,7.566,0.3,11.766,Apostolos KANELLOS,11.765999999999998
m,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",HB,122.0,4.7,5.766,0.0,10.466,Apostolos KANELLOS,10.466000000000001
m,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PB,117.0,3.1,8.1,4.0,7.2,Apostolos KANELLOS,7.199999999999999
m,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",PH,90.0,5.4,6.466,0.0,11.866,Apostolos KANELLOS,11.866
m,GRE,2011-04-16 20:23:00,2023 10th Senior European Championships,qual,"Antalya, Turkey",VT1,111.0,4.0,8.966,0.0,12.966,Apostolos KANELLOS,12.966
m,GRE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",FX,103.0,4.7,7.766,0.1,12.366,Apostolos KANELLOS,12.366000000000001
m,GRE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,103.0,7.766,4.7,0.1,12.366,Apostolos KANELLOS,12.366000000000001
m,GRE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",HB,126.0,4.2,6.9,0.0,11.1,Apostolos KANELLOS,11.100000000000001
m,GRE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,126.0,6.9,4.2,0.0,11.1,Apostolos KANELLOS,11.100000000000001
m,GRE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",PB,135.0,4.1,7.6,0.0,11.7,Apostolos KANELLOS,11.7
m,GRE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,135.0,7.6,4.1,0.0,11.7,Apostolos KANELLOS,11.7
m,GRE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",PH,71.0,5.4,7.0,0.0,12.4,Apostolos KANELLOS,12.4
m,GRE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,71.0,7.0,5.4,0.0,12.4,Apostolos KANELLOS,12.4
m,GRE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",SR,128.0,4.3,6.2,0.0,10.5,Apostolos KANELLOS,10.5
m,GRE,,51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,128.0,6.2,4.3,0.0,10.5,Apostolos KANELLOS,10.5
m,GRE,,51st FIG Artistic Gymnastics World Championships,AAqual,"Liverpool, England",VT,125.0,4.0,8.666,0.0,12.666,Apostolos KANELLOS,12.666
m,GRE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,34.0,4.6,6.8,0.0,11.4,Apostolos KANELLOS,11.399999999999999
