Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
15.0,4.5,6.366,0.0,10.866,2023,431,26,False,False,True,False
13.0,5.4,6.9,0.0,12.3,2023,336,43,False,False,True,False
115.0,3.2,4.966,0.0,8.166,2022,63,46,False,False,True,False
42.0,1.9,7.166,0.0,9.066,2023,63,46,False,False,True,False
36.0,5.6,7.633,0.0,13.233,2022,309,8,False,False,True,False
125.0,4.8,5.8,0.0,10.6,2022,499,75,False,False,True,False
37.0,5.0,7.533,0.0,12.533,2022,499,75,False,False,True,False
26.0,5.3,6.85,0.0,12.15,2023,373,27,False,False,True,False
90.0,4.9,5.533,0.0,10.433,2022,374,27,False,False,True,False
15.0,5.3,7.5,0.0,12.8,2023,374,27,True,False,False,False
91.0,5.1,5.466,0.0,10.566,2023,374,27,False,False,True,False
14.0,5.8,7.4,0.0,13.2,2022,514,12,True,False,False,False
13.0,5.8,8.366,0.0,14.166,2022,514,12,False,False,True,False
2.0,5.7,8.133,0.0,13.833,2023,514,12,True,False,False,False
3.0,5.8,8.366,0.0,14.166,2023,514,12,False,False,True,False
26.0,4.7,4.333,0.0,9.033,2023,431,26,False,False,True,False
4.0,5.5,7.366,0.0,12.866,2023,309,80,False,True,False,False
4.0,5.5,7.8,0.0,13.3,2023,309,80,False,False,True,False
9.0,5.2,6.433,0.0,11.633,2023,373,27,False,False,True,False
141.0,4.3,5.033,0.0,9.333,2022,61,33,False,False,True,False
87.0,4.3,6.233,0.0,10.533,2022,61,33,False,False,True,False
63.0,4.3,7.566,0.0,11.866,2023,61,33,False,False,True,False
21.0,4.3,6.533,0.0,10.833,2023,61,33,False,False,True,False
98.0,4.5,7.1,0.0,11.6,2022,345,59,False,False,True,False
62.0,4.5,7.033,0.0,11.533,2022,345,59,False,False,True,False
102.0,4.7,5.466,0.0,10.166,2023,345,59,False,False,True,False
25.0,4.5,5.766,0.0,10.266,2023,345,59,False,False,True,False
26.0,3.9,7.1,0.0,11.0,2023,168,1,False,False,True,False
5.0,5.8,7.833,0.0,13.633,2023,434,3,False,True,False,False
6.0,5.8,7.566,0.0,13.366,2023,434,3,False,False,True,False
10.0,4.7,7.2,0.0,11.9,2023,434,3,False,False,True,False
11.0,4.1,7.95,0.0,12.05,2022,141,28,False,False,True,False
47.0,4.8,8.066,0.0,12.866,2022,493,70,False,False,True,False
25.0,4.8,8.066,0.0,12.866,2022,493,70,False,False,True,False
12.0,4.8,8.133,0.0,12.933,2023,493,70,True,False,False,False
19.0,4.8,8.366,0.0,13.166,2023,493,70,False,False,True,False
11.0,5.0,7.466,0.0,12.466,2023,493,70,False,False,True,False
56.0,5.2,7.6,0.0,12.8,2022,93,8,False,False,True,False
35.0,4.9,6.45,0.0,11.35,2023,93,8,False,False,True,False
31.0,4.9,7.05,0.0,11.95,2023,317,3,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2023,507,20,True,False,False,False
30.0,4.0,5.45,0.3,9.15,2023,507,20,False,False,True,False
31.0,4.2,6.7,0.0,10.9,2022,293,28,False,False,True,False
31.0,4.5,6.2,0.0,10.7,2023,293,28,False,False,True,False
112.0,4.1,6.8,0.0,10.9,2022,11,21,False,False,True,False
7.0,4.1,7.85,0.0,11.95,2023,210,16,True,False,False,False
22.0,4.1,6.8,0.0,10.9,2023,210,16,False,False,True,False
15.0,5.3,8.1,0.0,13.4,2023,37,25,False,False,True,False
47.0,1.9,7.9,0.0,9.8,2022,362,28,False,False,True,False
30.0,3.6,7.15,0.0,10.75,2023,362,28,False,False,True,False
116.0,4.1,6.733,0.0,10.833,2022,271,18,False,False,True,False
68.0,4.1,7.233,0.0,11.333,2022,271,18,False,False,True,False
26.0,4.3,6.2,0.0,10.5,2023,271,18,False,False,True,False
133.0,4.1,6.033,0.0,10.133,2022,175,19,False,False,True,False
81.0,3.9,6.933,0.0,10.833,2022,175,19,False,False,True,False
28.0,5.2,7.633,0.0,12.833,2022,12,25,False,False,True,False
17.0,5.2,7.933,0.0,13.133,2022,12,25,False,False,False,True
13.0,5.2,7.733,0.0,12.933,2023,12,25,True,False,False,False
22.0,5.2,7.9,0.0,13.1,2023,12,25,False,False,True,False
13.0,5.1,8.0,0.0,13.1,2023,461,27,False,False,True,False
117.0,2.7,4.933,0.0,7.633,2023,347,46,False,False,True,False
29.0,4.4,7.65,0.0,12.05,2023,32,30,False,False,True,False
36.0,1.9,5.6,0.0,7.5,2022,161,6,False,False,True,False
40.0,3.5,4.4,0.0,7.9,2023,160,7,False,False,True,False
3.0,5.2,8.033,0.0,13.233,2023,160,7,False,True,False,False
5.0,5.2,7.733,0.0,12.933,2023,160,7,False,False,True,False
32.0,2.1,7.85,0.0,9.95,2022,457,64,False,False,True,False
91.0,4.4,6.0,0.0,10.4,2022,127,18,False,False,True,False
9.0,4.7,7.333,0.0,12.033,2023,127,18,True,False,False,False
28.0,4.6,6.166,0.0,10.766,2023,127,18,False,False,True,False
56.0,4.7,7.533,0.0,12.233,2023,127,18,False,False,True,False
22.0,4.1,7.3,0.0,11.4,2022,244,28,False,False,True,False
14.0,4.3,7.65,0.0,11.95,2023,244,28,False,False,True,False
123.0,4.9,5.766,0.0,10.666,2022,39,61,False,False,True,False
47.0,4.9,7.2,0.0,12.1,2022,39,61,False,False,True,False
11.0,4.8,6.467,0.0,11.267,2023,260,4,False,False,True,False
21.0,4.0,6.966,0.0,10.966,2023,354,62,False,False,True,False
10.0,4.3,8.133,0.0,12.433,2023,121,80,False,False,True,False
10.0,4.5,7.033,0.0,11.533,2023,37,25,False,False,True,False
0.0,5.4,7.65,0.0,13.05,2022,80,76,False,False,True,False
0.0,5.4,7.7,0.0,13.1,2022,80,76,False,True,False,False
9.0,5.4,7.65,0.0,13.05,2022,80,76,True,False,False,False
22.0,5.2,6.4,0.0,11.6,2023,80,76,True,False,False,False
0.0,4.8,8.0,0.0,12.8,2023,364,76,False,False,True,False
0.0,4.8,8.05,0.0,12.85,2023,364,76,False,True,False,False
23.0,4.8,6.7,0.0,11.5,2023,364,76,True,False,False,False
24.0,4.0,6.033,0.0,10.033,2023,337,80,False,False,True,False
18.0,5.5,6.55,0.0,12.05,2023,107,76,True,False,False,False
1.0,6.2,8.5,0.0,14.7,2023,421,12,False,True,False,False
1.0,6.2,8.566,0.0,14.766,2023,421,12,False,False,True,False
6.0,6.1,5.533,0.0,11.633,2023,421,12,False,True,False,False
1.0,6.4,8.366,0.0,14.766,2023,421,12,False,False,True,False
24.0,4.2,8.1,0.0,12.3,2023,291,29,False,False,True,False
34.0,5.0,7.7,0.0,12.7,2023,290,32,False,False,True,False
26.0,4.2,6.7,0.0,10.9,2022,335,62,False,False,True,False
80.0,4.3,7.766,0.0,12.066,2022,87,19,False,False,True,False
51.0,4.2,7.766,0.0,11.966,2022,87,19,False,False,True,False
69.0,4.2,7.333,0.0,11.533,2023,87,19,False,False,True,False
99.0,3.6,6.633,0.0,10.233,2023,500,46,False,False,True,False
127.0,4.9,5.666,0.0,10.566,2022,411,25,False,False,True,False
32.0,5.1,7.6,0.0,12.7,2022,412,25,False,False,True,False
23.0,5.0,7.466,0.0,12.466,2022,412,25,False,False,False,True
131.0,4.7,5.566,0.0,10.266,2022,300,40,False,False,True,False
42.0,4.9,7.433,0.0,12.333,2022,300,40,False,False,True,False
77.0,4.7,6.533,0.0,11.233,2023,300,40,False,False,True,False
19.0,4.9,6.633,0.0,11.533,2023,300,40,False,False,True,False
33.0,2.8,7.1,0.0,9.9,2022,116,42,False,False,True,False
14.0,5.3,7.7,0.0,13.0,2023,236,76,False,False,True,False
20.0,5.1,6.3,0.0,11.4,2023,236,76,False,False,True,False
61.0,3.4,4.9,0.0,8.3,2022,138,28,False,False,True,False
29.0,3.2,7.55,0.0,10.75,2023,138,28,False,False,True,False
55.0,3.9,5.4,0.0,9.3,2022,315,28,False,False,True,False
13.0,4.4,7.65,0.0,12.05,2023,41,14,False,False,True,False
5.0,4.5,7.8,0.0,12.3,2023,422,14,True,False,False,False
15.0,4.3,7.65,0.0,11.95,2023,422,14,False,False,True,False
13.0,4.1,7.366,0.0,11.466,2023,346,54,False,False,True,False
117.0,4.2,6.633,0.0,10.833,2022,264,55,False,False,True,False
41.0,5.3,7.8,0.0,13.1,2022,84,62,False,False,True,False
9.0,5.3,6.85,0.0,12.15,2023,84,62,True,False,False,False
3.0,5.8,7.633,0.0,13.433,2022,84,62,False,True,False,False
7.0,5.8,7.55,0.0,13.35,2022,84,62,False,False,True,False
32.0,4.2,6.65,0.0,10.85,2022,1,28,False,False,True,False
32.0,4.1,6.5,0.0,10.6,2023,1,28,False,False,True,False
23.0,4.4,7.0,0.0,11.4,2022,149,28,False,False,True,False
12.0,4.9,7.2,0.0,12.1,2023,149,28,False,False,True,False
20.0,2.7,6.533,0.0,9.233,2023,156,3,False,False,True,False
14.0,3.5,7.5,0.0,11.0,2023,410,24,True,False,False,False
21.0,3.5,7.6,0.0,11.1,2023,410,24,False,False,True,False
50.0,5.4,7.433,0.0,12.833,2022,111,50,False,False,True,False
28.0,3.9,6.9,0.0,10.8,2023,194,28,False,False,True,False
14.0,4.8,7.05,0.0,11.85,2022,142,28,False,False,True,False
14.0,4.5,5.867,0.0,10.367,2023,269,62,False,False,True,False
15.0,4.2,7.5,0.0,11.7,2023,112,80,False,False,True,False
12.0,4.9,6.267,0.0,11.167,2023,300,40,False,False,True,False
0.0,4.4,6.5,0.0,10.9,2022,236,76,False,False,True,False
0.0,4.4,6.8,0.0,11.2,2022,236,76,False,True,False,False
24.0,3.7,6.05,0.0,9.75,2022,236,76,True,False,False,False
0.0,4.7,7.1,0.0,11.8,2023,236,76,False,False,True,False
0.0,4.7,7.1,0.0,11.8,2023,236,76,False,True,False,False
29.0,5.1,5.75,0.0,10.85,2023,236,76,True,False,False,False
0.0,5.4,7.65,0.0,13.05,2022,259,76,False,False,True,False
0.0,5.4,7.35,0.0,12.75,2022,259,76,False,True,False,False
20.0,4.8,6.8,0.0,11.6,2022,259,76,True,False,False,False
16.0,5.4,7.15,0.0,12.55,2023,259,76,True,False,False,False
104.0,1.7,8.233,0.0,9.933,2023,394,66,False,False,True,False
8.0,4.5,7.666,0.0,12.166,2023,205,74,True,False,False,False
16.0,4.5,7.633,0.0,12.133,2023,205,74,False,False,True,False
3.0,5.1,8.033,0.0,13.133,2023,69,43,True,False,False,False
4.0,5.1,7.8,0.0,12.9,2023,69,43,False,True,False,False
8.0,5.1,8.1,0.0,13.2,2023,69,43,False,False,True,False
21.0,4.6,6.8,0.0,11.4,2023,69,43,False,False,True,False
128.0,4.7,5.766,0.0,10.466,2022,277,0,False,False,True,False
17.0,4.7,5.633,0.0,10.333,2023,277,0,False,False,True,False
6.0,4.8,7.25,0.0,12.05,2023,120,78,True,False,False,False
14.0,4.8,7.2,0.0,12.0,2023,120,78,False,False,True,False
29.0,5.5,7.9,0.0,13.4,2022,8,50,False,False,True,False
7.0,5.3,7.2,0.0,12.5,2023,8,50,False,False,True,False
130.0,4.3,6.033,0.0,10.333,2022,173,11,False,False,True,False
52.0,2.7,6.9,0.0,9.6,2022,473,28,False,False,True,False
37.0,5.1,8.1,0.0,13.2,2022,171,8,False,False,True,False
78.0,4.3,7.833,0.0,12.133,2022,429,1,False,False,True,False
93.0,5.0,5.333,0.0,10.333,2022,388,74,False,False,True,False
27.0,4.6,7.5,0.0,12.1,2023,257,3,False,False,True,False
2.0,5.3,8.133,0.0,13.433,2023,476,32,False,True,False,False
4.0,5.4,8.333,0.0,13.733,2023,476,32,False,False,True,False
32.0,4.2,7.6,0.0,11.8,2023,231,30,False,False,True,False
23.0,4.7,7.433,0.0,12.133,2022,250,32,True,False,False,False
59.0,5.1,7.6,0.0,12.7,2022,250,32,False,False,True,False
31.0,3.4,7.0,0.0,10.4,2023,428,0,False,False,True,False
4.0,6.1,8.266,0.0,14.366,2022,133,32,False,True,False,False
8.0,6.1,8.3,0.0,14.4,2022,133,32,False,False,True,False
1.0,6.1,8.333,0.0,14.433,2022,133,32,False,True,False,False
5.0,6.0,8.2,0.0,14.2,2022,133,32,False,False,True,False
2.0,6.0,8.3,0.0,14.3,2022,133,32,False,False,False,True
3.0,6.1,8.1,0.0,14.2,2023,133,32,False,True,False,False
3.0,6.1,8.3,0.0,14.4,2023,133,32,False,False,True,False
8.0,5.7,6.366,0.0,12.066,2023,133,32,False,True,False,False
2.0,5.9,8.2,0.0,14.1,2023,133,32,False,False,True,False
3.0,5.6,7.633,0.0,13.233,2023,365,43,False,True,False,False
2.0,5.7,7.933,0.0,13.633,2023,365,43,False,False,True,False
75.0,4.6,6.533,0.0,11.133,2022,465,61,False,False,True,False
32.0,3.5,6.566,0.0,10.066,2023,70,44,False,False,True,False
87.0,4.7,7.3,0.0,12.0,2022,518,22,False,False,True,False
43.0,3.0,6.15,0.0,9.15,2023,325,28,False,False,True,False
55.0,5.0,7.8,0.0,12.8,2022,474,45,False,False,True,False
27.0,4.9,7.933,0.0,12.833,2022,478,68,False,False,True,False
17.0,4.9,7.85,0.0,12.75,2023,237,8,False,False,True,False
6.0,5.8,6.75,0.0,12.55,2022,267,28,False,True,False,False
1.0,6.2,7.55,0.0,13.75,2022,267,28,False,False,True,False
17.0,5.7,6.1,0.0,11.8,2022,267,23,False,False,True,False
76.0,4.4,6.833,0.0,11.233,2023,246,58,False,False,True,False
23.0,4.4,6.233,0.0,10.633,2023,246,58,False,False,True,False
93.0,4.9,6.833,0.0,11.733,2022,157,38,False,False,True,False
98.0,4.1,6.033,0.0,10.133,2022,157,38,False,False,True,False
64.0,4.7,7.133,0.0,11.833,2023,157,38,False,False,True,False
18.0,4.4,7.3,0.0,11.7,2022,310,28,False,False,True,False
18.0,4.6,7.25,0.0,11.85,2023,310,28,False,False,True,False
30.0,4.8,7.25,0.0,12.05,2023,239,8,False,False,True,False
86.0,4.0,6.633,0.0,10.633,2022,299,59,False,False,True,False
27.0,3.1,7.7,0.0,10.8,2023,284,28,False,False,True,False
54.0,4.9,7.9,0.0,12.8,2022,158,10,False,False,True,False
4.0,5.0,7.95,0.0,12.95,2023,158,10,True,False,False,False
6.0,5.0,7.733,0.0,12.733,2022,158,10,False,True,False,False
9.0,4.9,7.65,0.0,12.55,2022,158,10,False,False,True,False
11.0,5.0,7.25,0.0,12.25,2023,435,28,False,False,True,False
15.0,5.4,5.333,0.0,10.733,2023,435,28,False,False,True,False
21.0,5.4,7.0,0.0,12.4,2023,68,10,False,False,True,False
5.0,5.6,7.333,0.0,12.933,2023,68,10,False,True,False,False
4.0,5.6,7.433,0.0,13.033,2023,68,10,False,False,True,False
20.0,4.7,6.85,0.0,11.55,2022,417,28,False,False,True,False
19.0,5.2,6.65,0.0,11.85,2023,417,28,False,False,True,False
6.0,4.9,7.8,0.0,12.7,2023,417,79,True,False,False,False
24.0,4.7,6.55,0.0,11.25,2022,417,79,False,False,True,False
26.0,4.9,4.866,0.0,9.766,2023,417,28,False,False,True,False
100.0,4.5,5.733,0.0,10.233,2023,391,9,False,False,True,False
17.0,4.5,5.8,0.0,10.3,2023,391,9,False,False,True,False
59.0,1.2,7.55,0.0,8.75,2022,135,28,False,False,True,False
91.0,4.4,6.0,0.0,10.4,2022,450,15,False,False,True,False
48.0,4.4,7.966,0.0,12.366,2023,450,15,False,False,True,False
22.0,3.1,5.8,0.0,8.9,2023,450,15,False,False,True,False
19.0,5.3,7.25,0.0,12.55,2023,64,76,False,False,True,False
102.0,4.5,5.433,0.0,9.933,2022,451,69,False,False,True,False
105.0,4.4,5.433,0.0,9.833,2023,451,69,False,False,True,False
50.0,2.8,6.95,0.0,9.75,2022,214,28,False,False,True,False
88.0,3.9,6.6,0.0,10.5,2022,7,39,False,False,True,False
112.0,3.7,5.433,0.0,9.133,2023,7,39,False,False,True,False
22.0,5.9,7.866,0.0,13.766,2022,521,34,False,False,True,False
39.0,5.7,6.766,0.0,12.466,2022,521,34,False,False,True,False
21.0,5.8,6.866,0.0,12.666,2022,521,34,False,False,False,True
8.0,5.9,7.533,0.0,13.433,2023,521,34,True,False,False,False
6.0,5.9,7.933,0.0,13.833,2023,521,34,False,True,False,False
8.0,5.9,8.166,0.0,14.066,2023,521,34,False,False,True,False
95.0,4.5,7.133,0.0,11.633,2022,392,34,False,False,True,False
16.0,3.4,3.133,0.0,6.533,2023,5,26,False,False,True,False
11.0,4.3,7.8,0.0,12.1,2023,172,80,False,False,True,False
8.0,5.0,6.033,0.0,11.033,2023,418,28,False,True,False,False
5.0,5.2,8.033,0.0,13.233,2023,418,28,False,False,True,False
23.0,4.5,5.833,0.0,10.333,2023,391,80,False,False,True,False
9.0,4.5,7.966,0.0,12.466,2023,450,15,False,False,True,False
16.0,5.0,7.6,0.0,12.6,2022,64,76,True,False,False,False
0.0,5.4,7.55,0.0,12.95,2023,64,76,False,False,True,False
0.0,4.2,5.75,0.0,9.95,2023,64,76,False,True,False,False
15.0,5.0,7.6,0.0,12.6,2023,64,76,True,False,False,False
0.0,5.4,6.15,0.0,11.55,2023,488,76,False,False,True,False
0.0,5.3,7.5,0.0,12.8,2023,488,76,False,True,False,False
12.0,5.3,7.6,0.0,12.9,2023,488,76,True,False,False,False
12.0,5.6,6.4,0.0,12.0,2023,521,34,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2022,379,22,False,False,True,False
11.0,6.1,8.233,0.0,14.333,2022,506,12,False,False,True,False
60.0,5.0,7.066,0.0,12.066,2023,122,74,False,False,True,False
6.0,5.0,7.5,0.0,12.5,2023,122,74,False,True,False,False
5.0,5.0,7.666,0.0,12.666,2023,122,74,False,False,True,False
23.0,5.0,6.3,0.0,11.3,2023,122,74,False,False,True,False
66.0,4.8,7.7,0.0,12.5,2022,245,26,False,False,True,False
49.0,4.8,7.233,0.0,12.033,2022,245,26,False,False,True,False
23.0,4.8,5.7,0.0,10.5,2023,245,26,True,False,False,False
28.0,5.1,7.7,0.0,12.8,2023,245,26,False,False,True,False
7.0,4.5,7.0,0.0,11.5,2023,245,26,False,True,False,False
8.0,4.7,7.7,0.0,12.4,2023,245,26,False,False,True,False
77.0,4.9,6.2,0.0,11.1,2022,77,74,False,False,True,False
17.0,3.9,6.166,0.0,10.066,2023,77,74,True,False,False,False
40.0,4.1,5.933,0.3,9.733,2023,77,74,False,False,True,False
81.0,4.4,6.666,0.0,11.066,2023,387,5,False,False,True,False
33.0,3.5,6.433,0.0,9.933,2023,387,5,False,False,True,False
27.0,3.6,5.233,0.0,8.833,2023,387,5,False,False,True,False
13.0,4.1,7.75,0.0,11.85,2022,265,28,False,False,True,False
16.0,4.5,7.4,0.0,11.9,2023,265,28,False,False,True,False
21.0,5.5,8.333,0.0,13.833,2022,166,53,False,False,True,False
10.0,5.5,7.7,0.0,13.2,2023,166,53,True,False,False,False
14.0,5.5,8.033,0.0,13.533,2023,166,53,False,False,True,False
6.0,5.6,7.966,0.0,13.566,2023,166,53,False,True,False,False
4.0,5.6,7.933,0.0,13.533,2023,166,53,False,False,True,False
18.0,4.1,5.866,0.0,9.966,2023,203,72,True,False,False,False
18.0,4.0,7.933,0.0,11.933,2023,203,72,False,False,True,False
102.0,4.5,7.1,0.3,11.3,2022,202,72,False,False,True,False
16.0,4.4,5.966,0.0,10.366,2023,202,72,False,False,True,False
7.0,4.3,7.95,0.0,12.25,2022,150,28,False,True,False,False
9.0,4.3,8.2,0.0,12.5,2022,150,28,False,False,True,False
6.0,4.5,8.2,0.0,12.7,2023,150,28,False,True,False,False
7.0,4.5,8.2,0.0,12.7,2023,150,28,False,False,True,False
101.0,3.8,7.566,0.0,11.366,2022,240,54,False,False,True,False
71.0,3.8,7.4,0.0,11.2,2022,240,54,False,False,True,False
23.0,5.2,7.15,0.0,12.35,2023,67,10,False,False,True,False
79.0,4.1,8.0,0.0,12.1,2022,344,54,False,False,True,False
50.0,4.1,7.9,0.0,12.0,2022,344,54,False,False,True,False
19.0,4.5,7.6,0.0,12.1,2023,344,54,True,False,False,False
53.0,4.2,8.033,0.0,12.233,2023,344,54,False,False,True,False
9.0,4.5,7.833,0.0,12.333,2023,344,54,False,False,True,False
15.0,4.1,7.866,0.0,11.966,2023,344,54,False,False,True,False
73.0,4.4,7.866,0.0,12.266,2022,516,65,False,False,True,False
69.0,4.4,6.866,0.0,11.266,2022,516,65,False,False,True,False
55.0,4.4,7.833,0.0,12.233,2023,516,65,False,False,True,False
7.0,4.5,7.933,0.0,12.433,2023,516,65,False,True,False,False
7.0,4.5,8.1,0.0,12.6,2023,516,65,False,False,True,False
95.0,4.7,5.633,0.0,10.333,2023,324,33,False,False,True,False
12.0,4.6,7.533,0.0,12.133,2023,324,33,False,False,True,False
80.0,4.5,6.433,0.0,10.933,2022,40,40,False,False,True,False
115.0,2.9,5.733,0.0,8.633,2023,40,40,False,False,True,False
39.0,5.3,7.866,0.0,13.166,2022,482,10,False,False,True,False
28.0,5.0,7.1,0.0,12.1,2023,482,10,False,False,True,False
9.0,5.4,7.7,0.0,13.1,2023,82,76,True,False,False,False
78.0,4.2,6.833,0.0,11.033,2022,81,58,False,False,True,False
96.0,4.2,6.1,0.0,10.3,2023,81,58,False,False,True,False
4.0,5.6,8.2,0.0,13.8,2022,305,7,True,False,False,False
63.0,5.5,7.066,0.0,12.566,2022,305,7,False,False,True,False
11.0,5.8,7.7,0.0,13.5,2022,305,7,False,False,True,False
4.0,5.8,8.266,0.0,14.066,2022,305,7,False,False,False,True
4.0,5.8,7.9,0.0,13.7,2023,305,7,True,False,False,False
7.0,5.8,7.933,0.0,13.733,2023,305,7,False,True,False,False
9.0,5.8,8.2,0.0,14.0,2023,305,7,False,False,True,False
116.0,3.1,4.833,0.0,7.933,2023,404,26,False,False,True,False
13.0,4.4,6.9,0.0,11.3,2023,510,13,True,False,False,False
19.0,4.4,6.95,0.0,11.35,2023,510,13,False,False,True,False
30.0,5.0,7.8,0.0,12.8,2022,502,53,False,False,True,False
24.0,4.9,8.166,0.0,13.066,2023,502,53,False,False,True,False
11.0,4.9,8.35,0.0,13.25,2023,502,53,False,False,True,False
107.0,4.3,4.833,0.0,9.133,2022,108,33,False,False,True,False
5.0,6.2,7.966,0.0,14.166,2022,445,53,False,True,False,False
6.0,6.3,8.233,0.0,14.533,2022,445,53,False,False,True,False
31.0,6.2,6.6,0.0,12.8,2022,445,53,False,False,True,False
12.0,5.9,7.5,0.0,13.4,2022,445,53,False,False,False,True
23.0,6.1,7.0,0.0,13.1,2023,445,53,False,False,True,False
2.0,6.2,8.033,0.0,14.233,2023,445,53,False,True,False,False
2.0,6.0,8.25,0.0,14.25,2023,445,53,False,False,True,False
3.0,6.2,7.566,0.0,13.766,2023,445,53,False,True,False,False
3.0,6.1,7.6,0.0,13.7,2023,445,53,False,False,True,False
145.0,4.2,3.366,0.0,7.566,2022,485,51,False,False,True,False
103.0,3.5,6.266,0.0,9.766,2022,485,51,False,False,True,False
114.0,3.5,5.2,0.0,8.7,2023,485,51,False,False,True,False
46.0,4.7,8.166,0.0,12.866,2022,243,7,False,False,True,False
25.0,4.8,8.2,0.0,13.0,2023,243,7,False,False,True,False
16.0,4.8,8.1,0.0,12.9,2023,243,7,False,False,True,False
13.0,5.8,8.366,0.0,14.166,2022,187,41,False,False,True,False
4.0,5.8,8.3,0.0,14.1,2022,187,41,False,True,False,False
3.0,5.8,8.4,0.0,14.2,2022,187,41,False,False,True,False
3.0,5.8,8.366,0.0,14.166,2022,187,41,False,False,False,True
4.0,5.8,8.266,0.0,14.066,2023,187,41,False,True,False,False
6.0,5.8,8.366,0.0,14.166,2023,187,41,False,False,True,False
2.0,5.8,8.2,0.0,14.0,2023,187,41,False,True,False,False
2.0,5.9,8.0,0.0,13.9,2023,187,41,False,False,True,False
2.0,5.8,8.4,0.0,14.2,2023,187,41,False,True,False,False
2.0,5.8,8.233,0.0,14.033,2023,187,41,False,False,True,False
24.0,6.0,6.033,0.0,12.033,2022,380,53,True,False,False,False
7.0,6.1,7.133,0.0,13.233,2022,380,53,False,True,False,False
7.0,6.0,8.4,0.0,14.4,2022,380,53,False,False,True,False
7.0,6.0,7.066,0.0,13.066,2022,380,53,False,True,False,False
2.0,6.0,8.266,0.0,14.266,2022,380,53,False,False,True,False
5.0,6.1,7.966,0.0,14.066,2022,380,53,False,False,False,True
2.0,5.9,8.133,0.0,14.033,2023,380,53,True,False,False,False
8.0,5.7,6.1,0.0,11.8,2023,380,53,False,True,False,False
2.0,6.1,8.366,0.0,14.466,2023,380,53,False,False,True,False
4.0,5.8,6.866,0.0,12.666,2023,380,53,False,True,False,False
2.0,6.3,7.033,0.0,13.333,2023,380,53,False,False,True,False
22.0,4.5,7.066,0.0,11.566,2023,19,18,True,False,False,False
59.0,4.5,7.6,0.0,12.1,2023,19,18,False,False,True,False
16.0,5.2,7.933,0.0,13.133,2022,491,53,True,False,False,False
28.0,5.2,8.2,0.0,13.4,2022,491,53,False,False,True,False
16.0,5.2,8.0,0.0,13.2,2022,491,53,False,False,True,False
15.0,5.2,8.0,0.0,13.2,2022,491,53,False,False,False,True
15.0,5.4,7.55,0.0,12.95,2023,491,53,False,False,True,False
3.0,5.2,7.7,0.0,12.9,2023,491,53,False,True,False,False
9.0,5.2,7.5,0.0,12.7,2023,491,53,False,False,True,False
4.0,5.5,7.5,0.0,13.0,2023,490,53,True,False,False,False
6.0,5.5,7.2,0.0,12.7,2023,490,53,False,True,False,False
7.0,5.5,7.733,0.0,13.233,2023,490,53,False,False,True,False
19.0,5.0,8.1,0.0,13.1,2022,452,32,False,False,True,False
21.0,5.3,6.7,0.0,12.0,2023,452,32,True,False,False,False
17.0,5.1,8.166,0.0,13.266,2023,452,32,False,False,True,False
1.0,6.0,8.333,0.0,14.333,2023,380,80,False,True,False,False
1.0,6.2,8.366,0.0,14.566,2023,380,80,False,False,True,False
15.0,4.4,6.7,0.0,11.1,2023,134,32,True,False,False,False
12.0,4.4,8.0,0.0,12.4,2023,134,32,False,False,True,False
37.0,4.0,6.133,0.0,10.133,2023,519,72,False,False,True,False
35.0,5.5,7.733,0.0,13.233,2022,195,43,False,False,True,False
34.0,5.4,6.05,0.0,11.45,2023,195,43,False,False,True,False
34.0,3.1,7.6,0.0,10.7,2022,193,28,False,False,True,False
1.0,6.6,8.366,0.0,14.966,2022,505,12,False,True,False,False
4.0,6.4,8.2,0.0,14.6,2022,505,12,False,False,True,False
9.0,5.8,7.366,0.0,13.166,2023,505,12,False,False,True,False
44.0,5.0,8.0,0.0,13.0,2022,145,70,False,False,True,False
58.0,4.4,7.3,0.0,11.7,2022,145,70,False,False,True,False
16.0,5.2,7.533,0.0,12.733,2023,145,70,True,False,False,False
16.0,5.2,8.133,0.0,13.333,2023,145,70,False,False,True,False
14.0,5.2,7.0,0.0,12.2,2023,145,70,False,False,True,False
70.0,5.3,7.166,0.0,12.466,2022,385,70,False,False,True,False
22.0,4.9,8.133,0.0,13.033,2022,385,70,False,False,True,False
57.0,5.3,6.933,0.0,12.233,2023,385,70,False,False,True,False
2.0,5.3,7.933,0.0,13.233,2023,385,70,False,True,False,False
4.0,5.4,7.866,0.0,13.266,2023,385,70,False,False,True,False
14.0,4.8,6.15,0.0,10.95,2023,151,3,True,False,False,False
12.0,5.1,7.0,0.0,12.1,2022,151,3,False,False,True,False
86.0,4.4,7.6,0.0,12.0,2022,45,68,False,False,True,False
45.0,4.4,7.733,0.0,12.133,2022,45,68,False,False,True,False
34.0,4.3,6.033,0.0,10.333,2023,384,32,False,False,True,False
37.0,2.1,7.55,0.0,9.65,2023,419,28,False,False,True,False
57.0,2.6,6.7,0.3,9.0,2022,232,28,False,False,True,False
16.0,4.5,7.4,0.0,11.9,2023,489,28,False,False,True,False
44.0,4.8,7.4,0.0,12.2,2022,57,68,False,False,True,False
