Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
103.0,4.3,6.4,0.0,10.7,2022,66,33,False,False,True,False
71.0,4.3,7.4,0.0,11.7,2023,66,33,False,False,True,False
23.0,4.3,7.466,0.3,11.466,2023,66,33,False,False,True,False
122.0,4.3,7.366,0.1,11.566,2022,358,59,False,False,True,False
68.0,4.3,7.4,0.0,11.7,2022,358,59,False,False,True,False
108.0,4.3,6.566,0.3,10.566,2023,358,59,False,False,True,False
20.0,4.3,7.533,0.0,11.833,2023,358,59,False,False,True,False
32.0,3.7,7.633,0.1,11.233,2023,182,1,False,False,True,False
4.0,5.0,7.766,0.3,12.466,2023,440,3,False,True,False,False
2.0,5.0,7.9,0.0,12.9,2023,440,3,False,False,True,False
5.0,5.0,7.433,0.0,12.433,2023,440,3,False,True,False,False
6.0,4.8,7.466,0.0,12.266,2023,440,3,False,False,True,False
22.0,4.5,7.35,0.0,11.85,2022,155,28,False,False,True,False
55.0,4.6,8.0,0.0,12.6,2022,500,70,False,False,True,False
92.0,4.0,7.133,0.0,11.133,2022,500,70,False,False,True,False
18.0,4.4,7.866,0.1,12.166,2023,500,70,True,False,False,False
82.0,4.3,7.7,0.6,11.4,2023,500,70,False,False,True,False
17.0,4.8,7.833,0.4,12.233,2023,500,70,False,False,True,False
39.0,5.2,7.7,0.0,12.9,2022,131,10,False,False,True,False
42.0,5.1,7.733,0.0,12.833,2022,97,8,False,False,True,False
23.0,4.9,7.1,0.0,12.0,2023,97,8,False,False,True,False
30.0,4.0,7.65,0.0,11.65,2023,327,3,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2023,518,20,True,False,False,False
29.0,4.2,6.85,0.3,10.75,2023,518,20,False,False,True,False
36.0,4.7,6.75,0.0,11.45,2022,301,28,False,False,True,False
15.0,4.9,6.85,0.0,11.75,2023,301,28,False,False,True,False
107.0,4.3,7.5,0.0,11.8,2022,12,21,False,False,True,False
17.0,4.5,6.95,0.6,10.85,2023,223,16,True,False,False,False
30.0,4.4,6.65,0.3,10.75,2023,223,16,False,False,True,False
40.0,4.8,7.366,0.0,12.166,2023,39,25,False,False,True,False
46.0,4.2,7.0,0.3,10.9,2022,373,28,False,False,True,False
29.0,4.1,7.2,0.1,11.2,2023,373,28,False,False,True,False
118.0,4.5,7.366,0.2,11.666,2022,280,18,False,False,True,False
46.0,4.5,7.6,0.0,12.1,2022,280,18,False,False,True,False
32.0,4.8,6.233,0.1,10.933,2023,280,18,False,False,True,False
139.0,4.3,6.133,0.3,10.133,2022,189,19,False,False,True,False
64.0,4.3,7.433,0.0,11.733,2022,189,19,False,False,True,False
14.0,5.2,7.733,0.0,12.933,2022,13,25,False,False,True,False
13.0,5.2,7.733,0.0,12.933,2022,13,25,False,False,False,True
11.0,5.2,7.3,0.0,12.5,2023,13,25,True,False,False,False
18.0,5.2,7.533,0.0,12.733,2023,13,25,False,False,True,False
92.0,4.2,7.0,0.0,11.2,2023,360,47,False,False,True,False
37.0,3.9,7.1,0.0,11.0,2023,34,30,False,False,True,False
27.0,4.8,6.666,0.0,11.466,2023,514,42,False,False,True,False
37.0,2.2,6.15,0.0,8.35,2022,175,6,False,False,True,False
26.0,4.5,7.45,0.1,11.85,2023,174,7,False,False,True,False
34.0,4.1,6.3,0.1,10.3,2022,465,64,False,False,True,False
14.0,4.6,7.6,0.3,11.9,2023,48,16,False,False,True,False
48.0,4.3,7.766,0.0,12.066,2022,139,18,False,False,True,False
10.0,4.3,7.7,0.0,12.0,2023,139,18,True,False,False,False
15.0,4.3,7.766,0.0,12.066,2023,139,18,False,False,True,False
13.0,4.5,7.666,0.0,12.166,2023,139,18,False,False,True,False
29.0,4.3,7.35,0.0,11.65,2022,254,28,False,False,True,False
14.0,4.2,7.55,0.0,11.75,2023,254,28,False,False,True,False
50.0,4.8,7.866,0.0,12.666,2022,42,61,False,False,True,False
22.0,5.0,7.733,0.0,12.733,2022,42,61,False,False,True,False
80.0,4.7,6.8,0.0,11.5,2023,42,61,False,False,True,False
10.0,4.4,7.6,0.0,12.0,2023,270,4,False,False,True,False
19.0,4.5,6.966,0.1,11.366,2023,366,62,False,False,True,False
2.0,5.2,8.1,0.0,13.3,2023,131,81,False,True,False,False
2.0,5.0,7.9,0.0,12.9,2023,131,81,False,False,True,False
8.0,5.0,7.567,0.0,12.567,2023,13,25,False,False,True,False
3.0,5.2,7.967,0.0,13.167,2023,13,25,False,True,False,False
0.0,4.7,7.25,0.0,11.95,2022,84,76,False,False,True,False
0.0,4.7,6.0,0.0,10.7,2022,84,76,False,True,False,False
17.0,4.9,7.4,0.0,12.3,2022,84,76,True,False,False,False
18.0,5.0,7.05,0.0,12.05,2023,84,76,True,False,False,False
0.0,4.9,7.5,0.0,12.4,2023,374,76,False,False,True,False
0.0,4.9,8.05,0.0,12.95,2023,374,76,False,True,False,False
10.0,5.0,7.85,0.0,12.85,2023,374,76,True,False,False,False
17.0,4.2,7.6,0.4,11.4,2023,347,81,False,False,True,False
16.0,5.0,7.3,0.0,12.3,2023,117,76,True,False,False,False
27.0,4.8,7.05,0.0,11.85,2023,299,29,False,False,True,False
80.0,4.6,7.733,0.1,12.233,2022,298,32,False,False,True,False
45.0,4.9,7.3,0.1,12.1,2023,298,32,False,False,True,False
12.0,4.8,7.466,0.6,11.666,2023,298,32,False,False,True,False
58.0,4.8,7.8,0.0,12.6,2022,90,19,False,False,True,False
33.0,4.8,7.733,0.0,12.533,2022,90,19,False,False,True,False
59.0,4.7,7.2,0.0,11.9,2023,90,19,False,False,True,False
57.0,4.6,7.333,0.0,11.933,2023,508,47,False,False,True,False
24.0,4.4,7.233,0.0,11.633,2023,508,47,False,False,True,False
23.0,4.4,6.866,0.0,11.266,2023,508,47,False,False,True,False
22.0,4.2,7.333,0.0,11.533,2023,508,47,False,False,True,False
60.0,4.8,7.766,0.0,12.566,2022,420,25,False,False,True,False
40.0,5.0,7.833,0.0,12.833,2022,307,41,False,False,True,False
28.0,5.2,7.5,0.1,12.6,2022,307,41,False,False,True,False
46.0,5.0,7.2,0.1,12.1,2023,307,41,False,False,True,False
12.0,4.7,7.5,0.0,12.2,2023,307,41,False,False,True,False
28.0,4.3,6.833,0.1,11.033,2023,341,0,False,False,True,False
27.0,4.1,7.05,0.0,11.15,2022,125,43,False,False,True,False
2.0,5.6,7.7,0.0,13.3,2023,247,76,False,True,False,False
1.0,6.2,7.95,0.0,14.15,2023,247,76,False,False,True,False
1.0,5.9,7.8,0.0,13.7,2023,247,76,False,True,False,False
1.0,6.1,7.966,0.0,14.066,2023,247,76,False,False,True,False
33.0,4.3,7.3,0.0,11.6,2022,151,28,False,False,True,False
30.0,4.1,7.15,0.1,11.15,2023,151,28,False,False,True,False
57.0,3.8,6.4,0.0,10.2,2022,323,28,False,False,True,False
22.0,4.2,7.15,0.0,11.35,2023,44,14,False,False,True,False
18.0,4.4,6.65,0.3,10.75,2023,430,14,True,False,False,False
18.0,4.4,7.2,0.0,11.6,2023,430,14,False,False,True,False
97.0,4.5,6.8,0.2,11.1,2023,359,54,False,False,True,False
5.0,4.9,7.433,0.1,12.233,2023,359,54,False,True,False,False
8.0,4.8,7.266,0.0,12.066,2023,359,54,False,False,True,False
14.0,4.8,7.3,0.1,12.0,2023,359,54,False,False,True,False
104.0,4.2,7.733,0.1,11.833,2022,274,55,False,False,True,False
83.0,4.6,7.6,0.0,12.2,2022,88,62,False,False,True,False
6.0,4.9,7.6,0.0,12.5,2023,88,62,True,False,False,False
12.0,4.9,7.7,0.1,12.5,2022,88,62,False,False,True,False
34.0,4.4,7.2,0.0,11.6,2022,3,28,False,False,True,False
19.0,4.5,7.05,0.0,11.55,2023,3,28,False,False,True,False
13.0,4.9,7.45,0.0,12.35,2022,163,28,False,False,True,False
9.0,4.9,7.5,0.1,12.3,2023,163,28,False,False,True,False
3.0,5.0,7.666,0.1,12.566,2023,170,3,False,True,False,False
2.0,4.9,7.9,0.1,12.7,2023,170,3,False,False,True,False
10.0,3.8,7.6,0.0,11.4,2023,418,24,True,False,False,False
20.0,3.8,7.65,0.0,11.45,2023,418,24,False,False,True,False
102.0,5.0,7.2,0.3,11.9,2022,178,53,False,False,True,False
26.0,4.2,7.1,0.0,11.3,2023,208,28,False,False,True,False
24.0,4.5,7.3,0.0,11.8,2022,156,28,False,False,True,False
5.0,4.4,8.2,0.0,12.6,2023,121,81,False,False,True,False
4.0,4.4,8.266,0.0,12.666,2023,121,81,False,True,False,False
24.0,4.3,5.6,0.0,9.9,2023,508,81,False,False,True,False
7.0,5.0,7.6,0.0,12.6,2023,307,41,False,False,True,False
6.0,5.0,7.767,0.0,12.767,2023,307,41,False,True,False,False
21.0,4.5,7.15,0.0,11.65,2022,91,76,True,False,False,False
0.0,5.5,7.35,0.0,12.85,2022,247,76,False,False,True,False
0.0,5.5,7.45,0.0,12.95,2022,247,76,False,True,False,False
11.0,5.3,7.35,0.0,12.65,2022,247,76,True,False,False,False
0.0,6.2,7.3,0.2,13.3,2023,247,76,False,False,True,False
0.0,6.2,7.4,0.0,13.6,2023,247,76,False,True,False,False
2.0,6.0,7.55,0.0,13.55,2023,247,76,True,False,False,False
0.0,5.4,8.15,0.0,13.55,2022,269,76,False,False,True,False
0.0,4.7,6.9,0.0,11.6,2022,269,76,False,True,False,False
6.0,5.2,7.8,0.0,13.0,2022,269,76,True,False,False,False
11.0,5.4,7.6,0.3,12.7,2023,269,76,True,False,False,False
9.0,5.0,7.533,0.4,12.133,2023,170,3,False,False,True,False
110.0,4.2,6.333,0.0,10.533,2023,402,66,False,False,True,False
36.0,3.8,7.2,0.0,11.0,2023,184,32,False,False,True,False
16.0,4.0,7.633,0.1,11.533,2023,219,74,True,False,False,False
21.0,4.0,7.666,0.0,11.666,2023,219,74,False,False,True,False
31.0,5.2,7.966,0.1,13.066,2022,74,44,False,False,True,False
2.0,5.0,8.066,0.0,13.066,2023,74,44,True,False,False,False
2.0,5.2,8.133,0.0,13.33,2023,74,44,False,True,False,False
3.0,5.2,8.066,0.0,13.266,2023,74,44,False,False,True,False
5.0,4.8,7.633,0.0,12.433,2023,74,44,False,True,False,False
3.0,5.2,7.733,0.2,12.733,2023,74,44,False,False,True,False
18.0,4.4,7.233,0.0,11.633,2023,232,22,False,False,True,False
136.0,4.2,6.533,0.0,10.733,2022,287,0,False,False,True,False
4.0,4.7,7.7,0.0,12.4,2023,130,78,True,False,False,False
6.0,4.7,7.6,0.1,12.2,2023,130,78,False,True,False,False
5.0,4.6,8.05,0.0,12.65,2023,130,78,False,False,True,False
94.0,4.3,7.733,0.0,12.033,2022,9,50,False,False,True,False
8.0,4.5,7.75,0.0,12.25,2023,9,50,False,False,True,False
84.0,4.8,7.4,0.0,12.2,2022,187,11,False,False,True,False
62.0,3.9,5.7,0.3,9.3,2022,483,28,False,False,True,False
1.0,5.8,8.4,0.0,14.2,2022,185,8,False,False,True,False
52.0,4.9,7.733,0.0,12.633,2022,436,1,False,False,True,False
112.0,4.2,7.533,0.0,11.733,2022,133,75,False,False,True,False
72.0,4.5,7.166,0.0,11.666,2022,133,75,False,False,True,False
76.0,4.5,7.133,0.0,11.633,2023,133,75,False,False,True,False
20.0,4.9,7.25,0.0,12.15,2023,267,3,False,False,True,False
18.0,4.6,8.166,0.0,12.766,2022,422,32,False,False,True,False
18.0,4.6,7.833,0.0,12.433,2022,422,32,False,False,False,True
21.0,4.7,7.866,0.0,12.566,2022,260,32,True,False,False,False
56.0,4.7,7.9,0.0,12.6,2022,260,32,False,False,True,False
19.0,4.8,7.35,0.0,12.15,2023,261,29,False,False,True,False
92.0,4.9,7.566,0.4,12.066,2022,83,3,False,False,True,False
9.0,4.9,7.7,0.0,12.6,2022,83,3,False,False,True,False
26.0,5.1,6.7,0.3,11.5,2023,83,3,False,False,True,False
3.0,4.9,7.9,0.0,12.8,2023,83,3,False,True,False,False
8.0,4.7,7.533,0.0,12.233,2023,83,3,False,False,True,False
109.0,4.1,6.066,0.1,10.066,2022,475,61,False,False,True,False
76.0,4.7,6.9,0.1,11.5,2022,405,41,False,False,True,False
99.0,4.4,7.6,0.0,12.0,2022,528,22,False,False,True,False
25.0,4.3,7.1,0.1,11.3,2023,336,28,False,False,True,False
40.0,4.5,7.833,0.0,12.333,2022,485,68,False,False,True,False
75.0,4.4,7.233,0.0,11.633,2023,485,68,False,False,True,False
7.0,4.8,8.0,0.0,12.8,2022,277,28,False,True,False,False
4.0,4.8,8.15,0.0,12.95,2022,277,28,False,False,True,False
88.0,4.1,7.166,0.0,11.266,2023,257,58,False,False,True,False
29.0,4.4,5.7,0.0,10.1,2023,257,58,False,False,True,False
130.0,4.6,6.9,0.3,11.2,2022,171,39,False,False,True,False
63.0,4.5,7.366,0.1,11.766,2022,171,39,False,False,True,False
34.0,4.6,7.633,0.0,12.233,2023,171,39,False,False,True,False
34.0,4.6,6.433,0.3,10.733,2023,171,39,False,False,True,False
13.0,4.7,6.866,0.0,11.566,2023,186,53,False,False,True,False
12.0,4.5,7.45,0.1,11.85,2023,318,28,False,False,True,False
13.0,5.5,8.066,0.1,13.466,2022,250,8,False,False,True,False
1.0,5.3,8.0,0.0,13.3,2023,250,8,False,True,False,False
10.0,5.3,7.75,0.3,12.75,2023,250,8,False,False,True,False
66.0,4.1,7.6,0.0,11.7,2022,306,59,False,False,True,False
86.0,4.2,7.2,0.1,11.3,2022,248,19,False,False,True,False
11.0,4.4,7.533,0.1,11.833,2023,472,44,False,False,True,False
35.0,4.4,6.45,0.0,10.85,2023,293,28,False,False,True,False
4.0,4.7,8.1,0.0,12.8,2023,172,10,True,False,False,False
4.0,4.6,8.366,0.0,12.966,2022,172,10,False,True,False,False
3.0,4.6,8.15,0.0,12.75,2022,172,10,False,False,True,False
70.0,4.2,7.5,0.0,11.7,2023,364,70,False,False,True,False
7.0,4.6,7.733,0.1,12.233,2023,441,28,False,True,False,False
4.0,4.6,7.766,0.0,12.366,2023,441,28,False,False,True,False
20.0,4.4,5.933,0.1,10.233,2023,491,66,False,False,True,False
11.0,4.9,7.2,0.0,12.1,2023,73,10,False,False,True,False
3.0,5.1,8.3,0.0,13.4,2022,426,28,False,True,False,False
5.0,5.0,7.75,0.0,12.75,2022,426,28,False,False,True,False
2.0,5.5,8.25,0.0,13.75,2023,426,28,False,True,False,False
3.0,5.5,8.0,0.1,13.4,2023,426,28,False,False,True,False
7.0,5.0,7.5,0.0,12.5,2023,426,80,True,False,False,False
6.0,5.0,7.866,0.3,12.566,2022,426,80,False,True,False,False
6.0,5.0,7.7,0.0,12.7,2022,426,80,False,False,True,False
7.0,5.3,7.2,0.0,12.5,2023,426,28,False,True,False,False
6.0,5.1,8.066,0.1,13.066,2023,426,28,False,False,True,False
100.0,3.9,7.033,0.0,10.933,2023,400,9,False,False,True,False
15.0,3.9,7.3,0.0,11.2,2023,400,9,False,False,True,False
50.0,4.0,6.7,0.1,10.6,2022,148,28,False,False,True,False
79.0,4.1,7.333,0.0,11.433,2022,455,15,False,False,True,False
74.0,4.3,7.333,0.0,11.633,2023,455,15,False,False,True,False
13.0,5.7,6.95,0.0,12.65,2023,69,76,False,False,True,False
77.0,4.0,7.466,0.0,11.466,2022,456,69,False,False,True,False
79.0,4.1,7.4,0.0,11.5,2023,456,69,False,False,True,False
70.0,4.1,7.566,0.0,11.666,2022,8,40,False,False,True,False
91.0,3.9,7.3,0.0,11.2,2023,8,40,False,False,True,False
16.0,4.6,7.633,0.0,12.233,2023,530,35,True,False,False,False
34.0,4.6,7.633,0.0,12.233,2023,530,35,False,False,True,False
78.0,4.9,7.366,0.0,12.266,2022,401,35,False,False,True,False
16.0,4.5,6.633,0.0,11.133,2023,7,26,False,False,True,False
3.0,5.2,7.633,0.1,12.733,2023,186,81,False,True,False,False
3.0,4.9,7.966,0.0,12.866,2023,186,81,False,False,True,False
25.0,4.3,5.9,0.4,9.8,2023,491,81,False,False,True,False
16.0,5.3,6.6,0.0,11.9,2023,427,28,False,False,True,False
8.0,5.4,7.45,0.0,12.85,2022,69,76,True,False,False,False
0.0,5.5,7.7,0.1,13.1,2023,69,76,False,False,True,False
0.0,5.7,7.75,0.1,13.35,2023,69,76,False,True,False,False
3.0,5.7,7.65,0.0,13.35,2023,69,76,True,False,False,False
0.0,5.3,7.85,0.0,13.15,2023,495,76,False,False,True,False
0.0,5.3,7.65,0.0,12.95,2023,495,76,False,True,False,False
10.0,4.8,7.366,0.0,12.166,2023,401,35,False,False,True,False
11.0,4.9,7.1,0.0,12.0,2023,401,35,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2022,389,22,False,False,True,False
30.0,5.3,8.066,0.3,13.066,2022,517,12,False,False,True,False
63.0,4.9,7.166,0.2,11.866,2023,132,74,False,False,True,False
16.0,4.9,6.266,0.0,11.166,2023,132,74,False,False,True,False
45.0,5.0,7.8,0.0,12.8,2022,255,26,False,False,True,False
33.0,4.8,7.733,0.0,12.533,2022,255,26,False,False,True,False
10.0,5.1,7.4,0.0,12.5,2023,255,26,True,False,False,False
20.0,5.1,7.6,0.0,12.7,2023,255,26,False,False,True,False
111.0,4.7,5.033,0.0,9.733,2022,80,74,False,False,True,False
7.0,4.9,7.233,0.0,12.133,2023,80,74,True,False,False,False
24.0,4.9,6.733,0.0,11.633,2023,80,74,False,False,True,False
96.0,4.6,6.566,0.0,11.166,2023,397,5,False,False,True,False
9.0,4.8,7.2,0.0,12.0,2023,397,5,False,False,True,False
8.0,4.6,5.366,0.0,9.966,2023,397,5,False,True,False,False
5.0,4.9,7.666,0.0,12.566,2023,397,5,False,False,True,False
7.0,4.7,7.566,0.0,12.266,2023,397,5,False,True,False,False
7.0,4.7,7.533,0.0,12.233,2023,397,5,False,False,True,False
11.0,4.9,7.733,0.0,12.633,2023,397,5,False,False,True,False
8.0,4.7,7.366,0.0,12.066,2023,397,5,False,True,False,False
5.0,4.7,7.566,0.0,12.266,2023,397,5,False,False,True,False
15.0,4.6,7.55,0.0,12.15,2022,275,28,False,False,True,False
24.0,4.7,6.65,0.0,11.35,2023,275,28,False,False,True,False
66.0,5.2,7.266,0.0,12.466,2022,180,53,False,False,True,False
7.0,5.1,7.6,0.0,12.7,2023,180,53,True,False,False,False
23.0,4.9,7.7,0.0,12.6,2023,180,53,False,False,True,False
12.0,4.7,7.2,0.0,11.9,2023,217,72,True,False,False,False
14.0,4.5,7.633,0.0,12.133,2023,217,72,False,False,True,False
76.0,4.7,7.566,0.0,12.266,2022,216,72,False,False,True,False
16.0,4.7,7.45,0.0,12.15,2022,164,28,False,False,True,False
37.0,4.4,6.2,0.0,10.6,2023,164,28,False,False,True,False
71.0,4.5,7.8,0.0,12.3,2022,251,54,False,False,True,False
54.0,4.4,7.566,0.0,11.966,2022,251,54,False,False,True,False
35.0,4.3,6.233,0.4,10.133,2023,251,54,False,False,True,False
74.0,4.4,7.866,0.0,12.266,2022,523,7,False,False,True,False
3.0,4.6,8.233,0.0,12.833,2023,72,10,False,True,False,False
8.0,4.7,8.1,0.0,12.8,2023,72,10,False,False,True,False
10.0,4.7,7.4,0.0,12.1,2023,137,79,False,False,True,False
61.0,3.5,6.35,0.3,9.55,2022,311,28,False,False,True,False
133.0,4.5,6.6,0.0,11.1,2022,320,18,False,False,True,False
46.0,4.5,7.6,0.0,12.1,2022,320,18,False,False,True,False
86.0,4.3,7.033,0.0,11.333,2023,320,18,False,False,True,False
8.0,4.5,7.466,0.0,11.966,2023,320,18,False,True,False,False
8.0,4.6,7.6,0.0,12.2,2023,320,18,False,False,True,False
10.0,4.6,7.3,0.0,11.9,2023,320,18,False,False,True,False
114.0,4.2,7.5,0.0,11.7,2022,356,54,False,False,True,False
81.0,4.0,7.366,0.0,11.366,2022,356,54,False,False,True,False
24.0,4.4,5.566,0.3,9.666,2023,356,54,True,False,False,False
21.0,4.9,7.766,0.0,12.666,2023,356,54,False,False,True,False
13.0,4.4,7.6,0.0,12.0,2023,356,54,False,False,True,False
28.0,4.2,6.566,0.3,10.466,2023,356,54,False,False,True,False
124.0,4.1,7.4,0.0,11.5,2022,527,65,False,False,True,False
73.0,4.5,7.133,0.0,11.633,2022,527,65,False,False,True,False
89.0,5.0,6.566,0.3,11.266,2023,527,65,False,False,True,False
14.0,4.5,7.6,0.0,12.1,2023,527,65,False,False,True,False
27.0,4.6,6.466,0.0,11.066,2023,527,65,False,False,True,False
19.0,4.5,7.766,0.1,12.166,2023,527,65,False,False,True,False
14.0,4.5,7.033,0.0,11.533,2023,527,65,False,False,True,False
103.0,4.0,7.066,0.3,10.766,2023,335,33,False,False,True,False
112.0,4.6,5.833,0.0,10.433,2023,43,41,False,False,True,False
18.0,5.3,8.0,0.0,13.3,2022,488,10,False,False,True,False
17.0,4.6,7.65,0.0,12.25,2023,488,10,False,False,True,False
14.0,4.6,7.433,0.0,12.033,2023,80,74,False,False,True,False
7.0,4.6,8.0,0.0,12.6,2023,397,5,False,True,False,False
4.0,4.8,8.067,0.0,12.867,2023,397,5,False,False,True,False
5.0,4.9,7.9,0.0,12.8,2023,523,7,False,True,False,False
5.0,4.9,7.933,0.0,12.833,2023,523,7,False,False,True,False
20.0,4.7,7.15,0.0,11.85,2023,86,76,True,False,False,False
19.0,4.2,6.467,0.0,10.667,2023,43,41,False,False,True,False
27.0,5.1,7.6,0.1,12.6,2022,200,74,False,False,True,False
110.0,3.7,6.2,0.0,9.9,2022,85,58,False,False,True,False
87.0,4.4,7.1,0.2,11.3,2023,85,58,False,False,True,False
98.0,4.0,7.0,0.0,11.0,2022,143,69,False,False,True,False
6.0,5.4,7.766,0.3,12.866,2023,281,44,False,False,True,False
10.0,5.1,8.266,0.0,13.366,2022,313,7,True,False,False,False
23.0,5.2,8.1,0.1,13.2,2022,313,7,False,False,True,False
12.0,5.1,7.966,0.0,13.066,2022,313,7,False,False,True,False
9.0,5.1,8.0,0.0,13.1,2022,313,7,False,False,False,True
4.0,5.3,7.833,0.0,13.133,2023,313,7,True,False,False,False
14.0,5.3,7.566,0.0,12.866,2023,313,7,False,False,True,False
66.0,5.0,7.066,0.3,11.766,2023,412,26,False,False,True,False
5.0,4.3,8.0,0.0,12.3,2023,522,13,True,False,False,False
5.0,4.7,7.7,0.0,12.4,2023,522,13,False,True,False,False
9.0,4.1,8.1,0.0,12.2,2023,522,13,False,False,True,False
31.0,5.1,7.466,0.0,12.566,2022,464,53,False,False,True,False
26.0,4.8,7.833,0.0,12.633,2022,510,53,False,False,True,False
14.0,4.8,8.0,0.0,12.8,2022,510,53,False,False,False,True
16.0,5.0,7.833,0.1,12.733,2023,510,53,False,False,True,False
28.0,4.8,7.25,0.3,11.75,2023,510,53,False,False,True,False
42.0,4.4,7.733,0.0,12.133,2023,450,53,False,False,True,False
29.0,4.8,7.2,0.3,11.7,2023,450,53,False,False,True,False
23.0,5.1,7.033,0.4,11.733,2023,450,53,False,False,True,False
131.0,4.2,7.333,0.4,11.133,2022,492,51,False,False,True,False
87.0,4.3,7.0,0.0,11.3,2022,492,51,False,False,True,False
116.0,4.2,6.133,0.4,9.933,2023,492,51,False,False,True,False
63.0,4.8,7.733,0.0,12.533,2022,253,7,False,False,True,False
29.0,4.8,7.766,0.0,12.566,2022,253,7,False,False,True,False
20.0,4.8,7.5,0.0,12.3,2022,253,7,False,False,False,True
33.0,4.6,7.7,0.0,12.3,2023,253,7,False,False,True,False
6.0,4.6,7.066,0.0,11.666,2023,253,7,False,True,False,False
4.0,5.0,7.95,0.0,12.95,2023,253,7,False,False,True,False
31.0,4.2,7.0,0.6,10.6,2023,357,13,False,False,True,False
5.0,5.6,8.166,0.0,13.766,2022,390,53,True,False,False,False
5.0,5.7,7.966,0.0,13.666,2022,390,53,False,True,False,False
7.0,5.6,8.066,0.0,13.666,2022,390,53,False,False,True,False
6.0,5.4,7.733,0.0,13.133,2022,390,53,False,True,False,False
3.0,5.6,8.033,0.0,13.633,2022,390,53,False,False,True,False
11.0,5.4,7.633,0.0,13.033,2022,390,53,False,False,False,True
3.0,5.6,7.6,0.0,13.2,2023,390,53,True,False,False,False
4.0,5.8,7.666,0.0,13.466,2023,390,53,False,True,False,False
3.0,5.8,7.866,0.0,13.666,2023,390,53,False,False,True,False
17.0,5.0,7.233,0.0,12.233,2023,21,18,True,False,False,False
31.0,5.0,7.4,0.0,12.4,2023,21,18,False,False,True,False
12.0,5.0,7.533,0.0,12.533,2023,21,18,False,False,True,False
19.0,4.7,7.966,0.0,12.666,2022,498,53,True,False,False,False
24.0,5.1,8.1,0.0,13.2,2022,498,53,False,False,True,False
13.0,5.0,8.0,0.0,13.0,2022,498,53,False,False,True,False
7.0,5.3,7.866,0.0,13.166,2022,498,53,False,False,False,True
5.0,4.9,7.533,0.0,12.433,2023,498,53,False,True,False,False
12.0,5.1,7.55,0.0,12.65,2023,498,53,False,False,True,False
6.0,5.0,7.9,0.1,12.8,2023,498,53,False,True,False,False
5.0,5.0,8.133,0.0,13.133,2023,498,53,False,False,True,False
3.0,5.2,7.8,0.0,13.0,2023,497,53,True,False,False,False
4.0,5.3,7.733,0.0,13.03,2023,497,53,False,True,False,False
9.0,4.7,7.733,0.0,12.433,2023,497,53,False,False,True,False
44.0,4.3,7.9,0.1,12.1,2022,457,32,False,False,True,False
24.0,4.9,6.966,0.6,11.266,2022,457,32,False,False,False,True
13.0,5.0,7.466,0.0,12.466,2023,457,32,True,False,False,False
85.0,4.8,6.9,0.3,11.4,2023,457,32,False,False,True,False
17.0,5.1,7.0,0.0,12.1,2023,191,76,True,False,False,False
16.0,4.1,7.533,0.1,11.533,2023,147,32,True,False,False,False
25.0,4.1,7.5,0.0,11.6,2023,147,32,False,False,True,False
62.0,4.7,7.833,0.0,12.533,2022,209,44,False,False,True,False
33.0,4.9,6.7,0.0,11.6,2023,209,44,False,False,True,False
28.0,4.0,7.65,0.0,11.65,2022,206,28,False,False,True,False
47.0,5.0,7.733,0.0,12.733,2022,516,12,False,False,True,False
20.0,4.3,7.666,0.0,11.966,2023,159,70,True,False,False,False
60.0,4.1,7.766,0.0,11.866,2023,159,70,False,False,True,False
108.0,4.4,7.4,0.0,11.8,2022,395,70,False,False,True,False
42.0,4.2,8.1,0.0,12.3,2022,395,70,False,False,True,False
36.0,4.2,8.0,0.0,12.2,2023,395,70,False,False,True,False
9.0,4.2,7.8,0.0,12.0,2023,395,70,False,False,True,False
12.0,5.0,6.95,0.1,11.85,2023,165,3,True,False,False,False
3.0,5.0,8.1,0.1,13.0,2022,165,3,False,True,False,False
4.0,5.0,7.85,0.1,12.75,2022,165,3,False,False,True,False
65.0,4.6,7.866,0.0,12.466,2022,50,68,False,False,True,False
41.0,4.7,7.633,0.0,12.333,2022,50,68,False,False,True,False
21.0,5.0,7.4,0.3,12.1,2023,207,3,False,False,True,False
39.0,4.1,7.0,0.3,10.8,2023,394,32,False,False,True,False
33.0,4.0,7.3,0.4,10.9,2023,428,28,False,False,True,False
32.0,4.1,7.5,0.0,11.6,2022,242,28,False,False,True,False
10.0,4.4,7.85,0.0,12.25,2023,496,28,False,False,True,False
54.0,4.6,7.366,0.0,11.966,2023,62,68,False,False,True,False
31.0,4.1,7.166,0.0,11.266,2023,477,72,False,False,True,False
23.0,4.7,6.45,0.1,11.05,2022,416,76,True,False,False,False
0.0,0.0,0.0,0.0,0.0,2022,300,76,False,False,True,False
0.0,5.6,7.85,0.1,13.35,2023,300,76,False,False,True,False
0.0,5.6,8.4,0.0,14.0,2023,300,76,False,True,False,False
0.0,4.9,7.25,0.0,12.15,2023,276,76,False,False,True,False
0.0,5.0,7.15,0.0,12.15,2023,276,76,False,True,False,False
28.0,4.5,6.45,0.0,10.95,2023,276,76,True,False,False,False
14.0,5.3,7.8,0.0,13.1,2022,114,44,True,False,False,False
