Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
64.0,4.8,6.166,0.0,10.966,2023,350,55,False,False,True,False
16.0,4.8,7.666,0.1,12.366,2023,350,55,False,False,True,False
3.0,4.8,7.45,0.0,12.25,2023,59,74,True,False,False,False
12.0,4.8,6.65,0.0,11.45,2023,59,74,False,False,True,False
34.0,4.2,5.25,0.0,9.45,2022,59,74,False,False,True,False
123.0,4.2,6.133,0.0,10.333,2022,58,74,False,False,True,False
39.0,4.0,4.033,0.1,7.933,2023,529,26,False,False,True,False
97.0,3.9,6.366,0.1,10.166,2022,88,19,False,False,True,False
0.0,5.1,8.05,0.0,13.15,2022,368,77,False,False,True,False
0.0,5.1,8.2,0.0,13.3,2022,368,77,False,True,False,False
9.0,4.8,8.1,0.0,12.9,2022,368,77,True,False,False,False
0.0,5.0,8.0,0.0,13.0,2023,368,77,False,False,True,False
0.0,5.0,7.85,0.0,12.85,2023,368,77,False,True,False,False
18.0,4.8,6.8,0.0,11.6,2023,368,77,True,False,False,False
38.0,4.0,6.05,0.0,10.05,2023,386,28,False,False,True,False
40.0,4.0,6.1,0.0,10.1,2023,1,7,False,False,True,False
1.0,5.7,8.433,0.0,14.133,2023,354,44,False,True,False,False
1.0,5.7,7.966,0.0,13.666,2023,354,44,False,False,True,False
107.0,4.1,5.366,0.0,9.466,2022,65,47,False,False,True,False
44.0,3.6,5.666,0.0,9.266,2023,65,47,False,False,True,False
72.0,4.7,6.866,0.0,11.566,2022,523,76,False,False,True,False
66.0,4.9,6.5,0.0,11.4,2022,523,76,False,False,True,False
6.0,5.4,7.7,0.0,13.1,2023,392,27,False,False,True,False
27.0,5.5,6.966,0.0,12.466,2022,393,27,False,False,True,False
22.0,5.6,6.166,0.0,11.766,2022,393,27,False,False,False,True
11.0,5.3,7.333,0.0,12.633,2023,393,27,True,False,False,False
10.0,5.5,7.3,0.0,12.8,2023,393,27,False,False,True,False
1.0,6.2,7.666,0.0,13.866,2022,543,12,True,False,False,False
6.0,5.9,7.1,0.0,13.0,2022,543,12,False,True,False,False
1.0,6.2,7.7,0.0,13.9,2022,543,12,False,False,True,False
1.0,6.2,7.966,0.0,14.166,2023,543,12,True,False,False,False
1.0,6.2,8.166,0.0,14.36,2023,543,12,False,True,False,False
1.0,6.0,8.2,0.0,14.2,2023,543,12,False,False,True,False
20.0,5.1,6.066,0.1,11.066,2023,325,82,False,False,True,False
72.0,4.7,6.866,0.0,11.566,2022,64,33,False,False,True,False
103.0,4.8,4.966,0.1,9.666,2022,64,33,False,False,True,False
118.0,4.7,3.9,0.0,8.6,2023,64,33,False,False,True,False
28.0,4.9,6.633,0.1,11.433,2023,64,33,False,False,True,False
105.0,4.8,6.166,0.0,10.966,2022,364,60,False,False,True,False
74.0,4.6,6.6,0.0,11.2,2022,364,60,False,False,True,False
109.0,4.6,4.7,0.1,9.2,2023,364,60,False,False,True,False
13.0,4.7,7.833,0.0,12.533,2023,364,60,False,False,True,False
39.0,3.6,6.466,0.0,10.066,2023,180,1,False,False,True,False
8.0,4.7,6.366,0.0,11.066,2023,452,3,False,True,False,False
4.0,5.5,7.6,0.0,13.1,2023,452,3,False,False,True,False
17.0,5.6,6.633,0.0,12.233,2023,452,3,False,False,True,False
10.0,4.8,7.1,0.0,11.9,2022,155,28,False,False,True,False
28.0,4.3,5.8,0.1,10.0,2023,328,57,False,False,True,False
120.0,4.6,5.866,0.0,10.466,2022,517,71,False,False,True,False
28.0,4.4,8.066,0.1,12.366,2022,517,71,False,False,True,False
14.0,5.2,7.233,0.0,12.433,2023,517,71,True,False,False,False
15.0,5.2,7.3,0.0,12.5,2023,517,71,False,False,True,False
17.0,5.4,6.966,0.0,12.366,2023,517,71,False,False,True,False
66.0,5.5,6.2,0.0,11.7,2022,131,10,False,False,True,False
81.0,5.0,6.4,0.0,11.4,2022,95,8,False,False,True,False
24.0,4.9,7.25,0.0,12.15,2023,95,8,False,False,True,False
21.0,4.7,7.65,0.0,12.35,2023,336,3,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2023,535,20,True,False,False,False
26.0,4.5,5.75,0.0,10.25,2023,535,20,False,False,True,False
34.0,5.0,5.75,0.0,10.75,2022,308,28,False,False,True,False
30.0,4.8,5.95,0.0,10.75,2023,308,28,False,False,True,False
80.0,4.2,7.2,0.0,11.4,2022,12,21,False,False,True,False
10.0,4.8,6.45,0.0,11.25,2023,222,16,True,False,False,False
19.0,4.7,6.25,0.0,10.95,2023,222,16,False,False,True,False
13.0,5.1,7.633,0.0,12.733,2023,38,25,False,False,True,False
51.0,4.1,5.7,0.0,9.8,2022,381,28,False,False,True,False
10.0,3.9,8.25,0.0,12.15,2023,381,28,False,False,True,False
121.0,5.0,5.433,0.0,10.433,2022,284,18,False,False,True,False
53.0,5.0,6.766,0.0,11.766,2022,284,18,False,False,True,False
29.0,5.2,6.166,0.1,11.266,2023,284,18,False,False,True,False
91.0,4.5,6.633,0.0,11.133,2022,187,19,False,False,True,False
64.0,4.4,7.1,0.0,11.5,2022,187,19,False,False,True,False
6.0,5.5,6.9,0.0,12.4,2022,13,25,False,True,False,False
9.0,5.5,7.6,0.0,13.1,2022,13,25,False,False,True,False
14.0,5.5,7.3,0.1,12.7,2022,13,25,False,False,False,True
13.0,5.5,7.0,0.0,12.5,2023,13,25,True,False,False,False
46.0,5.5,5.966,0.0,11.466,2023,13,25,False,False,True,False
17.0,5.2,7.4,0.1,12.5,2023,485,27,False,False,True,False
114.0,3.6,5.233,0.0,8.833,2023,366,47,False,False,True,False
33.0,4.2,5.433,0.0,9.633,2023,407,80,False,False,True,False
5.0,5.5,7.133,0.0,12.633,2023,530,42,False,True,False,False
5.0,5.5,7.366,0.0,12.866,2023,530,42,False,False,True,False
7.0,4.4,7.2,0.0,11.6,2023,369,59,False,True,False,False
6.0,5.0,7.4,0.0,12.4,2023,369,59,False,False,True,False
39.0,3.4,3.4,0.0,6.8,2022,173,6,False,False,True,False
3.0,5.4,7.633,0.0,13.033,2023,172,7,False,True,False,False
4.0,5.2,7.466,0.0,12.666,2023,172,7,False,False,True,False
35.0,4.0,5.2,0.0,9.2,2022,479,65,False,False,True,False
29.0,4.3,5.65,0.0,9.95,2023,46,16,False,False,True,False
44.0,4.2,7.766,0.0,11.966,2022,139,18,False,False,True,False
9.0,4.5,7.733,0.0,12.233,2023,139,18,True,False,False,False
16.0,4.7,7.1,0.0,11.8,2023,139,18,False,False,True,False
60.0,3.9,5.05,0.0,8.95,2022,255,28,False,False,True,False
16.0,4.4,7.45,0.0,11.85,2023,255,28,False,False,True,False
52.0,4.9,7.066,0.0,11.966,2022,40,62,False,False,True,False
26.0,4.5,7.966,0.0,12.466,2022,40,62,False,False,True,False
23.0,4.9,7.2,0.0,12.1,2023,40,62,False,False,True,False
23.0,3.9,5.033,0.0,8.933,2023,273,4,False,False,True,False
18.0,4.5,6.9,0.0,11.4,2023,374,63,False,False,True,False
14.0,5.6,6.3,0.0,11.9,2023,131,82,False,False,True,False
4.0,5.1,8.033,0.0,13.133,2023,38,25,False,False,True,False
2.0,5.0,7.867,0.0,12.867,2023,38,25,False,True,False,False
6.0,5.4,6.733,0.0,12.133,2023,13,25,False,True,False,False
3.0,5.5,7.833,0.0,13.333,2023,13,25,False,False,True,False
0.0,4.9,7.15,0.0,12.05,2022,83,77,False,False,True,False
0.0,4.9,6.8,0.0,11.7,2022,83,77,False,True,False,False
19.0,4.6,7.4,0.0,12.0,2022,83,77,True,False,False,False
28.0,4.9,5.0,0.1,9.8,2023,83,77,True,False,False,False
0.0,5.0,7.7,0.0,12.7,2023,382,77,False,False,True,False
0.0,5.0,7.85,0.0,12.85,2023,382,77,False,True,False,False
17.0,4.9,6.75,0.0,11.65,2023,382,77,True,False,False,False
24.0,4.4,6.066,0.0,10.466,2023,355,82,False,False,True,False
25.0,5.1,5.5,0.0,10.6,2023,115,77,True,False,False,False
10.0,5.3,7.4,0.0,12.7,2023,441,12,False,False,True,False
7.0,5.4,6.833,0.0,12.233,2023,441,12,False,True,False,False
3.0,5.5,7.766,0.0,13.266,2023,441,12,False,False,True,False
28.0,5.3,6.7,0.0,12.0,2023,305,29,False,False,True,False
70.0,4.9,6.7,0.0,11.6,2022,304,32,False,False,True,False
59.0,4.7,6.4,0.0,11.1,2023,304,32,False,False,True,False
27.0,5.2,6.2,0.0,11.4,2023,304,32,False,False,True,False
14.0,4.4,7.55,0.0,11.95,2022,353,63,False,False,True,False
79.0,4.5,7.0,0.0,11.5,2022,89,19,False,False,True,False
62.0,4.4,7.133,0.0,11.533,2022,89,19,False,False,True,False
56.0,4.5,6.666,0.0,11.166,2023,89,19,False,False,True,False
16.0,4.5,6.866,0.0,11.366,2023,89,19,False,False,True,False
16.0,4.5,7.766,0.0,12.266,2023,89,19,False,False,True,False
69.0,4.9,5.966,0.0,10.866,2023,524,47,False,False,True,False
42.0,4.8,5.466,0.0,10.266,2023,524,47,False,False,True,False
36.0,4.8,4.666,0.1,9.366,2023,524,47,False,False,True,False
27.0,4.8,6.666,0.0,11.466,2023,524,47,False,False,True,False
98.0,4.6,6.433,0.0,11.033,2022,431,25,False,False,True,False
27.0,5.3,7.333,0.0,12.633,2022,315,41,False,False,True,False
55.0,5.0,6.733,0.0,11.733,2022,315,41,False,False,True,False
98.0,5.2,4.5,0.0,9.7,2023,315,41,False,False,True,False
39.0,5.3,5.066,0.0,10.366,2023,315,41,False,False,True,False
29.0,4.4,5.85,0.0,10.25,2022,124,43,False,False,True,False
18.0,6.0,6.5,0.0,12.5,2023,247,77,False,False,True,False
2.0,5.8,7.433,0.0,13.233,2023,247,77,False,True,False,False
3.0,5.3,7.533,0.0,12.833,2023,247,77,False,False,True,False
32.0,4.2,6.6,0.0,10.8,2022,151,28,False,False,True,False
18.0,3.9,7.75,0.0,11.65,2023,151,28,False,False,True,False
59.0,4.0,5.05,0.0,9.05,2022,332,28,False,False,True,False
14.0,4.0,7.15,0.0,11.15,2023,42,14,False,False,True,False
8.0,4.5,6.9,0.0,11.4,2023,442,14,True,False,False,False
18.0,4.5,6.55,0.0,11.05,2023,442,14,False,False,True,False
63.0,4.8,6.2,0.0,11.0,2023,365,55,False,False,True,False
23.0,4.9,5.8,0.0,10.7,2023,365,55,False,False,True,False
6.0,4.9,7.2,0.0,12.1,2023,365,55,False,True,False,False
7.0,5.0,7.266,0.0,12.266,2023,365,55,False,False,True,False
102.0,4.6,6.466,0.1,10.966,2022,278,56,False,False,True,False
86.0,4.9,6.4,0.0,11.3,2022,87,63,False,False,True,False
16.0,4.8,6.05,0.0,10.85,2023,87,63,True,False,False,False
24.0,4.8,6.3,0.0,11.1,2022,87,63,False,False,True,False
22.0,4.7,6.65,0.0,11.35,2022,2,28,False,False,True,False
17.0,4.7,7.0,0.0,11.7,2023,2,28,False,False,True,False
25.0,4.5,6.7,0.0,11.2,2022,161,28,False,False,True,False
8.0,4.6,7.25,0.0,11.85,2023,161,28,False,True,False,False
8.0,4.8,7.55,0.0,12.35,2023,161,28,False,False,True,False
13.0,4.6,7.533,0.0,12.133,2023,168,3,False,False,True,False
4.0,4.5,7.45,0.0,11.95,2023,429,24,True,False,False,False
16.0,4.5,6.7,0.1,11.1,2023,429,24,False,False,True,False
88.0,4.6,6.633,0.0,11.233,2022,176,54,False,False,True,False
25.0,4.0,7.35,0.0,11.35,2023,205,28,False,False,True,False
9.0,5.0,7.333,0.0,12.333,2023,119,82,False,False,True,False
30.0,4.7,5.166,0.5,9.366,2023,524,82,False,False,True,False
6.0,5.2,7.467,0.0,12.667,2023,315,41,False,False,True,False
8.0,5.0,5.367,0.0,10.367,2023,315,41,False,True,False,False
0.0,6.1,7.15,0.0,13.25,2022,247,77,False,False,True,False
0.0,6.1,5.85,0.0,11.95,2022,247,77,False,True,False,False
5.0,6.1,7.3,0.0,13.4,2022,247,77,True,False,False,False
0.0,6.0,7.2,0.0,13.2,2023,247,77,False,False,True,False
0.0,6.2,7.0,0.0,13.2,2023,247,77,False,True,False,False
2.0,6.0,7.3,0.0,13.3,2023,247,77,True,False,False,False
0.0,5.0,7.65,0.0,12.65,2022,272,77,False,False,True,False
0.0,4.8,7.6,0.0,12.4,2022,272,77,False,True,False,False
16.0,4.7,7.6,0.0,12.3,2022,272,77,True,False,False,False
15.0,5.2,6.7,0.0,11.9,2023,272,77,True,False,False,False
17.0,4.5,6.133,0.0,10.633,2023,168,3,False,False,True,False
107.0,3.6,5.666,0.0,9.266,2023,413,67,False,False,True,False
10.0,4.1,7.566,0.0,11.666,2023,218,75,True,False,False,False
38.0,3.5,6.566,0.0,10.066,2023,218,75,False,False,True,False
7.0,5.6,7.866,0.0,13.466,2022,71,44,False,False,True,False
4.0,5.5,7.7,0.0,13.2,2023,71,44,True,False,False,False
3.0,5.6,7.866,0.0,13.46,2023,71,44,False,True,False,False
4.0,5.4,8.266,0.0,13.666,2023,71,44,False,False,True,False
4.0,5.6,7.766,0.0,13.366,2023,71,44,False,True,False,False
8.0,5.2,7.533,0.0,12.733,2023,71,44,False,False,True,False
126.0,4.1,6.133,0.0,10.233,2022,291,0,False,False,True,False
33.0,4.6,6.166,0.0,10.766,2023,291,0,False,False,True,False
6.0,4.8,7.05,0.1,11.75,2023,130,79,True,False,False,False
24.0,4.8,5.75,0.1,10.45,2023,130,79,False,False,True,False
118.0,4.9,5.6,0.0,10.5,2022,9,51,False,False,True,False
144.0,4.6,4.233,0.0,8.833,2022,185,11,False,False,True,False
19.0,4.7,6.75,0.0,11.45,2022,496,28,False,False,True,False
20.0,5.7,7.2,0.0,12.9,2022,183,8,False,False,True,False
58.0,5.0,6.833,0.0,11.833,2022,448,1,False,False,True,False
127.0,4.4,5.9,0.1,10.2,2022,133,76,False,False,True,False
94.0,4.3,6.0,0.0,10.3,2022,133,76,False,False,True,False
119.0,4.3,3.8,0.0,8.1,2023,133,76,False,False,True,False
5.0,5.1,8.2,0.1,13.2,2022,433,32,False,True,False,False
8.0,5.5,7.766,0.1,13.166,2022,433,32,False,False,True,False
2.0,5.5,8.333,0.1,13.733,2022,433,32,False,False,False,True
43.0,4.1,5.233,0.0,9.333,2023,498,32,False,False,True,False
1.0,6.1,7.433,0.1,13.433,2023,241,32,False,True,False,False
2.0,5.9,7.65,0.1,13.45,2023,241,32,False,False,True,False
20.0,4.4,7.266,0.0,11.666,2022,262,32,True,False,False,False
54.0,4.4,7.533,0.0,11.933,2022,262,32,False,False,True,False
25.0,4.9,7.2,0.0,12.1,2023,263,32,False,False,True,False
53.0,5.4,6.566,0.0,11.966,2022,81,3,False,False,True,False
9.0,5.6,6.95,0.1,12.45,2022,81,3,False,False,True,False
11.0,5.6,7.066,0.0,12.666,2023,81,3,False,False,True,False
14.0,5.4,6.933,0.0,12.333,2023,81,3,False,False,True,False
78.0,4.7,5.6,0.0,10.3,2023,146,32,False,False,True,False
23.0,5.0,7.533,0.0,12.533,2022,490,62,False,False,True,False
90.0,4.7,5.766,0.0,10.466,2022,415,41,False,False,True,False
34.0,4.4,5.2,0.0,9.6,2023,72,45,False,False,True,False
50.0,5.5,6.533,0.0,12.033,2022,547,22,False,False,True,False
34.0,4.0,6.3,0.0,10.3,2023,344,28,False,False,True,False
119.0,3.4,4.233,0.0,7.633,2022,499,69,False,False,True,False
34.0,4.8,6.85,0.0,11.65,2023,249,8,False,False,True,False
28.0,4.8,6.1,0.0,10.9,2022,281,28,False,False,True,False
84.0,4.8,5.366,0.0,10.166,2023,258,59,False,False,True,False
22.0,5.0,7.066,0.0,12.066,2023,258,59,False,False,True,False
78.0,5.0,6.533,0.0,11.533,2022,169,39,False,False,True,False
32.0,5.2,7.1,0.0,12.3,2022,169,39,False,False,True,False
34.0,5.0,6.8,0.0,11.8,2023,169,39,False,False,True,False
41.0,5.0,5.333,0.0,10.333,2023,169,39,False,False,True,False
5.0,4.9,7.0,0.0,11.9,2023,184,54,False,True,False,False
5.0,5.0,7.566,0.0,12.566,2023,184,54,False,False,True,False
23.0,4.6,6.8,0.1,11.3,2022,326,28,False,False,True,False
14.0,4.6,7.3,0.0,11.9,2023,326,28,False,False,True,False
35.0,5.2,7.366,0.1,12.466,2022,251,8,False,False,True,False
4.0,5.3,7.433,0.1,12.633,2023,251,8,False,True,False,False
8.0,5.3,7.85,0.1,13.05,2023,251,8,False,False,True,False
115.0,4.2,4.533,0.0,8.733,2022,314,60,False,False,True,False
96.0,4.1,6.1,0.0,10.2,2022,248,19,False,False,True,False
42.0,3.9,5.6,0.0,9.5,2023,297,28,False,False,True,False
31.0,5.1,7.433,0.0,12.533,2022,170,10,False,False,True,False
2.0,5.2,7.85,0.0,13.05,2023,170,10,True,False,False,False
3.0,5.1,7.966,0.0,13.066,2022,170,10,False,True,False,False
10.0,5.0,7.15,0.0,12.15,2022,170,10,False,False,True,False
100.0,4.3,5.2,0.0,9.5,2023,372,71,False,False,True,False
15.0,4.8,7.5,0.0,12.3,2023,453,28,False,False,True,False
30.0,3.5,1.566,0.1,4.966,2023,506,67,False,False,True,False
29.0,5.2,4.966,0.0,10.166,2023,70,10,False,False,True,False
13.0,4.6,7.1,0.0,11.7,2022,437,28,False,False,True,False
6.0,4.7,7.65,0.0,12.35,2023,437,28,False,True,False,False
5.0,4.8,7.85,0.0,12.65,2023,437,28,False,False,True,False
7.0,4.7,7.45,0.0,12.15,2023,437,81,True,False,False,False
8.0,4.7,7.75,0.0,12.45,2022,437,81,False,False,True,False
26.0,5.0,6.666,0.1,11.566,2023,437,28,False,False,True,False
51.0,4.4,6.866,0.0,11.266,2023,410,9,False,False,True,False
8.0,4.6,5.966,0.0,10.56,2023,410,9,False,True,False,False
9.0,4.6,7.633,0.0,12.233,2023,410,9,False,False,True,False
62.0,3.3,5.4,0.0,8.7,2022,148,28,False,False,True,False
101.0,4.4,5.5,0.1,9.8,2022,469,15,False,False,True,False
110.0,4.3,4.966,0.1,9.166,2023,469,15,False,False,True,False
6.0,5.5,6.9,0.0,12.4,2023,66,77,False,True,False,False
1.0,5.8,8.0,0.0,13.8,2023,66,77,False,False,True,False
109.0,4.2,5.233,0.0,9.433,2022,470,70,False,False,True,False
65.0,4.6,6.333,0.0,10.933,2023,470,70,False,False,True,False
35.0,4.5,6.533,0.0,11.033,2023,470,70,False,False,True,False
46.0,3.9,6.05,0.0,9.95,2022,225,28,False,False,True,False
118.0,3.8,4.133,0.0,7.933,2022,8,40,False,False,True,False
77.0,3.6,6.766,0.0,10.366,2023,8,40,False,False,True,False
21.0,4.8,5.866,0.0,10.666,2023,549,35,True,False,False,False
37.0,4.8,6.966,0.0,11.766,2023,549,35,False,False,True,False
44.0,5.1,7.033,0.0,12.133,2022,411,35,False,False,True,False
15.0,4.3,6.5,0.0,10.8,2023,6,26,False,False,True,False
31.0,3.9,0.9,0.0,4.8,2023,506,82,False,False,True,False
7.0,5.0,7.6,0.0,12.6,2023,438,28,False,True,False,False
4.0,4.8,7.833,0.0,12.633,2023,438,28,False,False,True,False
13.0,4.6,7.533,0.0,12.133,2023,410,82,False,False,True,False
3.0,5.6,7.9,0.0,13.5,2022,66,77,True,False,False,False
0.0,5.6,6.6,0.0,12.2,2023,66,77,False,False,True,False
0.0,5.5,7.35,0.0,12.85,2023,66,77,False,True,False,False
3.0,5.6,7.7,0.1,13.2,2023,66,77,True,False,False,False
0.0,5.8,8.05,0.0,13.85,2023,510,77,False,False,True,False
0.0,5.5,7.8,0.0,13.3,2023,510,77,False,True,False,False
7.0,5.2,7.4,0.0,12.6,2023,510,77,True,False,False,False
10.0,4.7,7.6,0.0,12.3,2023,549,35,False,False,True,False
7.0,4.7,7.766,0.0,12.466,2023,411,35,False,False,True,False
8.0,5.2,6.8,0.0,12.0,2023,411,35,False,True,False,False
20.0,4.4,5.833,0.0,10.233,2023,411,35,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2022,398,22,False,False,True,False
38.0,5.7,6.766,0.0,12.466,2022,534,12,False,False,True,False
47.0,4.4,7.1,0.1,11.4,2023,132,75,False,False,True,False
19.0,5.2,6.833,0.1,11.933,2023,132,75,False,False,True,False
111.0,4.7,6.0,0.0,10.7,2022,256,26,False,False,True,False
82.0,4.7,6.333,0.0,11.033,2022,256,26,False,False,True,False
20.0,4.9,5.866,0.0,10.766,2023,256,26,True,False,False,False
23.0,4.9,7.2,0.0,12.1,2023,256,26,False,False,True,False
8.0,5.2,6.4,0.0,11.6,2023,256,26,False,True,False,False
7.0,5.1,7.833,0.0,12.933,2023,256,26,False,False,True,False
104.0,4.5,5.1,0.0,9.6,2022,78,75,False,False,True,False
13.0,4.7,6.566,0.0,11.266,2023,78,75,True,False,False,False
23.0,4.7,6.9,0.0,11.6,2023,78,75,False,False,True,False
50.0,4.7,6.633,0.0,11.333,2023,78,75,False,False,True,False
36.0,5.3,5.566,0.1,10.766,2023,78,75,False,False,True,False
96.0,4.7,5.133,0.1,9.733,2023,406,5,False,False,True,False
6.0,4.7,6.833,0.1,11.43,2023,406,5,False,True,False,False
3.0,4.9,7.933,0.1,12.733,2023,406,5,False,False,True,False
26.0,4.7,6.633,0.0,11.333,2023,406,5,False,False,True,False
11.0,5.2,6.933,0.1,12.033,2023,406,5,False,False,True,False
37.0,4.7,6.266,0.1,10.866,2023,406,5,False,False,True,False
11.0,5.2,7.366,0.0,12.566,2023,406,5,False,False,True,False
57.0,4.3,5.1,0.1,9.3,2022,279,28,False,False,True,False
7.0,4.4,7.9,0.1,12.2,2023,279,28,False,True,False,False
9.0,4.5,7.9,0.1,12.3,2023,279,28,False,False,True,False
68.0,5.3,6.366,0.0,11.666,2022,178,54,False,False,True,False
9.0,4.9,8.0,0.0,12.9,2023,178,54,True,False,False,False
28.0,5.0,7.0,0.0,12.0,2023,178,54,False,False,True,False
5.0,5.2,7.566,0.0,12.766,2023,216,73,True,False,False,False
20.0,4.4,7.266,0.0,11.666,2023,216,73,False,False,True,False
13.0,5.4,7.6,0.0,13.0,2022,215,73,False,False,True,False
7.0,4.9,6.533,0.0,11.433,2023,215,73,False,True,False,False
7.0,5.0,7.766,0.0,12.766,2023,215,73,False,False,True,False
4.0,5.4,7.7,0.0,13.1,2023,215,73,False,True,False,False
2.0,5.6,8.033,0.0,13.633,2023,215,73,False,False,True,False
18.0,5.3,6.866,0.0,12.166,2023,215,73,False,False,True,False
38.0,4.7,5.75,0.0,10.45,2022,162,28,False,False,True,False
23.0,4.6,6.85,0.0,11.45,2023,162,28,False,False,True,False
84.0,4.5,6.833,0.0,11.333,2022,252,55,False,False,True,False
51.0,4.3,7.5,0.0,11.8,2022,252,55,False,False,True,False
33.0,4.5,6.533,0.0,11.033,2023,252,55,False,False,True,False
30.0,5.3,6.5,0.0,11.8,2023,69,10,False,False,True,False
31.0,4.8,5.266,0.1,9.966,2023,137,80,False,False,True,False
65.0,3.2,4.75,0.0,7.95,2022,319,28,False,False,True,False
104.0,4.7,6.266,0.0,10.966,2022,329,18,False,False,True,False
30.0,4.8,7.566,0.0,12.366,2022,329,18,False,False,True,False
68.0,4.6,6.266,0.0,10.866,2023,329,18,False,False,True,False
28.0,4.6,5.6,0.0,10.2,2023,329,18,False,False,True,False
23.0,4.5,7.2,0.0,11.7,2023,329,18,False,False,True,False
57.0,4.9,6.933,0.0,11.833,2022,363,55,False,False,True,False
15.0,5.1,7.8,0.0,12.9,2022,363,55,False,False,True,False
12.0,5.3,7.266,0.0,12.566,2023,363,55,True,False,False,False
41.0,4.9,6.666,0.0,11.566,2023,363,55,False,False,True,False
4.0,5.2,7.733,0.0,12.933,2023,363,55,False,True,False,False
2.0,5.2,7.833,0.0,13.033,2023,363,55,False,False,True,False
7.0,5.0,7.533,0.0,12.533,2023,363,55,False,True,False,False
3.0,5.0,8.233,0.0,13.233,2023,363,55,False,False,True,False
64.0,4.8,6.9,0.0,11.7,2022,545,66,False,False,True,False
39.0,4.7,7.366,0.0,12.066,2022,545,66,False,False,True,False
25.0,4.9,7.166,0.0,12.066,2023,545,66,False,False,True,False
35.0,4.6,6.333,0.0,10.933,2023,545,66,False,False,True,False
5.0,5.0,7.233,0.0,12.233,2023,545,66,False,True,False,False
8.0,4.9,7.333,0.0,12.233,2023,545,66,False,False,True,False
18.0,4.8,7.533,0.0,12.333,2023,545,66,False,False,True,False
20.0,4.7,7.066,0.0,11.766,2023,545,66,False,False,True,False
75.0,4.9,5.666,0.1,10.466,2023,343,33,False,False,True,False
40.0,3.9,6.433,0.0,10.333,2023,343,33,False,False,True,False
91.0,4.3,5.6,0.0,9.9,2023,41,41,False,False,True,False
21.0,5.4,7.466,0.0,12.866,2022,503,10,False,False,True,False
20.0,5.4,7.05,0.0,12.45,2023,503,10,False,False,True,False
23.0,4.4,6.166,0.0,10.566,2023,78,75,False,False,True,False
14.0,4.4,6.7,0.0,11.1,2023,406,5,False,False,True,False
13.0,4.9,6.267,0.0,11.167,2023,540,7,False,False,True,False
31.0,4.6,4.6,0.0,9.2,2023,85,77,True,False,False,False
49.0,4.6,7.266,0.0,11.866,2022,197,75,False,False,True,False
89.0,4.6,5.966,0.0,10.566,2022,84,59,False,False,True,False
71.0,4.4,6.433,0.0,10.833,2023,84,59,False,False,True,False
63.0,4.3,7.2,0.0,11.5,2022,142,70,False,False,True,False
22.0,4.6,6.733,0.0,11.333,2022,321,7,True,False,False,False
26.0,5.2,7.5,0.0,12.7,2022,321,7,False,False,True,False
14.0,4.9,8.033,0.0,12.933,2022,321,7,False,False,True,False
21.0,4.9,6.933,0.0,11.833,2022,321,7,False,False,False,True
7.0,5.1,7.833,0.0,12.933,2023,321,7,True,False,False,False
44.0,5.1,6.366,0.0,11.466,2023,321,7,False,False,True,False
82.0,4.7,5.533,0.0,10.233,2023,423,26,False,False,True,False
7.0,4.6,7.05,0.0,11.65,2023,539,13,True,False,False,False
25.0,4.6,5.8,0.0,10.4,2023,539,13,False,False,True,False
86.0,4.9,6.066,0.0,10.966,2022,478,54,False,False,True,False
25.0,4.9,7.6,0.0,12.5,2022,527,54,False,False,True,False
18.0,4.9,7.2,0.0,12.1,2022,527,54,False,False,False,True
60.0,4.7,6.466,0.1,11.066,2023,527,54,False,False,True,False
12.0,5.0,7.65,0.0,12.65,2023,527,54,False,False,True,False
16.0,4.7,7.8,0.0,12.5,2023,463,54,False,False,True,False
34.0,4.9,6.066,0.0,10.966,2023,463,54,False,False,True,False
115.0,4.4,6.133,0.0,10.533,2022,507,52,False,False,True,False
41.0,4.6,7.433,0.0,12.033,2022,507,52,False,False,True,False
99.0,4.2,5.433,0.1,9.533,2023,507,52,False,False,True,False
85.0,5.2,6.133,0.0,11.333,2022,254,7,False,False,True,False
11.0,5.2,7.9,0.1,13.0,2022,254,7,False,False,True,False
8.0,5.2,7.733,0.0,12.933,2022,254,7,False,False,False,True
92.0,4.1,5.766,0.0,9.866,2023,254,7,False,False,True,False
14.0,4.7,7.85,0.0,12.55,2023,254,7,False,False,True,False
41.0,5.3,7.0,0.0,12.3,2022,196,42,False,False,True,False
7.0,4.9,7.266,0.0,12.166,2022,196,42,False,True,False,False
4.0,5.1,8.366,0.0,13.466,2022,196,42,False,False,True,False
6.0,5.1,8.2,0.0,13.3,2022,196,42,False,False,False,True
19.0,5.4,6.933,0.0,12.333,2023,196,42,False,False,True,False
1.0,5.4,8.566,0.0,13.966,2023,196,42,False,True,False,False
1.0,5.4,8.466,0.0,13.866,2023,196,42,False,False,True,False
1.0,5.3,8.3,0.0,13.6,2023,196,42,False,True,False,False
5.0,5.2,7.366,0.0,12.566,2023,196,42,False,False,True,False
18.0,4.8,7.066,0.0,11.866,2022,399,54,True,False,False,False
24.0,5.0,7.733,0.0,12.733,2022,399,54,False,False,True,False
36.0,5.1,7.233,0.1,12.233,2022,399,54,False,False,True,False
