Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
SWE,2023 Senior European Championships,qual,PH,129.0,4.2,4.7,0.0,8.9,2023,luis il sung melander
GRE,2023 Senior European Championships,qual,PH,72.0,4.3,8.033,0.0,12.333,2023,nikolaos iliopoulos
ISR,2023 Baku World Cup,qual,PH,11.0,6.0,7.933,0.0,13.933,2023,eyal indig
ISR,2023 Varna World Challenge Cup,qual,PH,9.0,6.0,7.45,0.0,13.45,2023,eyal indig
ISR,EnBW DTB Pokal Team Challenge 2023,qual,PH,47.0,3.7,7.4,0.0,11.1,2023,eliran ioscovich
CYP,2023 FISU World University Games,qual,PH,80.0,5.1,4.066,0.0,9.166,2023,michalis isaias
ISR,2022 Cottbus World Cup,qual,PH,20.0,5.8,7.466,0.0,13.266,2022,eyal indig
ISR,2023 Tel Aviv World Challenge Cup,final,PH,1.0,6.0,8.15,0.0,14.15,2023,eyal indig
ISR,2023 Tel Aviv World Challenge Cup,qual,PH,1.0,6.0,8.4,0.0,14.4,2023,eyal indig
FIN,2023 FISU World University Games,qual,PH,75.0,3.8,7.0,0.0,10.8,2023,anton jaaskelainen
DEN,2022 Senior European Championships,qual,PH,111.0,3.6,5.566,0.0,9.166,2022,aron jacobsen
DEN,2023 Senior European Championships,qual,PH,64.0,4.2,8.4,0.0,12.6,2023,aron jacobsen
CAN,BIRMINGHAM 2022 Commonwealth Games,qual,PH,21.0,3.8,8.25,0.0,12.05,2022,mathys jalbert
GBR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,PH,9.0,5.1,8.233,0.0,13.333,2022,jake jarman
GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,22.0,5.2,8.333,0.0,13.533,2022,jake jarman
GBR,2022 British Gymnastics Championships,final,PH,2.0,5.5,8.07,0.0,13.566,2022,jake jarman
GBR,2022 British Gymnastics Championships,qual,PH,2.0,5.5,7.75,0.0,13.25,2022,jake jarman
GBR,2022 Senior European Championships,qual,PH,43.0,5.4,7.633,0.0,13.033,2022,jake jarman
GBR,2022 Senior European Championships,TeamFinal,PH,14.0,5.6,7.666,0.0,13.266,2022,jake jarman
GBR,2023 British Gymnastics Championships,qual,PH,12.0,5.7,6.7,0.0,12.4,2023,jake jarman
GBR,2023 Senior European Championships,AAfinal,PH,10.0,5.7,7.466,0.0,13.166,2023,jake jarman
GBR,2023 Senior European Championships,qual,PH,15.0,6.0,7.633,0.0,13.633,2023,jake jarman
ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PH,5.0,5.7,7.65,0.0,13.35,2022,jake jarman
ENG,BIRMINGHAM 2022 Commonwealth Games,qual,PH,11.0,5.9,7.2,0.0,13.1,2022,jake jarman
ARG,2023 FISU World University Games,qual,PH,78.0,4.3,5.233,0.0,9.533,2023,julian ezequiel jato
COL,2023 Central American and Caribbean Games,AAfinal,PH,11.0,4.1,7.4,0.0,11.5,2023,dilan jimenez
COL,2023 Central American and Caribbean Games,qual,PH,16.0,4.1,7.4,0.0,11.5,2023,dilan jimenez
ESP,2023 Baku World Cup,qual,PH,45.0,3.9,7.166,0.0,11.066,2023,pau jimenez
ESP,2023 FISU World University Games,qual,PH,56.0,3.9,7.8,0.0,11.7,2023,pau jimenez i fernandez
GEO,2022 Senior European Championships,qual,PH,108.0,4.2,5.466,0.0,9.666,2022,ioane jimsheleishvili
GBR,2023 British Gymnastics Championships,final,PH,6.0,5.2,6.6,0.0,11.8,2023,jake johnson
GBR,2023 British Gymnastics Championships,qual,PH,4.0,4.8,8.75,0.0,13.55,2023,jake johnson
GBR,2022 British Gymnastics Championships,qual,PH,23.0,4.9,5.45,0.0,10.35,2022,thomas jones
GBR,2023 British Gymnastics Championships,qual,PH,28.0,4.9,3.1,0.0,8.0,2023,thomas jones
MEX,2023 Central American and Caribbean Games,qual,PH,18.0,4.2,7.25,0.0,11.45,2023,josue juarez
UZB,2023 Baku World Cup,final,PH,7.0,5.7,7.433,0.0,13.133,2023,utkirbek juraev
UZB,2023 Baku World Cup,qual,PH,8.0,5.6,8.5,0.0,14.1,2023,utkirbek juraev
UZB,2023 Cairo World Cup,qual,PH,18.0,4.6,8.433,0.0,13.033,2023,utkirbek juraev
USA,2022 Winter Cup,AAfinal,PH,19.0,4.4,8.3,0.0,12.7,2022,michael jaroh
USA,2023 Winter Cup,AAfinal,PH,17.0,5.2,7.45,0.0,12.65,2023,michael jaroh
MAS,2022 Baku World Cup,qual,PH,12.0,5.9,7.933,0.0,13.833,2022,tan fu jie
MAS,2022 Cairo World Cup,qual,PH,8.0,5.9,8.0,0.0,13.9,2022,tan fu jie
MAS,2022 Cairo World Cup,final,PH,6.0,5.9,8.0,0.0,13.9,2022,tan fu jie
none,2023 Osijek World Challenge Cup,qual,PH,23.0,4.9,7.35,0.0,12.25,2023,arnthor jonasson
USA,2022 Cairo World Cup,qual,PH,11.0,5.0,8.666,0.0,13.666,2022,paul juda
CZE,2023 Senior European Championships,qual,PH,95.0,4.3,7.4,0.0,11.7,2023,ondrej kalny
UZB,2023 Cottbus World Cup,qual,PH,29.0,5.3,7.933,0.0,13.233,2023,ravshan kamiljanov
UZB,2023 Doha World Cup,qual,PH,31.0,5.8,6.766,0.0,12.566,2023,ravshan kamiljanov
UZB,2023 FISU World University Games,final,PH,8.0,5.7,7.6,0.0,13.3,2023,ravshan kamiljanov
UZB,2023 FISU World University Games,qual,PH,10.0,5.7,8.0,0.0,13.7,2023,ravshan kamiljanov
UZB,2023 Varna World Challenge Cup,final,PH,5.0,5.7,8.366,0.0,14.06,2023,ravshan kamiljanov
UZB,2023 Varna World Challenge Cup,qual,PH,4.0,5.7,8.45,0.0,14.15,2023,ravshan kamiljanov
GRE,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,71.0,5.4,7.0,0.0,12.4,2022,apostolos kanellos
GRE,2022 Senior European Championships,qual,PH,85.0,5.3,6.433,0.0,11.733,2022,apostolos kanellos
GRE,2023 Cottbus World Cup,qual,PH,46.0,5.4,6.666,0.0,12.066,2023,apostolos kanellos
GRE,2023 Senior European Championships,qual,PH,90.0,5.4,6.466,0.0,11.866,2023,apostolos kanellos
FIN,2022 Senior European Championships,qual,PH,68.0,4.4,7.833,0.0,12.233,2022,tarmo kanerva
FIN,2023 Senior European Championships,qual,PH,73.0,4.4,7.933,0.0,12.333,2023,tarmo kanerva
FIN,2023 FISU World University Games,qual,PH,42.0,4.4,7.966,0.0,12.366,2023,tarmo tuomas kanerva
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,86.0,5.2,6.966,0.0,12.166,2022,milad karimi
KAZ,2023 FISU World University Games,qual,PH,18.0,5.3,7.933,0.0,13.233,2023,milad karimi
KAZ,2023 FISU World University Games,AAfinal,PH,9.0,5.3,8.166,0.0,13.466,2023,milad karimi
NOR,2022 Senior European Championships,qual,PH,94.0,4.1,7.2,0.0,11.3,2022,jacob karlsen
NOR,2023 Senior European Championships,qual,PH,122.0,4.4,6.233,0.0,10.633,2023,jacob karlsen
GBR,2022 British Gymnastics Championships,qual,PH,26.0,3.6,6.8,3.0,7.4,2022,pavel karnejenko
GBR,2023 British Gymnastics Championships,qual,PH,13.0,4.8,7.55,0.0,12.35,2023,pavel karnejenko
SCO,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PH,8.0,4.8,8.35,0.0,13.15,2022,pavel karnejenko
SCO,BIRMINGHAM 2022 Commonwealth Games,qual,PH,19.0,5.0,7.3,0.0,12.3,2022,pavel karnejenko
GBR,EnBW DTB Pokal Team Challenge 2023,qual,PH,21.0,5.0,7.9,0.0,12.9,2023,pavel karnejenko
USA,2023 FISU World University Games,qual,PH,16.0,5.6,7.7,0.0,13.3,2023,joshua andrew karnes
USA,2023 FISU World University Games,AAfinal,PH,10.0,5.5,7.833,0.0,13.333,2023,joshua andrew karnes
SVK,2023 Senior European Championships,qual,PH,109.0,4.8,6.466,0.0,11.266,2023,oliver kasala
JPN,2023 Cottbus World Cup,qual,PH,36.0,5.8,7.133,0.0,12.933,2023,shohei kawakami
JPN,2023 FISU World University Games,qual,PH,12.0,5.7,7.9,0.0,13.6,2023,shohei kawakami
JPN,2023 Cottbus World Cup,final,PH,6.0,6.4,8.066,0.0,14.466,2023,kazuma kaya
JPN,2023 Cottbus World Cup,qual,PH,8.0,6.3,8.3,0.0,14.6,2023,kazuma kaya
JPN,2023 FISU World University Games,final,PH,4.0,6.5,8.133,0.0,14.63,2023,kazuma kaya
JPN,2023 FISU World University Games,qual,PH,5.0,6.2,8.133,0.0,14.333,2023,kazuma kaya
JPN,2023 FISU World University Games,AAfinal,PH,3.0,6.2,8.066,0.0,14.266,2023,kazuma kaya
GRE,2022 Senior European Championships,qual,PH,71.0,5.2,7.0,0.0,12.2,2022,georgios kelesidis
GRE,2023 Baku World Cup,qual,PH,42.0,5.1,6.3,0.0,11.4,2023,georgios kelesidis
BEL,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,PH,22.0,4.7,5.866,0.0,10.566,2022,luka keybus
BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,105.0,5.6,6.133,0.0,11.733,2022,luka keybus
ARM,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,46.0,5.9,7.1,0.0,13.0,2022,gagik khachikyan
ARM,2022 Senior European Championships,qual,PH,19.0,6.3,7.3,0.0,13.6,2022,gagik khachikyan
ARM,2023 Cairo World Cup,final,PH,2.0,6.2,8.533,0.0,14.733,2023,gagik khachikyan
ARM,2023 Cairo World Cup,qual,PH,6.0,5.8,8.5,0.0,14.3,2023,gagik khachikyan
ARM,2023 Cottbus World Cup,final,PH,2.0,6.2,8.633,0.0,14.833,2023,gagik khachikyan
ARM,2023 Cottbus World Cup,qual,PH,3.0,6.3,8.7,0.0,15.0,2023,gagik khachikyan
ARM,2023 Doha World Cup,qual,PH,10.0,6.0,8.133,0.0,14.133,2023,gagik khachikyan
ARM,2023 FISU World University Games,final,PH,5.0,6.2,7.666,0.0,13.86,2023,gagik khachikyan
ARM,2023 FISU World University Games,qual,PH,9.0,6.3,7.466,0.0,13.766,2023,gagik khachikyan
ARM,2023 Senior European Championships,qual,PH,63.0,6.1,6.533,0.0,12.633,2023,gagik khachikyan
TUR,2023 Cairo World Cup,qual,PH,20.0,5.0,7.9,0.0,12.9,2023,mert efe kilicer
TUR,2023 FISU World University Games,qual,PH,19.0,4.9,8.233,0.0,13.133,2023,mert efe kilicer
KOR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,95.0,5.2,6.7,0.0,11.9,2022,jaeho kim
KOR,2023 FISU World University Games,qual,PH,76.0,5.2,5.466,0.0,10.666,2023,jaeho kim
FIN,2022 Senior European Championships,qual,PH,65.0,4.7,7.7,0.0,12.4,2022,oskar kirmes
FIN,2023 Doha World Cup,qual,PH,25.0,5.3,7.7,0.0,13.0,2023,oskar kirmes
FIN,2023 Senior European Championships,AAfinal,PH,7.0,5.0,8.2,0.0,13.2,2023,oskar kirmes
FIN,2023 Senior European Championships,qual,PH,37.0,5.3,7.833,0.0,13.133,2023,oskar kirmes
FIN,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,112.0,5.2,6.233,0.0,11.433,2022,robert kirmes
FIN,2022 Senior European Championships,qual,PH,29.0,5.2,8.066,0.0,13.266,2022,robert kirmes
FIN,2023 Baku World Cup,qual,PH,49.0,5.6,5.2,0.0,10.8,2023,robert kirmes
FIN,2023 Senior European Championships,qual,PH,114.0,5.2,5.9,0.0,11.1,2023,robert kirmes
HUN,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,29.0,5.4,7.966,0.0,13.366,2022,balazs kiss
HUN,2022 Senior European Championships,qual,PH,38.0,5.4,7.766,0.0,13.166,2022,balazs kiss
HUN,2023 Senior European Championships,qual,PH,107.0,4.7,6.633,0.0,11.333,2023,balazs kiss
HUN,2023 Varna World Challenge Cup,qual,PH,13.0,5.2,7.45,0.0,12.65,2023,balazs kiss
JPN,2023 Baku World Cup,qual,PH,27.0,5.4,7.4,0.0,12.8,2023,takeru kitazono
GER,2023 Senior European Championships,qual,PH,78.0,5.2,6.933,0.0,12.133,2023,lucas kochan
GE1,EnBW DTB Pokal Team Challenge 2023,qual,PH,48.0,5.5,5.6,0.0,11.1,2023,lucas kochan
UKR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,108.0,4.5,7.166,0.0,11.666,2022,pantely kolodii
UKR,2022 Senior European Championships,qual,PH,40.0,5.3,7.8,0.0,13.1,2022,pantely kolodii
UKR,2023 FISU World University Games,qual,PH,11.0,5.4,8.2,0.0,13.6,2023,pantely kolodii
UKR,2023 FISU World University Games,AAfinal,PH,7.0,5.3,8.333,0.0,13.633,2023,pantely kolodii
UKR,2023 Senior European Championships,qual,PH,67.0,5.1,7.4,0.0,12.5,2023,pantely kolodii
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,107.0,4.5,7.2,0.0,11.7,2022,mehmet ayberk kosak
TUR,2023 Baku World Cup,qual,PH,41.0,4.6,7.066,0.0,11.666,2023,mehmet ayberk kosak
TUR,2023 FISU World University Games,qual,PH,48.0,4.6,7.533,0.0,12.133,2023,mehmet ayberk kosak
TUR,2023 FISU World University Games,AAfinal,PH,18.0,4.8,5.466,0.0,10.266,2023,mehmet ayberk kosak
TUR,2023 Senior European Championships,qual,PH,58.0,4.6,8.133,0.0,12.733,2023,mehmet ayberk kosak
TUR,EnBW DTB Pokal Team Challenge 2023,qual,PH,34.0,4.7,7.45,0.0,12.15,2023,mehmet ayberk kosak
FIN,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,87.0,5.0,7.133,0.0,12.133,2022,elias koski
FIN,2022 Senior European Championships,qual,PH,30.0,4.7,8.533,0.0,13.233,2022,elias koski
FIN,2023 Cottbus World Cup,qual,PH,28.0,4.8,8.433,0.0,13.233,2023,elias koski
FIN,2023 Senior European Championships,AAfinal,PH,2.0,5.2,8.766,0.0,13.966,2023,elias koski
FIN,2023 Senior European Championships,qual,PH,20.0,5.1,8.4,0.0,13.5,2023,elias koski
NZL,BIRMINGHAM 2022 Commonwealth Games,qual,PH,27.0,4.3,7.25,0.0,11.55,2022,mikhail koudinov
UKR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,PH,3.0,6.0,7.933,0.0,13.933,2022,illia kovtun
UKR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,17.0,5.8,7.933,0.0,13.733,2022,illia kovtun
UKR,2022 Senior European Championships,qual,PH,26.0,6.3,7.066,0.0,13.366,2022,illia kovtun
UKR,2023 Baku World Cup,final,PH,5.0,6.2,8.233,0.0,14.433,2023,illia kovtun
UKR,2023 Baku World Cup,qual,PH,7.0,6.0,8.166,0.0,14.166,2023,illia kovtun
UKR,2023 Cairo World Cup,final,PH,3.0,6.0,8.566,0.0,14.566,2023,illia kovtun
UKR,2023 Cairo World Cup,qual,PH,7.0,6.0,8.3,0.0,14.3,2023,illia kovtun
UKR,2023 Cottbus World Cup,qual,PH,26.0,5.9,7.633,0.0,13.533,2023,illia kovtun
UKR,2023 Doha World Cup,final,PH,5.0,6.4,8.233,0.0,14.633,2023,illia kovtun
UKR,2023 Doha World Cup,qual,PH,6.0,5.9,8.433,0.0,14.333,2023,illia kovtun
UKR,2023 Senior European Championships,AAfinal,PH,13.0,5.6,7.366,0.0,12.966,2023,illia kovtun
UKR,2023 Senior European Championships,final,PH,5.0,6.0,8.233,0.0,14.233,2023,illia kovtun
UKR,2023 Senior European Championships,qual,PH,4.0,6.0,8.4,0.0,14.4,2023,illia kovtun
GRE,2022 Senior European Championships,qual,PH,101.0,3.7,7.1,0.0,10.8,2022,nikolaos kranitis
AUT,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,131.0,3.8,5.766,0.0,9.566,2022,severin kranzlmueller
AUT,2023 Senior European Championships,qual,PH,88.0,4.0,7.866,0.0,11.866,2023,severin kranzlmueller
BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,120.0,5.0,5.966,0.0,10.966,2022,noah kuavita
BEL,2022 Senior European Championships,qual,PH,33.0,5.2,8.033,0.0,13.233,2022,noah kuavita
IND,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,106.0,4.1,7.6,0.0,11.7,2022,gaurav kumar
SRI,BIRMINGHAM 2022 Commonwealth Games,qual,PH,37.0,2.9,6.15,0.0,9.05,2022,hansha gayashan kumarasinghege
GER,2023 FISU World University Games,qual,PH,36.0,4.4,8.2,0.0,12.6,2023,alexander kunz
GER,2023 FISU World University Games,AAfinal,PH,15.0,4.1,8.533,0.0,12.633,2023,alexander kunz
GE2,EnBW DTB Pokal Team Challenge 2023,qual,PH,26.0,4.7,7.8,0.0,12.5,2023,alexander kunz
KAZ,2022 51st FIG Artistic Gymnastics World Championships,final,PH,4.0,6.3,8.233,0.0,14.533,2022,nariman kurbanov
KAZ,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,3.0,6.3,8.733,0.0,15.033,2022,nariman kurbanov
KAZ,2023 Baku World Cup,final,PH,1.0,6.6,8.7,0.0,15.3,2023,nariman kurbanov
KAZ,2023 Baku World Cup,qual,PH,1.0,6.6,8.466,0.0,15.066,2023,nariman kurbanov
KAZ,2023 Cairo World Cup,final,PH,7.0,6.2,7.366,0.0,13.566,2023,nariman kurbanov
KAZ,2023 Cairo World Cup,qual,PH,1.0,6.2,8.5,0.0,14.7,2023,nariman kurbanov
KAZ,2023 Cottbus World Cup,final,PH,3.0,6.5,8.3,0.0,14.8,2023,nariman kurbanov
KAZ,2023 Cottbus World Cup,qual,PH,1.0,6.6,8.6,0.0,15.2,2023,nariman kurbanov
KAZ,2023 Doha World Cup,final,PH,1.0,6.6,8.8,0.0,15.4,2023,nariman kurbanov
KAZ,2023 Doha World Cup,qual,PH,1.0,6.6,8.566,0.0,15.166,2023,nariman kurbanov
KAZ,2023 FISU World University Games,final,PH,2.0,6.3,8.966,0.0,15.26,2023,nariman kurbanov
KAZ,2023 FISU World University Games,qual,PH,3.0,5.9,8.533,0.0,14.433,2023,nariman kurbanov
LTU,2022 Senior European Championships,qual,PH,116.0,3.1,5.1,4.0,4.2,2022,titas kuzmickas
LTU,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,121.0,4.2,6.7,0.0,10.9,2022,tomas kuzmickas
LTU,2022 Senior European Championships,qual,PH,70.0,4.5,7.7,0.0,12.2,2022,tomas kuzmickas
LTU,2023 Senior European Championships,qual,PH,71.0,4.2,8.133,0.0,12.333,2023,tomas kuzmickas
CYP,2023 FISU World University Games,qual,PH,59.0,4.2,7.433,0.0,11.633,2023,neofytos kyriakou
CYP,2023 Senior European Championships,qual,PH,83.0,4.1,7.9,0.0,12.0,2023,neofytos kyriakou
KAZ,2022 Baku World Cup,qual,PH,27.0,5.6,7.066,0.0,12.666,2022,milad karimi
USA,2023 Winter Cup,AAfinal,PH,24.0,5.5,5.8,0.0,11.3,2023,joshua karnes
FIN,2022 Cottbus World Cup,qual,PH,32.0,3.9,7.0,0.0,10.9,2022,akseli karsikas
RUS,2022 Doha World Cup,qual,PH,13.0,5.7,7.5,0.0,13.2,2022,aleksandr kartsev
ARM,2022 Cottbus World Cup,qual,PH,19.0,6.1,7.2,0.0,13.3,2022,gagik khachikyan
ARM,2022 Cottbus World Cup,qual,PH,19.0,6.1,7.2,0.0,13.3,2022,gagik khachikyan
ARM,2022 Doha World Cup,qual,PH,9.0,6.1,7.5,0.0,13.6,2022,gagik khachikyan
ARM,2022 Doha World Cup,qual,PH,9.0,6.1,7.5,0.0,13.6,2022,gagik khachikyan
none,2023 Osijek World Challenge Cup,final,PH,1.0,6.3,8.466,0.0,14.766,2023,gagik khachikyan
none,2023 Osijek World Challenge Cup,qual,PH,1.0,6.3,8.3,0.0,14.6,2023,gagik khachikyan
TUR,2023 Osijek World Challenge Cup,qual,PH,21.0,4.9,8.0,0.0,12.9,2023,mert efe kilicer
SLO,2022 Baku World Cup,qual,PH,39.0,4.7,6.433,0.0,11.133,2022,luka kisek
SLO,2022 Cairo World Cup,qual,PH,33.0,4.5,6.9,0.0,11.4,2022,luka kisek
USA,2023 Winter Cup,AAfinal,PH,34.0,2.9,5.75,4.0,4.65,2023,anthony koppie
UKR,2022 Baku World Cup,qual,PH,17.0,6.2,7.266,0.0,13.466,2022,illia kovtun
UKR,2022 Cairo World Cup,qual,PH,18.0,6.0,7.066,0.0,13.066,2022,illia kovtun
UKR,2022 Cottbus World Cup,qual,PH,2.0,6.3,8.4,0.0,14.7,2022,illia kovtun
UKR,2022 Cottbus World Cup,final,PH,2.0,6.2,7.966,0.0,14.166,2022,illia kovtun
UKR,2022 Doha World Cup,final,PH,5.0,6.3,7.2,0.0,13.5,2022,illia kovtun
UKR,2022 Doha World Cup,qual,PH,3.0,6.2,8.266,0.0,14.466,2022,illia kovtun
none,2023 Osijek World Challenge Cup,final,PH,3.0,6.0,8.5,0.0,14.5,2023,illia kovtun
none,2023 Osijek World Challenge Cup,qual,PH,3.0,5.9,8.35,0.0,14.25,2023,illia kovtun
USA,2022 Winter Cup,AAfinal,PH,13.0,5.1,7.85,0.0,12.95,2022,nicolas kuebler
IND,2022 Baku World Cup,qual,PH,32.0,5.1,7.1,0.0,12.2,2022,abhijeet kumar
GER,2023 Tel Aviv World Challenge Cup,qual,PH,12.0,3.9,7.7,0.0,11.6,2023,alexander kunz
KAZ,2022 Baku World Cup,final,PH,1.0,5.8,8.833,0.0,14.633,2022,nariman kurbanov
KAZ,2022 Baku World Cup,qual,PH,1.0,5.8,8.666,0.0,14.466,2022,nariman kurbanov
KAZ,2022 Cairo World Cup,final,PH,8.0,5.9,6.266,0.0,12.166,2022,nariman kurbanov
KAZ,2022 Cairo World Cup,qual,PH,2.0,5.8,8.833,0.0,14.633,2022,nariman kurbanov
KAZ,2022 Cottbus World Cup,qual,PH,1.0,6.6,8.666,0.0,15.266,2022,nariman kurbanov
KAZ,2022 Cottbus World Cup,final,PH,7.0,6.3,7.166,0.0,13.466,2022,nariman kurbanov
KAZ,2022 Doha World Cup,final,PH,1.0,6.3,8.9,0.0,15.2,2022,nariman kurbanov
KAZ,2022 Doha World Cup,qual,PH,2.0,5.8,8.766,0.0,14.566,2022,nariman kurbanov
CHN,2023 FISU World University Games,final,PH,7.0,5.9,7.6,0.0,13.5,2023,xingyu lan
CHN,2023 FISU World University Games,qual,PH,7.0,5.7,8.166,0.0,13.866,2023,xingyu lan
RSA,2023 FISU World University Games,qual,PH,72.0,5.3,5.633,0.0,10.933,2023,ruan lange
SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,97.0,4.6,7.233,0.0,11.833,2022,florian langenegger
SUI,2023 Senior European Championships,AAfinal,PH,5.0,5.2,8.633,0.0,13.833,2023,florian langenegger
SUI,2023 Senior European Championships,qual,PH,21.0,5.2,8.266,0.0,13.466,2023,florian langenegger
SUI,EnBW DTB Pokal Team Challenge 2023,qual,PH,20.0,4.3,8.6,0.0,12.9,2023,florian langenegger
GBR,2022 British Gymnastics Championships,qual,PH,30.0,2.3,7.05,4.0,5.35,2022,james leaver
TPE,2023 FISU World University Games,final,PH,1.0,6.5,9.0,0.0,15.5,2023,chih lee
TPE,2023 FISU World University Games,qual,PH,2.0,6.1,8.766,0.0,14.866,2023,chih lee
TPE,2023 Baku World Cup,qual,PH,9.0,6.3,7.733,0.0,14.033,2023,chih kai lee
TPE,2023 Cairo World Cup,final,PH,1.0,6.5,8.533,0.0,15.033,2023,chih kai lee
TPE,2023 Cairo World Cup,qual,PH,3.0,6.2,8.333,0.0,14.533,2023,chih kai lee
TPE,2023 Cottbus World Cup,final,PH,7.0,6.5,7.8,0.0,14.3,2023,chih kai lee
TPE,2023 Cottbus World Cup,qual,PH,2.0,6.4,8.633,0.0,15.033,2023,chih kai lee
TPE,2023 Doha World Cup,qual,PH,17.0,6.2,7.466,0.0,13.666,2023,chih kai lee
JEY,BIRMINGHAM 2022 Commonwealth Games,AAfinal,PH,13.0,3.9,8.55,0.0,12.45,2022,daniel lee
JEY,BIRMINGHAM 2022 Commonwealth Games,qual,PH,24.0,3.9,8.0,0.0,11.9,2022,daniel lee
KOR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,45.0,5.6,7.4,0.0,13.0,2022,junghyo lee
KOR,2023 FISU World University Games,qual,PH,20.0,5.0,8.133,0.0,13.133,2023,junghyo lee
KOR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,60.0,4.8,7.833,0.0,12.633,2022,junho lee
SWE,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,119.0,4.4,6.566,0.0,10.966,2022,joakim lenberg
SWE,2022 Senior European Championships,qual,PH,87.0,4.4,7.233,0.0,11.633,2022,joakim lenberg
ITA,2022 Senior European Championships,qual,PH,50.0,5.0,7.866,0.0,12.866,2022,matteo levantesi
ITA,2022 Senior European Championships,TeamFinal,PH,18.0,4.8,8.3,0.0,13.1,2022,matteo levantesi
ITA,2023 Senior European Championships,qual,PH,51.0,4.8,8.066,0.0,12.866,2023,matteo levantesi
GBR,2023 British Gymnastics Championships,qual,PH,21.0,4.1,7.15,0.0,11.25,2023,henry lewis
GBR,2023 British Gymnastics Championships,final,PH,2.0,6.4,7.5,0.0,13.9,2023,jamie lewis
GBR,2023 British Gymnastics Championships,qual,PH,2.0,6.5,8.1,0.0,14.6,2023,jamie lewis
LTU,2022 Senior European Championships,qual,PH,103.0,4.0,6.733,0.0,10.733,2022,ernestas liaskinas
SGP,2023 FISU World University Games,qual,PH,61.0,4.2,7.366,0.0,11.566,2023,jun yi zac liew
TPE,2023 FISU World University Games,qual,PH,40.0,4.9,7.6,0.0,12.5,2023,guan lin
TPE,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,42.0,4.6,8.4,0.0,13.0,2022,guan yi lin
ISR,2023 Senior European Championships,AAfinal,PH,21.0,5.4,6.4,0.0,11.8,2023,ilia liubimov
ISR,2023 Senior European Championships,qual,PH,25.0,5.3,8.033,0.0,13.333,2023,ilia liubimov
ISR,2023 Varna World Challenge Cup,qual,PH,11.0,5.5,7.4,0.0,12.9,2023,ilia liubimov
ISR,EnBW DTB Pokal Team Challenge 2023,qual,PH,11.0,5.8,7.65,0.0,13.45,2023,ilia liubimov
USA,2023 Baku World Cup,qual,PH,16.0,5.8,7.6,0.0,13.4,2023,riley loos
PUR,2022 51st FIG Artistic Gymnastics World Championships,qual,PH,85.0,4.7,7.466,0.0,12.166,2022,jose lopez
PUR,2023 Central American and Caribbean Games,AAfinal,PH,7.0,4.5,7.7,0.0,12.2,2023,jose lopez
PUR,2023 Central American and Caribbean Games,qual,PH,26.0,4.4,5.35,0.0,9.75,2023,jose lopez
GBR,2022 British Gymnastics Championships,qual,PH,10.0,4.7,7.75,0.0,12.45,2022,cameron lynn
GBR,2023 British Gymnastics Championships,qual,PH,25.0,4.7,4.85,0.0,9.55,2023,cameron lynn
SCO,BIRMINGHAM 2022 Commonwealth Games,qual,PH,12.0,4.9,8.1,0.0,13.0,2022,cameron lynn
GBR,EnBW DTB Pokal Team Challenge 2023,qual,PH,35.0,5.1,7.05,0.0,12.15,2023,cameron lynn
USA,2022 Cairo World Cup,qual,PH,21.0,4.5,8.166,0.0,12.666,2022,ian lasic-ellis
USA,2022 Winter Cup,AAfinal,PH,7.0,4.9,8.6,0.0,13.5,2022,ian lasic-ellis
USA,2023 Winter Cup,AAfinal,PH,9.0,5.7,7.7,0.0,13.4,2023,ian lasic-ellis
ITA,2022 Cottbus World Cup,qual,PH,26.0,5.3,6.833,0.0,12.133,2022,matteo levantesi
GBR,2023 Osijek World Challenge Cup,final,PH,4.0,6.4,8.033,0.0,14.433,2023,jamie lewis
GBR,2023 Osijek World Challenge Cup,qual,PH,5.0,6.4,7.8,0.0,14.2,2023,jamie lewis
