ID,HouseType,Size,Price,LotSize,Balcony,LivingSpace,NumberRooms,YearBuilt,Locality,PostalCode
4000782848,ROW_HOUSE,L,1506750,431,,290,9.5,1900,Lignerolle,1357
4000782370,SINGLE_HOUSE,L,1903650,465,,250,8.5,2023,Rietheim,5323
4000782088,CHALET,L,3087000,625,TRUE,330,8.5,2009,Chandolin,3961
4000781468,SINGLE_HOUSE,L,1528800,1021,TRUE,160,7.5,2023,Erlinsbach SO,5015
4000775436,MULTIPLE_DWELLING,L,0,1349,,380,15.5,1840,Aranno,6994
4000772575,SINGLE_HOUSE,L,1940400,330,TRUE,280,8.5,2001,Gordola,6596
4000771639,ROW_HOUSE,L,5292000,480,,160,7.5,1931,Zürich,8057
4000771486,SINGLE_HOUSE,L,1381800,733,TRUE,240,9.5,1973,Muhen,5037
4000771484,SINGLE_HOUSE,L,1587600,768,TRUE,220,9,1971,Gorgier,2023
4000771483,BIFAMILIAR_HOUSE,L,1719900,240,,220,7.5,2016,Yverdon-les-Bains,1400
4000769088,SINGLE_HOUSE,L,2638650,390,TRUE,230,9,1900,Bern,3013
4000767430,SINGLE_HOUSE,L,1609650,381,,330,13,1902,Neuchâtel,2000
4000767429,SINGLE_HOUSE,L,2043300,588,TRUE,330,8.5,2014,Marsens,1633
4000767428,SINGLE_HOUSE,L,1396500,,,390,,1957,Les Geneveys-sur-Coffrane,2206
4000767425,BIFAMILIAR_HOUSE,L,1837500,492,TRUE,240,9.5,2005,Matzingen,9548
4000762412,BIFAMILIAR_HOUSE,L,1543500,748,,280,7.5,2017,Sédeilles,1554
4000762331,SINGLE_HOUSE,L,1021650,323,TRUE,360,14,1880,Ollon VD,1867
4000762329,ROW_HOUSE,L,1102500,35,,250,8.5,1820,Provence,1428
4000755699,SINGLE_HOUSE,L,1749300,1636,,390,15,1954,Niederstocken,3632
4000755548,ROW_HOUSE,L,1631700,100,TRUE,180,7.5,2010,Perroy,1166
4000754928,VILLA,L,4336500,2208,TRUE,340,11.5,1930,Brione sopra Minusio,6645
4000754927,VILLA,L,2866500,1660,TRUE,340,11.5,1930,Brione sopra Minusio,6645
4000754706,VILLA,L,2322600,1298,TRUE,310,11.5,1990,Lodrino,6527
4000753590,VILLA,L,4851000,895,TRUE,800,17,1975,Brione sopra Minusio,6645
4000752711,SINGLE_HOUSE,L,0,538,TRUE,220,8.5,2008,Bettwiesen,9553
4000752710,SINGLE_HOUSE,L,1756650,1201,,190,8.5,1947,Steckborn,8266
4000752707,SINGLE_HOUSE,L,1837500,491,,240,8.5,1988,Basadingen,8254
4000746272,SINGLE_HOUSE,L,2587200,1071,,300,9.5,1969,Wohlen AG,5610
4000746268,ROW_HOUSE,L,1565550,260,TRUE,180,7.5,2019,Attalens,1616
4000746267,ROW_HOUSE,L,2785650,371,TRUE,240,8.5,1945,Cartigny,1236
4000746266,ROW_HOUSE,L,2425500,399,TRUE,290,8.5,2010,Penthaz,1303
4000746026,ROW_HOUSE,L,3275160,295,TRUE,350,11.5,1989,Volketswil,8604
4000744643,SINGLE_HOUSE,L,4630500,560,TRUE,350,11.5,2018,St-Légier-La Chiésaz,1806
4000744566,SINGLE_HOUSE,L,874650,461,TRUE,159,7.5,1957,Muhen,5037
4000744311,SINGLE_HOUSE,L,882000,398,,220,11,1779,Niederteufen,9052
4000743940,SINGLE_HOUSE,L,1837500,427,TRUE,240,11.5,1981,Bronschhofen,9552
4000743760,SINGLE_HOUSE,L,0,855,TRUE,,,2005,Ulrichen,3988
4000743737,SINGLE_HOUSE,L,1411200,598,,190,9.5,1980,Marbach SG,9437
4000741968,SINGLE_HOUSE,L,808500,809,TRUE,140,7.5,1900,Meiringen,3860
4000735392,SINGLE_HOUSE,L,1345050,729,TRUE,250,7.5,2000,Misery,1721
4000735389,SINGLE_HOUSE,L,1102500,1140,TRUE,290,9.5,2003,Court,2738
4000735110,SINGLE_HOUSE,L,1440600,234,TRUE,,8.5,1991,Brig,3900
4000734936,ROW_HOUSE,L,1462650,411,TRUE,220,7.5,1980,Lyss,3250
4000729622,SINGLE_HOUSE,L,1690500,650,TRUE,230,9.5,2014,Cremin,1526
4000729600,BIFAMILIAR_HOUSE,L,1256850,681,TRUE,200,8.5,1988,Halden,9223
4000725074,ROW_HOUSE,L,2043300,500,,230,9.5,1992,Penthalaz,1305
4000724031,SINGLE_HOUSE,L,1168650,3301,TRUE,310,11.5,1573,Oberbuchsiten,4625
4000722691,SINGLE_HOUSE,L,1065750,689,,340,9.5,1962,St-Léonard,1958
4000719604,SINGLE_HOUSE,L,1389150,180,TRUE,190,8.5,1994,Niederwil,5524
4000719456,SINGLE_HOUSE,L,1249500,912,,190,8.5,1960,Diepflingen,4442
4000719433,SINGLE_HOUSE,L,3381000,1554,,630,21,1930,Arzier-Le Muids,1273
4000719432,SINGLE_HOUSE,L,3895500,6600,TRUE,440,10,1958,La Chaux-de-Fonds,2300
4000719431,SINGLE_HOUSE,L,1161300,1100,,290,8.5,1986,Les Breuleux,2345
4000719429,BIFAMILIAR_HOUSE,L,2499000,758,,290,11,1850,Orpund,2552
4000717520,SINGLE_HOUSE,L,2778300,841,TRUE,470,11,1996,Berg,8572
4000714180,CHALET,L,2572500,1072,TRUE,310,9.5,2006,Haute-Nendaz,1997
4000714127,CHALET,L,5225850,760,TRUE,380,9.5,2023,Grimentz,3961
4000714120,SINGLE_HOUSE,L,2058000,5119,TRUE,760,17,1929,St-Jean VS,3961
4000714115,CHALET,L,2601900,452,TRUE,280,11,2004,St-Luc,3961
4000713474,FARM_HOUSE,L,1323000,2000,,290,13,1900,Riffenmatt,3156
4000713472,ROW_HOUSE,L,2205000,240,TRUE,260,8.5,1986,La Conversion,1093
4000713465,ROW_HOUSE,L,2778300,263,TRUE,260,9.5,2002,Collex,1239
4000713296,SINGLE_HOUSE,L,808500,624,TRUE,170,8.5,1957,Ufhusen,6153
4000712776,SINGLE_HOUSE,L,2631300,548,TRUE,220,8.5,1915,Frauenfeld,8500
4000710956,SINGLE_HOUSE,L,1264200,598,,190,11.5,1955,Niedergösgen,5013
4000710955,SINGLE_HOUSE,L,1264200,598,,190,11.5,1955,Niedergösgen,5013
4000710104,SINGLE_HOUSE,L,1543500,,TRUE,170,9.5,1994,Paspels,7417
4000707703,ROW_HOUSE,L,1734600,301,,200,8.5,1998,St. Gallenkappel,8735
4000703459,BIFAMILIAR_HOUSE,L,2910600,409,TRUE,250,9.5,1983,Ittigen,3063
4000700704,FARM_HOUSE,L,2131500,1876,,1000,8.5,1850,Cugy VD,1053
4000700698,SINGLE_HOUSE,L,2499000,405,TRUE,300,8.5,2010,Oberrohrdorf,5452
4000700697,SINGLE_HOUSE,L,2055060,503,TRUE,280,9.5,2023,Niederbipp,4704
4000700695,SINGLE_HOUSE,L,2910600,754,,190,11.5,1973,Glattfelden,8192
4000695798,ROW_HOUSE,L,1462650,141,,180,7.5,1998,Spreitenbach,8957
4000690900,SINGLE_HOUSE,L,1315650,133,TRUE,280,9.5,1993,Buch am Irchel,8414
4000687080,SINGLE_HOUSE,L,948150,605,TRUE,160,8.5,1964,Oberegg,9413
4000686930,SINGLE_HOUSE,L,1690500,574,,180,8.5,1990,Contra,6646
4000686760,BIFAMILIAR_HOUSE,L,1095150,276,TRUE,220,8.5,2008,Veltheim AG,5106
4000686759,SINGLE_HOUSE,L,1609650,1083,TRUE,290,15.5,1957,Reinach,5734
4000685569,SINGLE_HOUSE,L,1455300,946,,300,8.5,1990,Cugy FR,1482
4000685553,SINGLE_HOUSE,L,764400,997,,150,5.5,1976,La Sagne,2314
4000683755,CHALET,L,0,82,,,6,1894,Geschinen,3985
4000683570,SINGLE_HOUSE,L,1455300,437,TRUE,400,10,1850,Hemishofen,8261
4000680994,MULTIPLE_DWELLING,L,0,710,,,23,,Saxon,1907
4000680991,ROW_HOUSE,L,1102500,325,TRUE,170,7.5,1993,Fontaines,2046
4000676413,BIFAMILIAR_HOUSE,L,2704800,463,,240,9.5,2007,Buchs ZH,8107
4000675175,SINGLE_HOUSE,L,970200,625,TRUE,140,8.5,1974,Flumenthal,4534
4000671792,SINGLE_HOUSE,L,3528000,2427,TRUE,300,10,1972,Bettlach,2544
4000671789,ROW_HOUSE,L,2205000,156,,170,8.5,1994,Brunnen,6440
4000666517,FARM_HOUSE,L,867300,1633,TRUE,350,13,1880,Reconvilier,2732
4000666515,SINGLE_HOUSE,L,1815450,846,TRUE,250,9.5,2010,Grolley,1772
4000666514,CHALET,L,911400,1477,TRUE,140,7.5,1907,Les Posses-sur-Bex,1880
4000666509,SINGLE_HOUSE,L,1896300,880,TRUE,250,9.5,1974,Chesalles-sur-Oron,1608
4000666507,ROW_HOUSE,L,1087800,223,TRUE,300,9.5,1994,Full-Reuenthal,5324
4000666501,SINGLE_HOUSE,L,1734600,997,TRUE,280,9.5,1979,Neyruz,1740
4000666500,MULTIPLE_DWELLING,L,1080450,308,,,14,1902,Les Ponts-de-Martel,2316
4000660060,BIFAMILIAR_HOUSE,L,1440600,465,TRUE,190,8.5,1972,Villmergen,5612
4000660059,SINGLE_HOUSE,L,1543500,845,TRUE,360,9.5,1993,La Tzoumaz,1918
4000660058,SINGLE_HOUSE,L,1793400,1042,TRUE,380,8.5,1998,Courtaman,1791
4000656361,SINGLE_HOUSE,L,1161300,1101,TRUE,280,12.5,1947,Welschenrohr,4716
4000656358,CHALET,L,999600,1152,,172,7.5,2009,Chamoson,1955
4000655543,BIFAMILIAR_HOUSE,L,1440600,234,TRUE,,8.5,1991,Glis,3902
4000653681,SINGLE_HOUSE,L,880530,144,TRUE,140,7.5,1830,Rikon im Tösstal,8486
4000651587,CHALET,L,2043300,1002,TRUE,330,10,1981,Les Diablerets,1865
4000645054,SINGLE_HOUSE,L,0,616,,350,11.5,1988,Pfyn,8505
4000644512,ROW_HOUSE,L,1440600,245,TRUE,220,8.5,1992,Frauenfeld,8500
4000644495,SINGLE_HOUSE,L,727650,1193,TRUE,400,13,1947,Rebeuvelier,2832
4000644490,MULTIPLE_DWELLING,L,2175600,630,TRUE,,15,1911,Les Avants,1833
4000644489,SINGLE_HOUSE,L,2572500,680,TRUE,290,8.5,1937,Bussigny,1030
4000644488,SINGLE_HOUSE,L,0,2239,,170,7,1948,Birrwil,5708
4000639040,CHALET,L,5145000,916,,360,7,2012,Crans-Montana,3963
4000639039,SINGLE_HOUSE,L,3616200,1703,,380,10,2004,Sion,1950
4000639024,SINGLE_HOUSE,L,0,796,,360,11.5,2009,Hombrechtikon,8634
4000638386,SINGLE_HOUSE,L,2021250,1896,TRUE,390,10,1900,Intragna,6655
4000634266,SINGLE_HOUSE,L,1440600,920,TRUE,290,13,1930,Oberaach,8587
4000633235,CHALET,L,1639050,1000,TRUE,380,9.5,2007,Nax,1973
4000633201,SINGLE_HOUSE,L,1536150,468,TRUE,180,9,1948,Neuchâtel,2000
4000621672,SINGLE_HOUSE,L,1528800,974,TRUE,310,13,1990,Muraz (Collombey),1893
4000618201,SINGLE_HOUSE,L,852600,1749,,1100,17,1902,Les Verrières,2126
4000618199,SINGLE_HOUSE,L,1683150,296,TRUE,220,11.5,2006,Abtwil SG,9030
4000613138,SINGLE_HOUSE,L,1756650,740,TRUE,360,8.5,2008,Sitterdorf,8589
4000599001,SINGLE_HOUSE,L,808500,452,TRUE,270,7,1885,Cugnasco,6516
4000598402,MULTIPLE_DWELLING,L,1440420,370,,290,11,1900,Schleitheim,8226
4000594803,SINGLE_HOUSE,L,2381400,1403,,270,7,1980,Röschenz,4244
4000594802,BIFAMILIAR_HOUSE,L,1396500,518,TRUE,340,8.5,2002,Massonnens,1692
4000594800,SINGLE_HOUSE,L,2028600,853,TRUE,300,9.5,1949,Villars-sur-Glâne,1752
4000594790,SINGLE_HOUSE,L,1977150,420,,200,8.5,2022,Nenzlingen,4224
4000591994,SINGLE_HOUSE,L,1467060,429,,172,7.5,,Wohlen AG,5610
4000589564,SINGLE_HOUSE,L,3513300,1454,TRUE,600,9,2010,Savièse,1965
4000589082,SINGLE_HOUSE,L,2337300,768,TRUE,290,9.5,2002,Buchs SG,9470
4000586871,SINGLE_HOUSE,L,1536150,840,TRUE,360,10,2004,Dorénaz,1905
4000573149,ROW_HOUSE,L,1881600,340,TRUE,170,7.5,1973,Ebmatingen,8123
4000573134,SINGLE_HOUSE,L,2925300,759,,300,9.5,1979,Münchenstein,4142
4000545639,SINGLE_HOUSE,L,1300950,256,TRUE,200,9.5,1987,Remigen,5236
4000545638,SINGLE_HOUSE,L,1896300,859,TRUE,270,9.5,1986,Nusshof,4453
4000542554,SINGLE_HOUSE,L,2175600,,TRUE,300,9.5,1937,Apples,1143
4000542553,ROW_HOUSE,L,1543500,510,TRUE,200,7.5,1972,Wil SG,9500
4000540750,SINGLE_HOUSE,L,2175600,3618,,290,8.5,1978,Bôle,2014
4000536375,SINGLE_HOUSE,L,3160500,791,,550,14,1870,Wetzikon ZH,8620
4000530856,SINGLE_HOUSE,L,764400,873,TRUE,510,12.5,1964,Courgenay,2950
4000529443,SINGLE_HOUSE,L,2866500,327,TRUE,200,8.5,1929,Muralto,6600
4000525788,SINGLE_HOUSE,L,845250,171,TRUE,140,5.5,1800,Zwingen,4222
4000513762,MULTIPLE_DWELLING,L,2778300,343,TRUE,870,44,1900,Avenches,1580
4000506918,MULTIPLE_DWELLING,L,3748500,1312,,,,2011,Martigny,1920
4000506916,SINGLE_HOUSE,L,3601500,1586,TRUE,400,11,2012,Gelfingen,6284
4000502737,SINGLE_HOUSE,L,2425500,1040,,500,11,1971,Grandson,1422
4000502735,SINGLE_HOUSE,L,2131500,588,,460,12.5,2019,Härkingen,4624
4000497573,SINGLE_HOUSE,L,1102500,647,TRUE,430,17,1953,Cortébert,2607
4000497567,SINGLE_HOUSE,L,2352000,1350,TRUE,360,11,1991,Montezillon,2037
4000495998,SINGLE_HOUSE,L,2484300,855,TRUE,340,14,1958,Kirchdorf BE,3116
4000490442,MULTIPLE_DWELLING,L,4821600,,,,,1911,Yverdon-les-Bains,1400
4000485708,SINGLE_HOUSE,L,2043300,719,,240,,1952,Lamboing,2516
4000485696,SINGLE_HOUSE,L,3087000,782,,350,15.5,1987,Udligenswil,6044
4000485360,SINGLE_HOUSE,L,801150,528,TRUE,170,7.5,1945,Murg SG,8877
4000480693,BIFAMILIAR_HOUSE,L,1756650,497,TRUE,270,10,1952,Arbon,9320
4000480689,SINGLE_HOUSE,L,1315650,485,,360,10,1880,Grandson,1422
4000470327,BIFAMILIAR_HOUSE,L,4387950,286,TRUE,260,9.5,1926,Zürich,8037
4000469954,SINGLE_HOUSE,L,1734600,584,,240,9.5,1770,Gundetswil,8543
4000469945,SINGLE_HOUSE,L,1227450,276,,270,8.5,1850,Eptingen,4458
4000465483,MULTIPLE_DWELLING,L,1984500,,TRUE,,,1950,Sierre,3960
4000464329,SINGLE_HOUSE,L,2572500,564,TRUE,240,9.5,2005,Kefikon ZH,8543
4000459580,ROW_HOUSE,L,1675800,466,TRUE,240,9.5,1987,Yverdon-les-Bains,1400
4000454185,SINGLE_HOUSE,L,1248030,794,TRUE,330,9.5,1988,Moutier,2740
4000451368,VILLA,L,5586000,877,,760,9.5,1980,Montagnola,6926
4000449382,SINGLE_HOUSE,L,1058400,549,TRUE,180,9.5,1969,Aegerten,2558
4000438888,SINGLE_HOUSE,L,1320060,791,TRUE,310,9.5,1924,Tramelan,2720
4000438887,SINGLE_HOUSE,L,1749300,1731,,330,15,1905,Chavannes-le-Chêne,1464
4000438884,MULTIPLE_DWELLING,L,1602300,,,,,1721,Fleurier,2114
4000434279,ROW_HOUSE,L,470400,436,TRUE,300,9.5,1958,Orsières,1937
4000434277,ROW_HOUSE,L,2932650,332,TRUE,300,8.5,2003,Onex,1213
4000433984,BIFAMILIAR_HOUSE,L,1173060,333,FALSE,163,7.5,1932,Bern,3027
4000432248,VILLA,L,1822800,797,TRUE,250,8.5,1987,Venthône,3973
4000425189,CHALET,L,2043300,1574,TRUE,270,8.5,1957,Arzier-Le Muids,1273
4000420415,SINGLE_HOUSE,L,1793400,1307,TRUE,290,8.5,2005,Bonvillars,1427
4000419424,ROW_HOUSE,L,732060,232,FALSE,172,6,1953,Grenchen,2540
4000417592,SINGLE_HOUSE,L,1102500,1088,TRUE,300,13,1904,Hindelbank,3324
4000412288,CHALET,L,1264200,542,TRUE,220,8.5,1979,Pringy,1663
4000411780,SINGLE_HOUSE,L,2778300,681,,470,8.5,1794,Turbenthal,8488
4000407595,SINGLE_HOUSE,L,2043300,722,,320,8.5,1958,Flumserberg Portels,8895
4000403119,SINGLE_HOUSE,L,0,446,TRUE,220,9.5,1990,Vairano,6575
4000399960,BIFAMILIAR_HOUSE,L,1205400,574,TRUE,240,8.5,1994,Walterswil,5746
4000391837,TERRACE_HOUSE,L,2572500,140,TRUE,250,7.5,2010,Allschwil,4123
4000389863,SINGLE_HOUSE,L,1389150,846,TRUE,340,11,1975,Dittingen,4243
4000381991,SINGLE_HOUSE,L,1168650,750,TRUE,150,7.5,1973,Schwarzsee,1716
4000380434,BIFAMILIAR_HOUSE,L,727650,206,TRUE,190,7.5,1780,Titterten,4425
4000373663,VILLA,L,1756650,,TRUE,230,8.5,1983,Conthey,1964
4000373600,BIFAMILIAR_HOUSE,L,1786050,512,,300,11.5,1983,Liestal,4410
4000369245,SINGLE_HOUSE,L,3160500,859,TRUE,370,10,1979,Grenchen,2540
4000362676,FARM_HOUSE,L,2631300,5858,,340,10,1877,Mattstetten,3322
4000362612,MULTIPLE_DWELLING,L,1161300,,,,,1990,Champlan (Grimisuat),1971
4000362609,SINGLE_HOUSE,L,720300,894,TRUE,220,6,1901,Villeret,2613
4000356685,SINGLE_HOUSE,L,0,912,TRUE,230,10,1868,Laupersdorf,4712
4000345133,SINGLE_HOUSE,L,1764000,1961,TRUE,880,8.5,1851,Brenles,1683
4000343385,VILLA,L,1727250,1049,,230,9.5,1985,Le Locle,2400
4000315452,BIFAMILIAR_HOUSE,L,1455300,3806,TRUE,440,15.5,1890,Champ-du-Moulin,2149
4000310933,SINGLE_HOUSE,L,1249500,957,TRUE,320,9,1986,Le Pâquier NE,2058
4000303671,ROW_HOUSE,L,1756650,294,,220,11.5,1986,Reinach BL,4153
4000299991,SINGLE_HOUSE,L,3373650,2767,TRUE,230,8.5,1978,Kriens,6010
4000299990,SINGLE_HOUSE,L,2058000,1070,TRUE,300,11.5,2005,Cressier FR,1785
4000299684,BIFAMILIAR_HOUSE,L,1396500,555,TRUE,330,7.5,2018,Cudrefin,1588
4000288558,SINGLE_HOUSE,L,1051050,561,TRUE,290,9.5,1900,Mont-Soleil,2610
4000288554,SINGLE_HOUSE,L,1058400,192,TRUE,300,7.5,1911,Vétroz,1963
4000285228,SINGLE_HOUSE,L,1102500,426,TRUE,220,10,1899,Gachg,8547
4000281669,SINGLE_HOUSE,L,1881600,787,TRUE,250,8.5,2007,Fully,1926
4000272652,SINGLE_HOUSE,L,3336900,1759,TRUE,420,11.5,1983,Caviano,6578
4000252796,SINGLE_HOUSE,L,10272360,1447,TRUE,580,13.5,1962,La Conversion,1093
4000236005,SINGLE_HOUSE,L,1176000,1389,TRUE,440,11,1970,Chamoson,1955
4000230872,SINGLE_HOUSE,L,3954300,2270,,520,9.5,1974,Eclépens,1312
4000230866,SINGLE_HOUSE,L,514500,3604,TRUE,105,5,1971,La Côte-aux-Fées,2117
4000229073,SINGLE_HOUSE,L,0,841,TRUE,470,11,1996,Berg,8572
4000229070,SINGLE_HOUSE,L,1602300,241,TRUE,200,8.5,1984,Kreuzlingen,8280
4000226186,SINGLE_HOUSE,L,1381800,1294,TRUE,320,8.5,1980,Monthey,1870
4000226180,SINGLE_HOUSE,L,2631300,1202,TRUE,290,9.5,1974,Bussigny,1030
4000212869,SINGLE_HOUSE,L,1881600,1349,TRUE,550,8.5,1985,Belprahon,2744
4000207714,FARM_HOUSE,L,3307500,2156,,280,14,1949,Russikon,8332
4000197149,SINGLE_HOUSE,L,2352000,1500,TRUE,310,8.5,1974,Sullens,1036
4000196168,SINGLE_HOUSE,L,1161300,3627,TRUE,170,8.5,1994,Gümmenen,3205
4000194950,BIFAMILIAR_HOUSE,L,1249500,392,TRUE,180,9.5,1948,Hinwil,8340
4000180886,SINGLE_HOUSE,L,5806500,1139,,500,11,2000,Wetzikon ZH,8620
4000173127,SINGLE_HOUSE,L,1174200,369,,200,8.5,2018,Schleitheim,8226
4000172959,FARM_HOUSE,L,580650,655,FALSE,140,7.5,1866,Mülchi,3317
4000164259,SINGLE_HOUSE,L,2932650,829,,470,9.5,1991,Effingen,5078
4000159547,SINGLE_HOUSE,L,720300,938,TRUE,490,10,1850,Fontenais,2902
4000154675,ROW_HOUSE,L,1411200,246,,170,8.5,1972,Dürnten,8635
4000152270,SINGLE_HOUSE,L,1749300,1226,,330,8.5,1985,Montagny-près-Yverdon,1442
4000148357,SINGLE_HOUSE,L,1631700,184,TRUE,330,11.5,1900,Maienfeld,7304
4000124728,SINGLE_HOUSE,L,1690500,440,TRUE,180,8.5,1985,Frenkendorf,4402
4000121902,ROW_HOUSE,L,879060,345,FALSE,163,7.5,1955,Solothurn,4500
4000121900,ROW_HOUSE,L,937860,345,FALSE,170,8.5,1955,Solothurn,4500
4000121729,SINGLE_HOUSE,L,2131500,800,TRUE,360,8.5,2013,Leysin,1854
4000120009,SINGLE_HOUSE,L,0,380,,220,9.5,1999,Othmarsingen,5504
4000116976,SINGLE_HOUSE,L,1749300,621,,190,8.5,2009,Triengen,6234
4000115326,BIFAMILIAR_HOUSE,L,1161300,209,,350,14,1750,Gelterkinden,4460
4000115320,MULTIPLE_DWELLING,L,1440600,,,,,1900,La Chaux-de-Fonds,2300
4000112071,SINGLE_HOUSE,L,1352400,1018,TRUE,250,9.5,1990,Praz-de-Fort,1943
4000109349,SINGLE_HOUSE,L,1249500,175,TRUE,190,8.5,1994,Bözberg,5225
4000106261,BIFAMILIAR_HOUSE,L,1690500,480,,220,9.5,1998,Dintikon,5606
4000106260,SINGLE_HOUSE,L,2866500,941,,230,9.5,1804,Volketswil,8604
4000101654,SINGLE_HOUSE,L,1615530,649,FALSE,330,8.5,1999,Zielebach,4564
4000098239,SINGLE_HOUSE,L,1220100,762,TRUE,220,7.5,2013,Neirivue,1669
4000098228,SINGLE_HOUSE,L,1499400,999,TRUE,300,9.5,1960,Troistorrents,1872
4000093179,SINGLE_HOUSE,L,1690500,817,TRUE,200,8.5,1923,Obernau,6012
4000088994,SINGLE_HOUSE,L,1602300,530,TRUE,300,8.5,2004,Gletterens,1544
4000088036,CHALET,L,2719500,1195,TRUE,440,11.5,2011,Les Paccots,1619
4000085497,SINGLE_HOUSE,L,1168650,148,TRUE,170,7.5,1825,Wald,8636
3003541946,SINGLE_HOUSE,L,0,719,TRUE,290,9,1979,Büetigen,3263
3003536428,CHALET,L,1440600,1113,TRUE,200,7,1980,St-Jean VS,3961
3003533153,ROW_HOUSE,L,2572500,231,TRUE,250,9.5,1926,Riehen,4125
3003487738,BIFAMILIAR_HOUSE,L,2866500,3011,TRUE,400,14,1794,Jonen,8916
3003485590,SINGLE_HOUSE,L,2278500,1111,TRUE,340,14,1958,Leysin,1854
3003480510,MULTIPLE_DWELLING,L,0,516,,,22,1902,Boudry,2017
3003470352,VILLA,L,1727250,1019,TRUE,310,6,2006,Collombey,1868
3003465343,MULTIPLE_DWELLING,L,6027000,,,,,1920,Blonay,1807
3003450768,SINGLE_HOUSE,L,1837500,2275,TRUE,400,9.5,1967,Fleurier,2114
3003447880,SINGLE_HOUSE,L,0,304,TRUE,310,,1966,Ulrichen,3988
3003444344,ROW_HOUSE,L,1323000,451,,290,7.5,1989,Chavornay,1373
3003440806,SINGLE_HOUSE,L,1058400,782,TRUE,220,9,1881,Lützelflüh-Goldbach,3432
3003440738,ROW_HOUSE,L,764400,210,FALSE,170,8.5,1919,Charmoille,2947
3003436465,ROW_HOUSE,L,1198050,581,TRUE,290,7.5,1987,Savièse,1965
3003431792,ROW_HOUSE,L,1690500,53,,140,7,1985,Russin,1281
3003431791,BIFAMILIAR_HOUSE,L,2175600,243,,230,8.5,2002,Wettingen,5430
3003427817,SINGLE_HOUSE,L,2778300,2000,FALSE,,9.5,1975,Payerne,1530
3003401524,BIFAMILIAR_HOUSE,L,940800,1109,TRUE,580,13,1982,Courtemaîche,2923
3003367877,BIFAMILIAR_HOUSE,L,1984500,358,,170,8.5,1980,Oberwil BL,4104
3003356014,SINGLE_HOUSE,L,1668450,701,TRUE,220,8.5,2013,Läufelfingen,4448
3003342310,RUSTIC_HOUSE,L,364560,1043,,,6,,Monte Carasso,6513
3003312801,SINGLE_HOUSE,L,1102500,488,TRUE,190,9.5,1964,Spiez,3700
3003281785,MULTIPLE_DWELLING,L,3307500,,,,,1908,Le Locle,2400
3003278937,ROW_HOUSE,L,573300,65,,250,7.5,1980,Sierre,3960
3003268382,ROW_HOUSE,L,1315650,318,,310,12.5,1785,Zell ZH,8487
3003259042,SINGLE_HOUSE,L,5512500,6420,TRUE,460,9.5,1962,Blonay,1807
3003226278,SINGLE_HOUSE,L,1455300,700,TRUE,300,12.5,1970,Gelterfingen,3126
3003216839,SINGLE_HOUSE,L,1102500,479,TRUE,250,10,1937,Gümmenen,3205
3003212798,SINGLE_HOUSE,L,1462650,789,,170,8.5,1879,Trimbach,4632
3003132828,SINGLE_HOUSE,L,2322600,714,TRUE,290,14,1965,Steffisburg,3612
3003119016,CHALET,L,1455300,1080,TRUE,140,7.5,1935,Villard-sur-Chamby,1832
3003119015,SINGLE_HOUSE,L,2646000,800,TRUE,240,8.5,1986,Montreux,1820
3003101122,BIFAMILIAR_HOUSE,L,1102500,380,TRUE,150,5.5,1998,Amriswil,8580
3003087452,ROW_HOUSE,L,2043300,144,TRUE,210,9,1973,Laconnex,1287
3003078453,SINGLE_HOUSE,L,1602300,507,TRUE,250,11,1971,Biberist,4562
3003070801,SINGLE_HOUSE,L,2910600,1409,TRUE,720,17.5,2019,Linthal,8783
3003070476,SINGLE_HOUSE,L,3807300,1307,TRUE,640,13,2006,Fully,1926
3003049000,MULTIPLE_DWELLING,L,1896300,328,,,26,1897,Schönenwerd,5012
3003014788,MULTIPLE_DWELLING,L,2719500,,,,,1920,Menziken,5737
3003000612,SINGLE_HOUSE,L,1543500,1119,TRUE,310,9.5,2011,Porrentruy,2900
3002979805,SINGLE_HOUSE,L,1602300,953,,250,7.5,1931,Grandson,1422
3002972213,SINGLE_HOUSE,L,2043300,1000,TRUE,270,8.5,2007,Essertes,1078
3002935658,SINGLE_HOUSE,L,0,678,TRUE,,11.5,2001,Spiez,3700
3002934422,VILLA,L,4704000,600,,380,11,2004,Breganzona,6932
3002901281,ROW_HOUSE,L,2050650,193,,440,11.5,1880,Montagny-près-Yverdon,1442
3002876390,SINGLE_HOUSE,L,940800,1367,TRUE,1100,14,1947,Liddes,1945
3002792515,SINGLE_HOUSE,L,2557800,783,TRUE,220,12.5,1861,Sorens,1642
3002766349,MULTIPLE_DWELLING,L,1308300,621,TRUE,490,14,1900,Sugiez,1786
3002766278,ROW_HOUSE,L,1308300,621,TRUE,490,14,1900,Sugiez,1786
3002674338,MULTIPLE_DWELLING,L,10275300,,,,,1975,Dombresson,2056
3002674328,SINGLE_HOUSE,L,2425500,492,,960,9.5,1700,St-Légier-La Chiésaz,1806
3002674255,MULTIPLE_DWELLING,L,2425500,,,,,1825,Combremont-le-Petit,1536
3002674248,MULTIPLE_DWELLING,L,4410000,,,,,1400,Bad Zurzach,5330
3002674143,SINGLE_HOUSE,L,3234000,918,TRUE,600,11.5,2004,Savièse,1965
3002674129,SINGLE_HOUSE,L,1690500,533,TRUE,330,12.5,2005,Walperswil,3272
3002674128,SINGLE_HOUSE,L,2197650,949,,280,9.5,2013,Villars-Mendraz,1061
