Name,Country,Date,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Zeina SHARAF,EGY,2021-07-25,qual,BB,70.0,5.4,6.466,0.1,11.866
Zeina SHARAF,EGY,2021-07-25,qual,FX,78.0,4.2,7.5,0.0,11.7
Zeina SHARAF,EGY,2021-07-25,qual,FX,78.0,4.2,7.5,0.3,11.7
Zeina SHARAF,EGY,2021-07-25,qual,UE,60.0,4.8,7.7,0.0,12.5
Zeina SHARAF,EGY,2021-07-25,qual,UE,60.0,4.8,7.7,0.0,12.5
Zeina SHARAF,EGY,2021-07-25,qual,VT,69.0,4.6,8.6,0.0,13.2
Mykayla SKINNER,USA,2021-07-25,qual,BB,27.0,6.1,7.133,0.0,13.233
Mykayla SKINNER,USA,2021-07-25,qual,BB,27.0,6.1,7.133,0.0,13.233
Mykayla SKINNER,USA,2021-07-25,qual,FX,14.0,6.0,7.566,0.0,13.566
Mykayla SKINNER,USA,2021-07-25,qual,FX,14.0,6.0,7.566,0.0,13.566
Mykayla SKINNER,USA,2021-07-25,qual,UE,31.0,5.8,7.866,0.0,13.666
Mykayla SKINNER,USA,2021-07-25,qual,UE,31.0,5.8,7.866,0.0,13.666
Mykayla SKINNER,USA,2021-07-25,qual,VT,7.0,6.0,8.933,0.0,14.933
Mykayla SKINNER,USA,2021-07-25,qual,VT,4.0,6.0,8.933,0.0,14.933
Mykayla SKINNER,USA,2021-08-01,final,VT,2.0,6.0,9.033,0.0,15.033
Mykayla SKINNER,USA,2021-07-25,qual,VT,4.0,5.8,9.0,0.0,14.8
Mykayla SKINNER,USA,2021-08-01,final,VT,2.0,5.8,9.0,0.0,14.8
Giulia STEINGRUBER,SUI,2021-07-29,final,BB,16.0,4.9,7.5,0.0,12.4
Giulia STEINGRUBER,SUI,2021-07-25,qual,BB,47.0,5.2,7.4,0.0,12.6
Giulia STEINGRUBER,SUI,2021-07-25,qual,BB,47.0,5.2,7.4,0.0,12.6
Giulia STEINGRUBER,SUI,2021-07-29,final,FX,11.0,5.4,7.933,0.0,13.333
Giulia STEINGRUBER,SUI,2021-07-25,qual,FX,23.0,5.4,7.9,0.0,13.3
Giulia STEINGRUBER,SUI,2021-07-25,qual,FX,23.0,5.4,7.9,0.0,13.3
Giulia STEINGRUBER,SUI,2021-07-29,final,UE,20.0,5.0,7.8,0.0,12.8
Giulia STEINGRUBER,SUI,2021-07-25,qual,UE,53.0,5.0,7.8,0.0,12.8
Giulia STEINGRUBER,SUI,2021-07-25,qual,UE,53.0,5.0,7.8,0.0,12.8
Giulia STEINGRUBER,SUI,2021-07-29,final,VT,3.0,5.8,9.033,0.0,14.833
Giulia STEINGRUBER,SUI,2021-07-25,qual,VT,8.0,5.8,9.033,0.0,14.833
Giulia STEINGRUBER,SUI,2021-07-25,qual,VT,10.0,5.8,9.033,0.1,14.833
Giulia STEINGRUBER,SUI,2021-07-25,qual,VT,10.0,5.4,8.9,0.0,14.3
Ava STEWART,CAN,2021-07-25,qual,BB,67.0,5.8,6.2,0.0,12.0
Ava STEWART,CAN,2021-07-25,qual,BB,67.0,5.8,6.2,0.0,12.0
Ava STEWART,CAN,2021-07-25,qual,FX,51.0,4.9,7.7,0.0,12.6
Ava STEWART,CAN,2021-07-25,qual,FX,51.0,4.9,7.7,0.0,12.6
Ava STEWART,CAN,2021-07-25,qual,UE,50.0,5.9,7.0,0.0,12.9
Ava STEWART,CAN,2021-07-25,qual,UE,50.0,5.9,7.0,0.0,12.9
Ava STEWART,CAN,2021-07-25,qual,VT,76.0,5.0,7.933,0.0,12.933
Aiko SUGIHARA,JPN,2021-07-25,qual,BB,77.0,5.5,6.066,0.0,11.566
Aiko SUGIHARA,JPN,2021-07-25,qual,BB,77.0,5.5,6.066,0.0,11.566
Aiko SUGIHARA,JPN,2021-07-25,qual,FX,21.0,5.3,8.033,0.0,13.333
Aiko SUGIHARA,JPN,2021-07-25,qual,FX,21.0,5.3,8.033,0.0,13.333
Aiko SUGIHARA,JPN,2021-07-25,qual,UE,36.0,5.3,8.066,0.0,13.366
Aiko SUGIHARA,JPN,2021-07-25,qual,UE,36.0,5.3,8.066,0.0,13.366
Aiko SUGIHARA,JPN,2021-07-25,qual,VT,29.0,5.0,9.266,0.0,14.266
Sze En TAN,SGP,2021-07-25,qual,BB,84.0,4.8,6.333,0.1,11.033
Sze En TAN,SGP,2021-07-25,qual,FX,75.0,4.3,7.633,0.1,11.833
Xijing TANG,CHN,2021-07-29,final,BB,9.0,6.0,7.066,0.0,13.066
Xijing TANG,CHN,2021-07-25,qual,BB,2.0,6.2,8.133,0.0,14.333
Xijing TANG,CHN,2021-07-25,qual,BB,2.0,6.2,8.133,0.0,14.333
Xijing TANG,CHN,2021-08-01,final,BB,2.0,6.0,8.233,0.0,14.23
Xijing TANG,CHN,2021-07-29,final,FX,18.0,5.2,7.766,0.0,12.966
Xijing TANG,CHN,2021-07-25,qual,FX,20.0,5.3,8.066,0.0,13.366
Xijing TANG,CHN,2021-07-25,qual,FX,20.0,5.3,8.066,0.0,13.366
Xijing TANG,CHN,2021-07-29,final,UE,8.0,6.0,8.233,0.0,14.233
Xijing TANG,CHN,2021-07-25,qual,UE,13.0,6.0,8.433,0.0,14.433
Xijing TANG,CHN,2021-07-25,qual,UE,13.0,6.0,8.433,0.0,14.433
Xijing TANG,CHN,2021-07-29,final,VT,16.0,5.4,8.833,0.0,14.233
Xijing TANG,CHN,2021-07-25,qual,VT,26.0,5.4,8.9,0.0,14.3
Eythora THORSDOTTIR,NED,2021-07-25,qual,BB,57.0,5.0,7.333,0.0,12.333
Eythora THORSDOTTIR,NED,2021-07-25,qual,BB,57.0,5.0,7.333,0.0,12.333
Eythora THORSDOTTIR,NED,2021-07-25,qual,FX,27.0,5.0,8.133,0.0,13.133
Eythora THORSDOTTIR,NED,2021-07-25,qual,FX,27.0,5.0,8.133,0.0,13.133
Eythora THORSDOTTIR,NED,2021-07-25,qual,UE,47.0,5.5,7.5,0.0,13.0
Eythora THORSDOTTIR,NED,2021-07-25,qual,UE,47.0,5.5,7.5,0.0,13.0
Eythora THORSDOTTIR,NED,2021-07-25,qual,VT,21.0,5.4,9.033,0.0,14.433
Hua Tien TING,TPE,2021-07-25,qual,BB,50.0,5.8,6.766,0.0,12.566
Hua Tien TING,TPE,2021-07-25,qual,UE,63.0,4.6,7.633,0.0,12.233
Hanna TRAUKOVA,BLR,2021-07-25,qual,BB,86.0,4.7,6.133,0.0,10.833
Hanna TRAUKOVA,BLR,2021-07-25,qual,BB,86.0,4.7,6.133,0.0,10.8
Hanna TRAUKOVA,BLR,2021-07-25,qual,FX,81.0,4.4,6.733,0.3,10.833
Hanna TRAUKOVA,BLR,2021-07-25,qual,FX,81.0,4.4,6.733,0.3,10.833
Hanna TRAUKOVA,BLR,2021-07-25,qual,UE,65.0,4.5,7.466,0.0,11.966
Hanna TRAUKOVA,BLR,2021-07-25,qual,UE,65.0,4.5,7.466,0.0,11.966
Hanna TRAUKOVA,BLR,2021-07-25,qual,VT,80.0,4.0,8.6,0.0,12.6
Vladislava URAZOVA,ROC,2021-07-29,final,BB,1.0,5.9,8.3,0.0,14.2
Vladislava URAZOVA,ROC,2021-07-25,qual,BB,8.0,5.8,8.2,0.0,14.0
Vladislava URAZOVA,ROC,2021-07-25,qual,BB,8.0,5.8,8.2,0.0,14.0
Vladislava URAZOVA,ROC,2021-08-01,final,BB,8.0,5.0,7.733,0.0,12.73
Vladislava URAZOVA,ROC,2021-07-29,final,FX,10.0,5.1,8.3,0.0,13.4
Vladislava URAZOVA,ROC,2021-07-25,qual,FX,10.0,5.3,8.333,0.0,13.633
Vladislava URAZOVA,ROC,2021-07-25,qual,FX,10.0,5.3,8.333,0.0,13.633
Vladislava URAZOVA,ROC,2021-07-29,final,UE,4.0,6.3,8.566,0.0,14.866
Vladislava URAZOVA,ROC,2021-07-25,qual,UE,5.0,6.3,8.566,0.0,14.866
Vladislava URAZOVA,ROC,2021-07-25,qual,UE,5.0,6.3,8.566,0.0,14.866
Vladislava URAZOVA,ROC,2021-07-29,final,VT,9.0,5.4,9.1,0.0,14.5
Vladislava URAZOVA,ROC,2021-07-25,qual,VT,12.0,5.4,9.2,0.0,14.6
Lisa VAELEN,BEL,2021-07-25,qual,BB,52.0,5.1,7.4,0.0,12.5
Lisa VAELEN,BEL,2021-07-25,qual,BB,52.0,5.1,7.4,0.0,12.5
Lisa VAELEN,BEL,2021-07-25,qual,FX,40.0,4.7,8.066,0.0,12.766
Lisa VAELEN,BEL,2021-07-25,qual,FX,40.0,4.7,8.066,0.0,12.766
Lisa VAELEN,BEL,2021-07-25,qual,UE,23.0,5.9,8.2,0.0,14.1
Lisa VAELEN,BEL,2021-07-25,qual,UE,23.0,5.9,8.2,0.0,14.1
Lisa VAELEN,BEL,2021-07-25,qual,VT,75.0,4.2,8.8,0.0,13.0
Diana VARINSKA,UKR,2021-07-25,qual,BB,49.0,5.2,7.366,0.0,12.566
Diana VARINSKA,UKR,2021-07-25,qual,BB,49.0,5.2,7.366,0.0,12.566
Diana VARINSKA,UKR,2021-07-25,qual,FX,43.0,4.8,7.933,0.0,12.733
Diana VARINSKA,UKR,2021-07-25,qual,FX,43.0,4.8,7.933,0.0,12.733
Diana VARINSKA,UKR,2021-07-25,qual,UE,72.0,4.7,6.933,0.0,11.633
Diana VARINSKA,UKR,2021-07-25,qual,UE,72.0,4.7,6.933,0.0,11.633
Diana VARINSKA,UKR,2021-07-25,qual,VT,79.0,4.0,8.633,0.0,12.633
Jutta VERKEST,BEL,2021-07-29,final,BB,12.0,5.4,7.333,0.0,12.733
Jutta VERKEST,BEL,2021-07-25,qual,BB,19.0,5.5,8.166,0.0,13.666
Jutta VERKEST,BEL,2021-07-25,qual,BB,19.0,5.5,8.166,0.0,13.666
Jutta VERKEST,BEL,2021-07-29,final,FX,21.0,4.8,8.133,0.3,12.633
Jutta VERKEST,BEL,2021-07-25,qual,FX,31.0,4.8,8.133,0.0,12.933
Jutta VERKEST,BEL,2021-07-25,qual,FX,31.0,4.8,8.133,0.0,12.933
Jutta VERKEST,BEL,2021-07-29,final,UE,21.0,5.4,7.066,0.0,12.466
Jutta VERKEST,BEL,2021-07-25,qual,UE,33.0,5.6,8.033,0.0,13.633
Jutta VERKEST,BEL,2021-07-25,qual,UE,33.0,5.6,8.033,0.0,13.633
Jutta VERKEST,BEL,2021-07-29,final,VT,22.0,4.6,8.8,0.0,13.4
Jutta VERKEST,BEL,2021-07-25,qual,VT,61.0,4.6,8.8,0.0,13.4
Marcia VIDIAUX,CUB,2021-07-25,qual,VT,16.0,5.6,8.666,0.1,14.166
Marcia VIDIAUX,CUB,2021-07-25,qual,VT,16.0,5.4,7.433,0.1,12.833
Sarah VOSS,GER,2021-07-25,qual,BB,59.0,5.1,7.166,0.0,12.266
Sarah VOSS,GER,2021-07-25,qual,BB,59.0,5.1,7.166,0.0,12.266
Sarah VOSS,GER,2021-07-25,qual,FX,50.0,4.7,7.9,0.0,12.6
Sarah VOSS,GER,2021-07-25,qual,FX,50.0,4.7,7.9,0.1,12.6
Sarah VOSS,GER,2021-07-25,qual,UE,27.0,5.5,8.366,0.0,13.866
Sarah VOSS,GER,2021-07-25,qual,UE,27.0,5.5,8.366,0.0,13.866
Sarah VOSS,GER,2021-07-25,qual,VT,53.0,5.4,8.4,0.3,13.5
Lieke WEVERS,NED,2021-07-29,final,BB,17.0,5.1,7.3,0.0,12.4
Lieke WEVERS,NED,2021-07-25,qual,BB,23.0,5.4,7.966,0.0,13.366
Lieke WEVERS,NED,2021-07-25,qual,BB,23.0,5.4,7.966,0.0,13.366
Lieke WEVERS,NED,2021-07-29,final,FX,24.0,5.2,6.866,0.0,12.066
Lieke WEVERS,NED,2021-07-25,qual,FX,35.0,4.7,8.166,0.0,12.866
Lieke WEVERS,NED,2021-07-25,qual,FX,35.0,4.7,8.166,0.0,12.866
Lieke WEVERS,NED,2021-07-29,final,UE,16.0,5.1,8.266,0.0,13.366
Lieke WEVERS,NED,2021-07-25,qual,UE,34.0,5.4,8.133,0.0,13.533
Lieke WEVERS,NED,2021-07-25,qual,UE,34.0,5.4,8.133,0.0,13.533
Lieke WEVERS,NED,2021-07-29,final,VT,24.0,4.6,8.966,0.3,13.266
Lieke WEVERS,NED,2021-07-25,qual,VT,49.0,4.6,9.0,0.0,13.6
Sanne WEVERS,NED,2021-07-25,qual,BB,14.0,5.8,8.066,0.0,13.866
Sanne WEVERS,NED,2021-07-25,qual,UE,69.0,5.1,6.633,0.0,11.733
Emily WHITEHEAD,AUS,2021-07-25,qual,BB,45.0,5.0,7.666,0.0,12.666
Emily WHITEHEAD,AUS,2021-07-25,qual,BB,45.0,5.0,7.666,0.0,12.666
Emily WHITEHEAD,AUS,2021-07-25,qual,FX,52.0,4.8,7.766,0.0,12.566
Emily WHITEHEAD,AUS,2021-07-25,qual,FX,52.0,4.8,7.766,0.0,12.566
Emily WHITEHEAD,AUS,2021-07-25,qual,UE,43.0,5.0,8.066,0.0,13.066
Emily WHITEHEAD,AUS,2021-07-25,qual,UE,43.0,5.0,8.066,0.0,13.066
Emily WHITEHEAD,AUS,2021-07-25,qual,VT,40.0,5.0,9.0,0.0,14.0
Seojeong YEO,KOR,2021-07-25,qual,BB,87.0,5.4,5.183,0.0,10.583
Seojeong YEO,KOR,2021-07-25,qual,BB,87.0,5.4,5.183,0.0,10.5
Seojeong YEO,KOR,2021-07-25,qual,FX,54.0,5.3,7.266,0.0,12.566
Seojeong YEO,KOR,2021-07-25,qual,FX,54.0,5.3,7.266,0.0,12.566
Seojeong YEO,KOR,2021-07-25,qual,UE,61.0,5.0,7.5,0.0,12.5
Seojeong YEO,KOR,2021-07-25,qual,UE,61.0,5.0,7.5,0.0,12.5
Seojeong YEO,KOR,2021-07-25,qual,VT,3.0,5.8,9.2,0.0,15.0
Seojeong YEO,KOR,2021-07-25,qual,VT,5.0,5.8,9.2,0.0,15.0
Seojeong YEO,KOR,2021-08-01,final,VT,3.0,6.2,9.133,0.0,15.333
Seojeong YEO,KOR,2021-07-25,qual,VT,5.0,5.4,9.2,0.0,14.6
Seojeong YEO,KOR,2021-08-01,final,VT,3.0,5.4,8.733,0.0,14.133
Jin ZHANG,CHN,2021-07-25,qual,BB,10.0,6.0,7.966,0.0,13.966
Jin ZHANG,CHN,2021-07-25,qual,BB,10.0,6.0,7.966,0.0,13.966
Jin ZHANG,CHN,2021-07-25,qual,FX,17.0,5.3,8.133,0.0,13.433
Jin ZHANG,CHN,2021-07-25,qual,FX,17.0,5.3,8.133,0.1,13.433
Jin ZHANG,CHN,2021-07-25,qual,UE,42.0,5.0,8.1,0.0,13.1
Jin ZHANG,CHN,2021-07-25,qual,UE,42.0,5.0,8.1,0.0,13.1
Jin ZHANG,CHN,2021-07-25,qual,VT,23.0,5.6,8.833,0.0,14.433
JESUS de,FRA,2021-07-29,final,BB,18.0,5.2,6.966,0.0,12.166
JESUS de,FRA,2021-07-25,qual,BB,26.0,5.3,7.933,0.0,13.233
JESUS de,FRA,2021-07-29,final,FX,12.0,5.6,7.733,0.0,13.333
JESUS de,FRA,2021-07-25,qual,FX,25.0,5.4,8.066,0.3,13.166
JESUS de,FRA,2021-07-29,final,UE,10.0,6.3,7.533,0.0,13.833
JESUS de,FRA,2021-07-25,qual,UE,11.0,6.4,8.166,0.0,14.566
JESUS de,FRA,2021-07-29,final,VT,13.0,5.4,8.966,0.0,14.366
JESUS de,FRA,2021-07-25,qual,VT,19.0,5.4,9.166,0.1,14.466
POL van,NED,2021-07-25,qual,BB,75.0,4.7,6.9,0.0,11.6
POL van,NED,2021-07-25,qual,FX,33.0,4.9,8.0,0.0,12.9
POL van,NED,2021-07-25,qual,UE,41.0,5.3,7.833,0.0,13.133
POL van,NED,2021-07-25,qual,VT,38.0,5.0,9.1,0.0,14.1
