Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Maia LLACER SIRERA,ESP,2023 FISU World University Games,"Chengdu, China",qual,VT,11.0,4.2,8.866,0.0,13.066
Maia LLACER SIRERA,ESP,2023 FISU World University Games,"Chengdu, China",qual,VT,11.0,3.4,8.566,0.0,11.966
Maia LLACER SIRERA,ESP,2023 Senior European Championships,"Antalya, Turkey",qual,UB,26.0,5.4,7.533,0.0,12.933
Maia LLACER SIRERA,ESP,2023 Senior European Championships,"Antalya, Turkey",qual,VT,60.0,4.2,8.6,0.0,12.8
Maia LLACER SIRERA,ESP,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,27.0,4.6,5.533,0.0,10.133
Maia LLACER SIRERA,ESP,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,7.0,5.4,7.0,0.0,12.4
Maisie LLOYD JONES,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,64.0,3.5,4.6,0.0,8.1
Maisie LLOYD JONES,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,45.0,4.0,6.95,0.0,10.95
Maisie LLOYD JONES,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,26.0,2.7,8.35,0.0,11.05
Maisie LLOYD JONES,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,31.0,3.6,9.05,0.0,12.65
Caitlin LOCHHEAD,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,33.0,4.4,6.4,0.0,10.8
Caitlin LOCHHEAD,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,31.0,4.5,7.15,0.0,11.65
Caitlin LOCHHEAD,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,58.0,3.0,5.85,0.0,8.85
Caitlin LOCHHEAD,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,41.0,3.4,8.7,0.0,12.1
Anna LOCMELE,LAT,2022 Senior European Championships,"Munich, Germany",qual,BB,114.0,4.4,4.6,0.0,9.0
Anna LOCMELE,LAT,2022 Senior European Championships,"Munich, Germany",qual,FX,114.0,3.4,6.166,0.1,9.466
Anna LOCMELE,LAT,2022 Senior European Championships,"Munich, Germany",qual,UB,118.0,1.8,4.2,0.0,6.0
Anna LOCMELE,LAT,2022 Senior European Championships,"Munich, Germany",qual,VT,91.0,3.4,8.433,0.0,11.833
Sara LOIKAS,FIN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,18.0,4.6,7.033,0.0,11.633
Sara LOIKAS,FIN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,22.0,3.9,5.733,0.0,9.633
Sara LOIKAS,FIN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,19.0,5.0,4.966,0.0,9.966
Sara LOIKAS,FIN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,VT,14.0,3.4,8.566,0.0,11.966
Sara Sofia LOIKAS,FIN,2023 FISU World University Games,"Chengdu, China",qual,BB,17.0,4.6,7.166,0.0,11.766
Sara Sofia LOIKAS,FIN,2023 FISU World University Games,"Chengdu, China",qual,FX,33.0,3.9,7.3,0.0,11.2
Sara Sofia LOIKAS,FIN,2023 FISU World University Games,"Chengdu, China",qual,UB,36.0,4.6,5.633,0.0,10.233
Sara Sofia LOIKAS,FIN,2023 FISU World University Games,"Chengdu, China",qual,VT,36.0,3.4,8.533,0.0,11.933
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,BB,26.0,4.3,6.966,0.0,11.266
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",AAfinal,BB,12.0,4.3,7.066,0.0,11.366
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,FX,28.0,4.2,7.166,0.0,11.366
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",AAfinal,FX,15.0,4.2,6.866,0.3,10.766
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,UB,30.0,2.7,6.333,0.0,9.033
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",AAfinal,UB,13.0,2.8,7.233,0.0,10.033
Kursten Rogue LOPEZ,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",AAfinal,VT,14.0,3.4,8.766,0.0,12.166
Louise LOPEZ,MEX,2023 Cairo World Cup,"Cairo, Egypt",qual,BB,27.0,4.5,5.8,0.0,10.3
Louise LOPEZ,MEX,2023 Cairo World Cup,"Cairo, Egypt",qual,FX,21.0,4.2,7.2,0.0,11.4
Wiktoria LOPUSZANSKA,POL,2022 Cottbus World Cup,"Cottbus, Germany",qual,VT,2.0,3.8,9.033,0.0,12.833
Wiktoria LOPUSZANSKA,POL,2022 Cottbus World Cup,"Cottbus, Germany",final,VT,4.0,3.8,8.9,0.0,12.7
Wiktoria LOPUSZANSKA,POL,2022 Cottbus World Cup,"Cottbus, Germany",final,VT,4.0,4.2,8.866,0.0,13.066
Wiktoria LOPUSZANSKA,POL,2022 Cottbus World Cup,"Cottbus, Germany",qual,VT,2.0,4.2,8.866,0.0,13.066
Wiktoria LOPUSZANSKA,POL,2022 Koper World Challenge Cup,"Koper, Slovenia",qual,UB,14.0,4.1,7.15,0.0,11.25
Wiktoria LOPUSZANSKA,POL,2022 Koper World Challenge Cup,"Koper, Slovenia",final,VT,8.0,3.8,8.55,0.0,12.35
Wiktoria LOPUSZANSKA,POL,2022 Koper World Challenge Cup,"Koper, Slovenia",qual,VT,8.0,3.8,8.8,0.0,12.6
Wiktoria LOPUSZANSKA,POL,2022 Koper World Challenge Cup,"Koper, Slovenia",final,VT,8.0,3.6,8.8,0.0,12.4
Wiktoria LOPUSZANSKA,POL,2022 Koper World Challenge Cup,"Koper, Slovenia",qual,VT,8.0,3.6,8.85,0.0,12.45
Noemie LOUON,BEL,2022 Senior European Championships,"Munich, Germany",qual,BB,13.0,4.8,8.133,0.0,12.933
Noemie LOUON,BEL,2022 Senior European Championships,"Munich, Germany",TeamFinal,BB,10.0,4.8,8.033,0.0,12.833
Noemie LOUON,BEL,2022 Senior European Championships,"Munich, Germany",qual,UB,24.0,4.9,8.033,0.0,12.933
Noemie LOUON,BEL,2022 Senior European Championships,"Munich, Germany",qual,VT,57.0,4.2,8.5,0.0,12.7
Noémie LOUON,BEL,2022 Paris World Challenge Cup,"Paris, France",qual,BB,16.0,4.9,6.85,0.0,11.75
Noémie LOUON,BEL,2022 Paris World Challenge Cup,"Paris, France",qual,FX,25.0,4.4,6.45,0.0,10.85
Cassandra LOUSTALOT,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,BB,15.0,5.1,6.05,0.0,11.15
Cassandra LOUSTALOT,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,4.0,5.0,8.0,0.1,12.9
Cassandra LOUSTALOT,MEX,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,18.0,4.0,8.65,0.0,12.65
Cassandra LOUSTALOT,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,BB,5.0,5.4,7.9,0.0,13.3
Cassandra LOUSTALOT,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,BB,10.0,5.4,7.266,0.0,12.666
Cassandra LOUSTALOT,MEX,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,FX,38.0,5.1,5.9,0.1,10.9
Eveylynn LOWE,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,BB,19.0,5.2,7.25,0.0,12.45
Eveylynn LOWE,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,FX,14.0,5.3,7.25,0.0,12.55
Eveylynn LOWE,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,UB,19.0,5.0,7.75,0.0,12.75
Eveylynn LOWE,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,BB,13.0,5.3,6.65,0.0,11.95
Eveylynn LOWE,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,FX,9.0,5.4,7.6,0.1,12.9
Eveylynn LOWE,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,UB,25.0,4.8,6.6,0.0,11.4
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",final,BB,2.0,5.9,8.066,0.0,13.966
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",qual,BB,3.0,5.7,8.0,0.0,13.7
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",AAfinal,BB,2.0,5.9,8.133,0.0,14.033
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",qual,FX,7.0,5.0,7.666,0.0,12.666
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",AAfinal,FX,4.0,5.0,7.866,0.0,12.866
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",final,UB,3.0,6.0,7.0,0.0,13.0
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",qual,UB,2.0,6.1,8.1,0.0,14.2
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",AAfinal,UB,1.0,6.1,7.833,0.0,13.933
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",AAfinal,VT,8.0,4.2,8.733,0.0,12.933
Huan LUO,CHN,2023 FISU World University Games,"Chengdu, China",qual,VT,5.0,4.2,9.0,0.0,13.2
Samantha Ann MACASU,PHI,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,UB,21.0,3.7,6.966,0.0,10.666
Sira MACIAS,ARG,2022 Paris World Challenge Cup,"Paris, France",qual,FX,16.0,4.5,7.3,0.0,11.8
Sira MACIAS,ARG,2022 Paris World Challenge Cup,"Paris, France",qual,UB,23.0,4.9,6.25,0.0,11.15
Jasmin MADER,AUT,2022 Paris World Challenge Cup,"Paris, France",qual,BB,36.0,4.7,5.85,0.1,10.45
Jasmin MADER,AUT,2022 Paris World Challenge Cup,"Paris, France",qual,FX,9.0,4.7,7.75,0.0,12.45
Jasmin MADER,AUT,2022 Paris World Challenge Cup,"Paris, France",qual,UB,22.0,4.6,6.55,0.0,11.15
Jasmin MADER,AUT,2022 Senior European Championships,"Munich, Germany",qual,BB,47.0,4.4,7.466,0.0,11.866
Jasmin MADER,AUT,2022 Senior European Championships,"Munich, Germany",qual,FX,36.0,4.7,8.033,0.3,12.433
Jasmin MADER,AUT,2022 Senior European Championships,"Munich, Germany",qual,UB,48.0,4.5,7.566,0.0,12.066
Jasmin MADER,AUT,2022 Senior European Championships,"Munich, Germany",qual,VT,71.0,4.2,8.233,0.1,12.333
Jasmin MADER,AUT,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,14.0,4.5,7.4,0.0,11.9
Jasmin MADER,AUT,2022 Varna World Challenge Cup,"Varna, Bulgaria",final,UB,7.0,4.9,7.05,0.0,11.95
Jasmin MADER,AUT,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,7.0,4.5,8.1,0.0,12.6
Jasmin MADER,AUT,2023 Cairo World Cup,"Cairo, Egypt",qual,UB,13.0,4.5,7.6,0.0,12.1
Julie MADSOE,NOR,2022 Senior European Championships,"Munich, Germany",qual,BB,60.0,5.1,6.466,0.0,11.566
Julie MADSOE,NOR,2022 Senior European Championships,"Munich, Germany",qual,FX,93.0,4.6,6.533,0.0,11.133
Julie MADSOE,NOR,2022 Senior European Championships,"Munich, Germany",qual,UB,83.0,4.3,6.5,0.0,10.8
Julie MADSOE,NOR,2022 Senior European Championships,"Munich, Germany",qual,VT,34.0,4.2,8.733,0.0,12.933
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,BB,3.0,4.9,7.733,0.0,12.633
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,BB,3.0,4.9,7.733,0.0,12.633
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,BB,4.0,4.9,7.266,0.0,12.166
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,BB,4.0,4.9,7.266,0.0,12.166
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,FX,18.0,4.6,7.2,0.4,11.4
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,FX,18.0,4.6,7.2,0.4,11.4
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,UB,11.0,4.3,7.633,0.0,11.933
Julie MADSØ,NOR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,UB,11.0,4.3,7.633,0.0,11.933
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,8.0,4.5,7.85,0.0,12.35
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,8.0,4.5,7.85,0.0,12.35
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",final,BB,5.0,4.1,7.75,0.0,11.85
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",final,BB,5.0,4.1,7.75,0.0,11.85
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,11.0,4.6,7.85,0.0,12.45
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,11.0,4.6,7.85,0.0,12.45
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,12.0,4.6,7.45,0.0,12.05
Julie MADSØ,NOR,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,12.0,4.6,7.45,0.0,12.05
Sani MAEKELAE,FIN,2022 Senior European Championships,"Munich, Germany",qual,BB,69.0,4.6,6.7,0.0,11.3
Sani MAEKELAE,FIN,2022 Senior European Championships,"Munich, Germany",qual,FX,43.0,4.6,7.633,0.0,12.233
Sani MAEKELAE,FIN,2022 Senior European Championships,"Munich, Germany",qual,UB,26.0,5.2,7.666,0.0,12.866
Sani MAEKELAE,FIN,2022 Senior European Championships,"Munich, Germany",qual,VT,21.0,4.6,8.666,0.0,13.266
Sani MAEKELAE,FIN,2022 Senior European Championships,"Munich, Germany",qual,VT,15.0,4.6,8.666,0.0,13.266
Sani MAEKELAE,FIN,2022 Senior European Championships,"Munich, Germany",qual,VT,15.0,3.8,8.633,0.0,12.433
Sani MAEKELAE,FIN,2023 Doha World Cup,"Doha, Qatar",qual,BB,28.0,4.3,6.866,0.1,11.066
Sani MAEKELAE,FIN,2023 Doha World Cup,"Doha, Qatar",qual,UB,19.0,4.6,5.333,0.0,9.933
Sani MAEKELAE,FIN,2023 Doha World Cup,"Doha, Qatar",qual,VT,11.0,4.6,8.033,0.1,12.533
Sani MAEKELAE,FIN,2023 Doha World Cup,"Doha, Qatar",qual,VT,11.0,3.8,8.8,0.0,12.6
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",final,BB,4.0,5.6,7.633,0.0,13.233
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",qual,BB,6.0,5.6,7.8,0.0,13.4
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,BB,7.0,5.4,7.666,0.0,13.066
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",final,FX,2.0,5.7,8.233,0.0,13.933
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",qual,FX,1.0,5.7,8.133,0.0,13.833
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,1.0,5.7,8.033,0.0,13.733
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",qual,UB,21.0,5.8,7.266,0.0,13.066
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",qual,VT,10.0,4.6,9.066,0.0,13.666
Martina MAGGIO,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,11.0,4.6,9.033,0.0,13.633
Martina MAGGIO,ITA,2023 Cottbus World Cup,"Cottbus, Germany",final,BB,5.0,5.0,8.066,0.0,13.066
Martina MAGGIO,ITA,2023 Cottbus World Cup,"Cottbus, Germany",qual,BB,5.0,5.0,8.033,0.0,13.033
Jana MAHMOUD,EGY,2022 Cairo World Cup,"Cairo, Egypt",qual,FX,16.0,4.5,6.733,0.4,10.833
Jana MAHMOUD,EGY,2022 Cairo World Cup,"Cairo, Egypt",qual,VT,10.0,4.4,8.666,0.0,13.066
Jana MAHMOUD,EGY,2022 Cairo World Cup,"Cairo, Egypt",qual,VT,10.0,4.0,7.6,0.3,11.3
Jana MAHMOUD,EGY,2023 Baku World Cup,"Baku, Azerbaijan",qual,BB,23.0,4.3,7.2,0.0,11.5
Jana MAHMOUD,EGY,2023 Baku World Cup,"Baku, Azerbaijan",qual,UB,13.0,5.1,6.866,0.0,11.966
Jana MAHMOUD,EGY,2023 Doha World Cup,"Doha, Qatar",qual,BB,30.0,4.2,6.833,0.0,11.033
Jana MAHMOUD,EGY,2023 Doha World Cup,"Doha, Qatar",final,UB,8.0,3.6,4.966,0.0,8.566
Jana MAHMOUD,EGY,2023 Doha World Cup,"Doha, Qatar",qual,UB,7.0,5.1,7.366,0.0,12.466
Liu Hsiang-Han MAI,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,BB,11.0,5.4,7.133,0.0,12.533
Liu Hsiang-Han MAI,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,FX,18.0,4.5,7.467,0.3,11.667
Liu Hsiang-Han MAI,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,UB,10.0,4.4,8.333,0.0,12.733
Liu Hsiang-Han MAI,TPE,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",final,UB,5.0,4.3,7.767,0.0,12.067
Luisa MAIA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,BB,32.0,5.0,6.7,0.0,11.7
Luisa MAIA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,15.0,4.8,7.55,0.0,12.35
Luisa MAIA,BRA,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,18.0,4.2,8.9,0.1,13.0
Lilla MAKAI,HUN,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,BB,12.0,4.7,6.9,0.0,11.6
Lilla MAKAI,HUN,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,UB,15.0,4.8,6.4,0.0,11.2
Lilla MAKAI,HUN,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",qual,BB,7.0,4.8,7.767,0.0,12.567
Lilla MAKAI,HUN,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",final,BB,7.0,4.8,6.467,0.0,11.267
Lilla MAKAI,HUN,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",qual,FX,15.0,4.5,6.967,0.0,11.467
Lilla MAKAI,HUN,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",qual,UB,4.0,5.3,7.533,0.0,12.833
Lilla MAKAI,HUN,2023 Tel Aviv World Challenge Cup,"Tel Aviv, Israel",final,UB,8.0,2.9,5.133,0.0,8.033
Lilla MAKAI,HUN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,12.0,4.6,7.566,0.0,12.166
Lilla MAKAI,HUN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,FX,14.0,4.4,7.133,0.0,11.533
Lilla MAKAI,HUN,2023 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,9.0,5.2,6.933,0.0,12.133
Patricie MAKOVICKOVA,CZE,2023 Cairo World Cup,"Cairo, Egypt",qual,FX,30.0,4.7,6.3,0.1,10.9
Patricie MAKOVICKOVA,CZE,2023 Cairo World Cup,"Cairo, Egypt",final,VT,7.0,4.0,8.5,0.0,12.5
Patricie MAKOVICKOVA,CZE,2023 Cairo World Cup,"Cairo, Egypt",qual,VT,7.0,4.0,8.633,0.0,12.633
Patricie MAKOVICKOVA,CZE,2023 Cairo World Cup,"Cairo, Egypt",final,VT,7.0,4.0,8.733,0.0,11.733
Patricie MAKOVICKOVA,CZE,2023 Cairo World Cup,"Cairo, Egypt",qual,VT,7.0,4.0,8.6,0.0,12.6
Patricie MAKOVICKOVA,CZE,2023 Doha World Cup,"Doha, Qatar",qual,BB,34.0,5.0,5.633,0.0,10.633
Patricie MAKOVICKOVA,CZE,2023 Doha World Cup,"Doha, Qatar",qual,FX,18.0,4.3,6.7,0.3,10.7
Patricie MAKOVICKOVA,CZE,2023 Doha World Cup,"Doha, Qatar",final,VT,4.0,3.8,8.933,0.0,12.733
Patricie MAKOVICKOVA,CZE,2023 Doha World Cup,"Doha, Qatar",qual,VT,7.0,3.8,8.966,0.0,12.766
Patricie MAKOVICKOVA,CZE,2023 Doha World Cup,"Doha, Qatar",final,VT,4.0,3.8,8.766,0.1,12.466
Patricie MAKOVICKOVA,CZE,2023 Doha World Cup,"Doha, Qatar",qual,VT,7.0,3.8,8.7,0.0,12.5
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",qual,BB,65.0,4.5,6.9,0.0,11.4
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,BB,17.0,4.5,7.766,0.0,12.266
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",qual,FX,49.0,4.4,7.633,0.0,12.033
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,22.0,4.4,7.433,0.0,11.833
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",qual,UB,20.0,5.0,8.066,0.0,13.066
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",TeamFinal,UB,19.0,5.0,7.966,0.0,12.966
Mirtill MAKOVITS,HUN,2022 Senior European Championships,"Munich, Germany",qual,VT,84.0,3.6,8.5,0.0,12.1
Mirtill MAKOVITS,HUN,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,BB,23.0,4.7,5.85,0.0,10.55
Mirtill MAKOVITS,HUN,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,UB,6.0,5.0,8.0,0.0,13.0
Mirtill MAKOVITS,HUN,2022 Varna World Challenge Cup,"Varna, Bulgaria",final,UB,5.0,5.0,7.6,0.0,12.6
Emma MALABUYO,PHI,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,final,BB,5.0,4.4,7.766,0.0,12.166
Emma MALABUYO,PHI,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,BB,13.0,4.4,7.9,0.0,12.3
Emma MALABUYO,PHI,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,final,FX,2.0,4.9,8.266,0.0,13.166
Emma MALABUYO,PHI,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,FX,5.0,4.9,8.133,0.0,13.033
Emma MALEWSKI,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,BB,19.0,5.3,7.15,0.0,12.45
Emma MALEWSKI,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,31.0,4.6,7.15,0.1,11.65
Emma MALEWSKI,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,UB,22.0,5.5,6.9,0.0,12.4
Emma MALEWSKI,GE1,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,34.0,3.6,8.8,0.0,12.4
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",final,BB,1.0,5.3,8.166,0.0,13.466
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",qual,BB,2.0,5.2,8.3,0.0,13.5
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,BB,13.0,5.2,7.5,0.0,12.7
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",qual,FX,35.0,4.5,7.966,0.0,12.466
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",qual,UB,18.0,4.9,8.2,0.0,13.1
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",TeamFinal,UB,18.0,5.0,8.1,0.0,13.1
Emma Leonie MALEWSKI,GER,2022 Senior European Championships,"Munich, Germany",qual,VT,32.0,4.2,8.766,0.0,12.966
Emma Leonie MALEWSKI,GER,2023 Doha World Cup,"Doha, Qatar",final,BB,3.0,5.5,7.733,0.0,13.233
Emma Leonie MALEWSKI,GER,2023 Doha World Cup,"Doha, Qatar",qual,BB,1.0,5.5,8.233,0.0,13.733
Emma Leonie MALEWSKI,GER,2023 Doha World Cup,"Doha, Qatar",qual,UB,9.0,4.8,7.466,0.0,12.266
Emma Leonie MALEWSKI,GER,2023 Senior European Championships,"Antalya, Turkey",qual,BB,35.0,5.3,6.5,0.0,11.8
Emma Leonie MALEWSKI,GER,2023 Senior European Championships,"Antalya, Turkey",qual,FX,27.0,4.7,7.833,0.0,12.533
Emma Leonie MALEWSKI,GER,2023 Senior European Championships,"Antalya, Turkey",qual,UB,29.0,5.0,7.766,0.0,12.766
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",final,BB,1.0,6.0,7.766,0.0,13.766
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",qual,BB,5.0,5.6,7.366,0.0,12.966
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",final,FX,1.0,5.7,7.9,0.0,13.6
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",qual,FX,1.0,5.5,7.766,0.0,13.266
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",qual,UB,14.0,5.3,5.633,0.0,10.933
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",final,VT,5.0,5.0,8.733,0.0,13.733
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",qual,VT,3.0,5.0,8.766,0.0,13.766
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",final,VT,5.0,3.8,7.7,0.3,11.2
Sabrina MANECA VOINEA,ROU,2023 Doha World Cup,"Doha, Qatar",qual,VT,3.0,3.8,8.466,0.0,12.266
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",qual,BB,79.0,5.1,5.3,0.1,10.3
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",final,FX,3.0,5.9,7.666,0.0,13.566
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",qual,FX,2.0,6.0,7.7,0.0,13.7
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",qual,UB,90.0,4.7,5.933,0.0,10.633
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",qual,VT,13.0,5.0,8.7,0.1,13.6
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",final,VT,4.0,5.0,8.8,0.0,13.8
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",qual,VT,5.0,5.0,8.7,0.1,13.6
Sabrina MANECA VOINEA,ROU,2023 Senior European Championships,"Antalya, Turkey",final,VT,4.0,3.8,8.666,0.1,12.366
