LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
HOLBURA,Maria,w,ROU,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,80,4.9,6.2,,11.1
HOLBURA,Maria,w,ROU,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,72,4.6,8.566,,13.166
ILIANKOVA,Anastasiia,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,91,3.8,4.483,,
ILIANKOVA,Anastasiia,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,,,,,
ILIANKOVA,Anastasiia,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,3,6.4,8.566,,14.966
ILIANKOVA,Anastasiia,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,2,6.3,8.533,,14.83
IORDACHE,Larisa Andreea,w,ROU,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,4,6.2,7.933,,14.133
JESUS SANT,,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.3,7.933,,13.233
JESUS SANT,,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.6,7.966,,13.566
JESUS SANT,,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.4,8.066,0.3,13.166
JESUS SANT,,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.6,8.1,,13.7
JESUS SANT,,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.4,8.166,,14.566
JESUS SANT,,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.1,8.1,,14.2
JESUS SANT,,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.166,0.1,14.466
JESUS SANT,,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.1,,14.5
JESUS SANTOS,Melanie,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,26,5.3,7.933,,13.233
JESUS SANTOS,Melanie,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,25,5.4,8.066,0.3,13.166
JESUS SANTOS,Melanie,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,11,6.4,8.166,,14.566
JESUS SANTOS,Melanie,w,FRA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,6,6.1,7.933,,14.03
KINSELLA,Alice,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,63,5.5,6.6,,12.1
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,63,5.5,6.6,,12.1
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.5,6.6,,12.1
KINSELLA,Alice,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.7,7.633,,13.333
KINSELLA,Alice,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,41,5.4,7.666,0.3,12.766
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,41,5.4,7.666,0.3,12.766
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.4,7.666,0.3,12.766
KINSELLA,Alice,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,4.9,7.9,,12.8
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.5,7.133,,12.633
KINSELLA,Alice,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.8,8.366,,14.166
KINSELLA,Alice,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,57,5.5,7.133,,12.633
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,57,5.5,7.133,,12.633
KINSELLA,Alice,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,35,5.4,8.766,,14.166
KINSELLA,Alice,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.766,,14.166
KINSELLA,Alice,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.866,,14.266
KOVACS,Zsofia,w,HUN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,19,5.4,6.7,,12.1
KOVACS,Zsofia,w,HUN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,29,5.3,7.833,,13.133
KOVACS,Zsofia,w,HUN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,29,5.3,7.833,,13.133
KOVACS,Zsofia,w,HUN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,22,5,7.6,,12.6
KOVACS,Zsofia,w,HUN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,48,5,7.766,0.1,12.666
KOVACS,Zsofia,w,HUN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,48,5,7.766,0.1,12.666
KOVACS,Zsofia,w,HUN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,9,6.3,7.933,,14.233
KOVACS,Zsofia,w,HUN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,14,6.3,8.133,,14.433
KOVACS,Zsofia,w,HUN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,14,6.3,8.133,,14.433
KOVACS,Zsofia,w,HUN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,9,5.4,9.1,,14.5
KOVACS,Zsofia,w,HUN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,16,5.4,9.1,,14.5
LEE,Sunisa,w,USA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,2,6.1,7.733,,13.833
LEE,Sunisa,w,USA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,3,6.2,8,,14.2
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,3,6.2,8,,14.2
LEE,Sunisa,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,5,6.4,7.466,,13.86
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,6.2,8,,14.2
LEE,Sunisa,w,USA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,6.2,7.933,,14.133
LEE,Sunisa,w,USA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,5,5.6,8.1,,13.7
LEE,Sunisa,w,USA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,18,5.6,7.833,,13.433
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,18,5.6,7.833,,13.433
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.6,7.833,,13.433
LEE,Sunisa,w,USA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.7,7.966,,13.666
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.6,8.6,,15.2
LEE,Sunisa,w,USA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.8,8.6,,15.4
LEE,Sunisa,w,USA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,1,6.8,8.5,,15.3
LEE,Sunisa,w,USA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,2,6.6,8.6,,15.2
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,2,6.6,8.6,,15.2
LEE,Sunisa,w,USA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,3,6.2,8.3,,14.5
LEE,Sunisa,w,USA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,5,5.4,9.2,,14.6
LEE,Sunisa,w,USA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,24,5.4,8.933,,14.333
LEE,Sunisa,w,USA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.933,,14.333
LEE,Yunseo,w,KOR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,24,4.7,6.566,,11.266
LEE,Yunseo,w,KOR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,42,5.5,7.341,,12.841
LEE,Yunseo,w,KOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,42,5.5,7.341,,12.841
LEE,Yunseo,w,KOR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,20,5.2,7.466,,12.666
LEE,Yunseo,w,KOR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,30,5.2,7.766,,12.966
LEE,Yunseo,w,KOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,30,5.2,7.766,,12.966
LEE,Yunseo,w,KOR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,7,6.3,8,,14.3
LEE,Yunseo,w,KOR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,16,6.3,8.033,,14.333
LEE,Yunseo,w,KOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,16,6.3,8.033,,14.333
LEE,Yunseo,w,KOR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,22,4.6,8.8,,13.4
LEE,Yunseo,w,KOR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,61,4.6,8.8,,13.4
LISTUNOVA,Viktoriia,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,13,5.6,8.266,,13.866
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,13,5.6,8.266,,13.866
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.6,8.266,,13.866
LISTUNOVA,Viktoriia,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,6,8.333,,14.333
LISTUNOVA,Viktoriia,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,6,5.6,8.4,,14
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,6,5.6,8.4,,14
LISTUNOVA,Viktoriia,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,8,5.2,7.3,0.1,12.4
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.6,8.4,,14
LISTUNOVA,Viktoriia,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.7,8.466,,14.166
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.4,8.366,,14.766
LISTUNOVA,Viktoriia,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.4,8.5,,14.9
LISTUNOVA,Viktoriia,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,6,6.4,8.366,,14.766
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,6,6.4,8.366,,14.766
LISTUNOVA,Viktoriia,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,26,5.4,8.9,,14.3
LISTUNOVA,Viktoriia,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.9,,14.3
LU,Yufei,w,CHN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,7,5.8,7.333,,13.133
LU,Yufei,w,CHN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,5,6,8.1,,14.1
LU,Yufei,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,5,6,8.1,,14.1
LU,Yufei,w,CHN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,6,8.1,,14.1
LU,Yufei,w,CHN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,6,7.966,,13.966
LU,Yufei,w,CHN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,19,5,7.833,,12.833
LU,Yufei,w,CHN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,48,5,7.766,0.1,12.666
LU,Yufei,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,48,5,7.766,0.1,12.666
LU,Yufei,w,CHN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5,7.766,0.1,12.666
LU,Yufei,w,CHN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.2,7.966,,13.166
LU,Yufei,w,CHN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.2,8.5,,14.7
LU,Yufei,w,CHN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.1,7.233,,13.333
LU,Yufei,w,CHN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,17,6,7.333,,13.333
LU,Yufei,w,CHN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,7,6.2,8.5,,14.7
LU,Yufei,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,7,6.2,8.5,,14.7
LU,Yufei,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,4,6,8.4,,14.4
LU,Yufei,w,CHN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,20,4.8,8.7,,13.5
LU,Yufei,w,CHN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,50,4.8,8.8,,13.6
LU,Yufei,w,CHN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,4.8,8.8,,13.6
MAGGIO,Martina,w,ITA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,8,5,8.066,,13.066
MAGGIO,Martina,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,31,5,8.066,,13.066
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,31,5,8.066,,13.066
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5,8.066,,13.066
MAGGIO,Martina,w,ITA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,4.9,8.175,,13.075
MAGGIO,Martina,w,ITA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,16,5,8,,13
MAGGIO,Martina,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,45,4.9,7.8,,12.7
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,45,4.9,7.8,0.1,12.7
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,4.9,7.8,,12.7
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.9,7.8,,13.7
MAGGIO,Martina,w,ITA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.7,7.733,,13.433
MAGGIO,Martina,w,ITA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,22,5.5,6.966,,12.466
MAGGIO,Martina,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,30,5.9,7.8,,13.7
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,30,5.9,7.8,,13.7
MAGGIO,Martina,w,ITA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,18,5,9.033,,14.033
MAGGIO,Martina,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,38,5,9.1,,14.1
MAGGIO,Martina,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5,9.1,,14.1
MAGISTRATI,Abigail,w,ARG,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,81,4.9,6.333,,11.233
MAGISTRATI,Abigail,w,ARG,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,81,4.9,6.333,,11.233
MAGISTRATI,Abigail,w,ARG,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,67,4.5,7.633,,12.133
MAGISTRATI,Abigail,w,ARG,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,67,4.5,7.633,,12.133
MAGISTRATI,Abigail,w,ARG,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,79,5,6.533,,11.533
MAGISTRATI,Abigail,w,ARG,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,79,5,6.533,,11.533
MAGISTRATI,Abigail,w,ARG,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,63,4.6,8.766,,13.366
MARTINS,Filipa,w,POR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,69,5.1,6.866,0.1,11.866
MARTINS,Filipa,w,POR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,69,5.1,6.866,0.1,11.866
MARTINS,Filipa,w,POR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,46,4.7,7.966,,12.666
MARTINS,Filipa,w,POR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,46,4.7,7.966,,12.666
MARTINS,Filipa,w,POR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,17,6,8.3,,14.3
MARTINS,Filipa,w,POR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,17,6,8.3,,14.3
MARTINS,Filipa,w,POR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,54,4.6,8.866,,13.466
MELNIKOVA,Angelina,w,ROC,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,4,5.4,8.3,,13.7
MELNIKOVA,Angelina,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,17,5.5,8.233,,13.733
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,17,5.5,8.233,,13.733
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.5,8.233,,13.733
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.4,7.166,,12.566
MELNIKOVA,Angelina,w,ROC,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,2,5.7,8.266,,13.966
MELNIKOVA,Angelina,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,7,5.8,8.2,,14
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,7,5.8,8.2,,14
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,3,5.9,8.266,,14.16
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.8,8.2,,14
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.7,8.266,,13.966
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.3,8.633,,14.933
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.3,8.633,,14.933
MELNIKOVA,Angelina,w,ROC,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,3,6.3,8.6,,14.9
MELNIKOVA,Angelina,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,4,6.3,8.633,,14.933
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,4,6.3,8.633,,14.933
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,8,5.9,7.166,,13.06
MELNIKOVA,Angelina,w,ROC,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,4,5.4,9.233,,14.633
MELNIKOVA,Angelina,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,20,5.4,9.066,,14.466
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.066,,14.466
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.2,,14.6
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,9,5.4,9.066,0.1,14.466
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,5,5.4,9.266,,14.666
MELNIKOVA,Angelina,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,9,6,8.866,0.1,14.766
MELNIKOVA,Angelina,w,ROC,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,5,6,8.8,0.1,14.7
MOHAMED,Mandy,w,EGY,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,82,4.5,6.7,,11.2
MOHAMED,Mandy,w,EGY,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,82,4.5,6.7,,11.2
MOHAMED,Mandy,w,EGY,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,38,5.1,7.733,,12.833
MOHAMED,Mandy,w,EGY,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,38,5.1,7.733,,12.833
MOHAMED,Mandy,w,EGY,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,73,4.6,7,,11.6
MOHAMED,Mandy,w,EGY,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,73,4.6,7,,11.6
MOHAMED,Mandy,w,EGY,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,67,4.6,8.633,,13.233
MOKOSOVA,Barbora,w,SVK,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,72,4.1,7.6,,11.7
MOKOSOVA,Barbora,w,SVK,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,72,4.1,7.6,,11.7
MOKOSOVA,Barbora,w,SVK,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,37,4.8,8.033,,12.833
MOKOSOVA,Barbora,w,SVK,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,37,4.8,8.033,,12.833
MOKOSOVA,Barbora,w,SVK,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,38,5.7,7.633,,13.333
MOKOSOVA,Barbora,w,SVK,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,38,5.7,7.633,,13.333
MOKOSOVA,Barbora,w,SVK,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,65,4.6,8.733,,13.333
MOORS,Brooklyn,w,CAN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,15,5,7.433,,12.433
MOORS,Brooklyn,w,CAN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,25,5.4,7.9,,13.3
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,25,5.4,7.9,,13.3
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.4,7.9,,13.3
MOORS,Brooklyn,w,CAN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,8,5.2,8.366,,13.566
MOORS,Brooklyn,w,CAN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,15,5.1,8.433,,13.533
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,15,5.1,8.433,,13.533
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.1,8.433,,13.533
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5,8,,13
MOORS,Brooklyn,w,CAN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,18,5,8,,13
MOORS,Brooklyn,w,CAN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,46,5,8,,13
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,46,5,8,,13
MOORS,Brooklyn,w,CAN,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,14,5.4,8.9,,14.3
MOORS,Brooklyn,w,CAN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,37,5.4,8.733,,14.133
MOORS,Brooklyn,w,CAN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.733,,14.133
MORENO,Alexa,w,MEX,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,83,5.2,5.966,0.1,11.066
MORENO,Alexa,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,83,5.2,5.966,0.1,11.066
MORENO,Alexa,w,MEX,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,60,5.3,7.033,,12.333
MORENO,Alexa,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,60,5.3,7.033,,12.333
MORENO,Alexa,w,MEX,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,59,5.2,7.366,,12.566
MORENO,Alexa,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,59,5.2,7.366,,12.566
MORENO,Alexa,w,MEX,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,8,5.8,9.033,,14.833
MORENO,Alexa,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,8,5.8,9.033,,14.833
MORENO,Alexa,w,MEX,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT1,4,5.8,8.966,,14.766
MORENO,Alexa,w,MEX,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,8,5.6,8.933,0.1,14.433
MORENO,Alexa,w,MEX,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",VT2,4,5.6,9.066,,14.666
