poll_id,pollster_id,sponsor_ids,display_name,start_date,end_date,sample_size,election_date,party,answer,candidate_id,candidate_name,pct
86541,1189,0,Morning Consult,2024-03-16,2024-03-18,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,49.7
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,50.3
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,40.6
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.2
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,4.6
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,IND,West,31097,Cornel West,0.6
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,DEM,Whitmer,28588,Gretchen Whitmer,49.5
86502,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,44.6
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,48.2
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,51.8
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.6
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.4
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,5.9
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,IND,West,31097,Cornel West,0.6
86503,1102,"9,601,185",Emerson College,2024-03-14,2024-03-18,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86509,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1097.0,2024-11-05,DEM,Biden,19368,Joe Biden,42.0
86509,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1097.0,2024-11-05,REP,Trump,16651,Donald Trump,50.0
86509,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1097.0,2024-11-05,DEM,Biden,19368,Joe Biden,34.0
86509,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1097.0,2024-11-05,REP,Trump,16651,Donald Trump,40.0
86509,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1097.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,18.0
86509,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1097.0,2024-11-05,IND,West,31097,Cornel West,4.0
86510,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1132.0,2024-11-05,DEM,Biden,19368,Joe Biden,46.0
86510,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1132.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
86510,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1132.0,2024-11-05,DEM,Biden,19368,Joe Biden,38.0
86510,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1132.0,2024-11-05,REP,Trump,16651,Donald Trump,40.0
86510,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1132.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,16.0
86510,1866,0,CNN/SSRS,2024-03-13,2024-03-18,1132.0,2024-11-05,IND,West,31097,Cornel West,4.0
86482,1189,0,Morning Consult,2024-03-15,2024-03-17,5777.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86482,1189,0,Morning Consult,2024-03-15,2024-03-17,5777.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86491,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-15,2024-03-17,1053.0,2024-11-05,DEM,Biden,19368,Joe Biden,44.4
86491,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-15,2024-03-17,1053.0,2024-11-05,REP,Trump,16651,Donald Trump,44.1
86491,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-15,2024-03-17,941.0,2024-11-05,DEM,Biden,19368,Joe Biden,47.1
86491,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-15,2024-03-17,941.0,2024-11-05,REP,Trump,16651,Donald Trump,44.6
86492,1001,2085,North Star Opinion Research,2024-03-14,2024-03-17,600.0,2024-11-05,DEM,Biden,19368,Joe Biden,42.0
86492,1001,2085,North Star Opinion Research,2024-03-14,2024-03-17,600.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
86492,1001,2085,North Star Opinion Research,2024-03-14,2024-03-17,600.0,2024-11-05,DEM,Biden,19368,Joe Biden,33.0
86492,1001,2085,North Star Opinion Research,2024-03-14,2024-03-17,600.0,2024-11-05,REP,Trump,16651,Donald Trump,37.0
86492,1001,2085,North Star Opinion Research,2024-03-14,2024-03-17,600.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,18.0
86492,1001,2085,North Star Opinion Research,2024-03-14,2024-03-17,600.0,2024-11-05,IND,West,31097,Cornel West,2.0
86528,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,516.0,2024-11-05,DEM,Biden,19368,Joe Biden,41.0
86528,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,516.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86528,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,516.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,7.0
86528,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,516.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
86529,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,875.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.0
86529,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,875.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
86529,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,875.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,7.0
86529,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,875.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
86530,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,760.0,2024-11-05,DEM,Biden,19368,Joe Biden,41.0
86530,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,760.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86530,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,760.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,6.0
86530,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,760.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
86531,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,616.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.0
86531,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,616.0,2024-11-05,REP,Trump,16651,Donald Trump,41.0
86531,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,616.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,6.0
86531,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,616.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
86532,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,642.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.0
86532,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,642.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86532,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,642.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,8.0
86532,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,642.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86533,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,775.0,2024-11-05,DEM,Biden,19368,Joe Biden,41.0
86533,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,775.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86533,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,775.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,7.0
86533,1562,1473,Redfield & Wilton Strategies,2024-03-14,2024-03-17,775.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86493,437,991,Selzer & Co.,2024-03-11,2024-03-17,704.0,2024-11-05,DEM,Biden,19368,Joe Biden,38.0
86493,437,991,Selzer & Co.,2024-03-11,2024-03-17,704.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,DEM,Biden,19368,Joe Biden,44.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,DEM,Biden,19368,Joe Biden,42.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,6.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86511,317,801,Mitchell Research & Communications,2024-03-15,2024-03-16,627.0,2024-11-05,IND,West,31097,Cornel West,1.0
86483,1189,0,Morning Consult,2024-03-14,2024-03-16,4000.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86483,1189,0,Morning Consult,2024-03-14,2024-03-16,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86521,1562,0,Redfield & Wilton Strategies,2024-03-15,2024-03-15,1124.0,2024-11-05,DEM,Biden,19368,Joe Biden,41.0
86521,1562,0,Redfield & Wilton Strategies,2024-03-15,2024-03-15,1124.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
86521,1562,0,Redfield & Wilton Strategies,2024-03-15,2024-03-15,1124.0,2024-11-05,DEM,Biden,19368,Joe Biden,40.0
86521,1562,0,Redfield & Wilton Strategies,2024-03-15,2024-03-15,1124.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86521,1562,0,Redfield & Wilton Strategies,2024-03-15,2024-03-15,1124.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,7.0
86484,1189,0,Morning Consult,2024-03-13,2024-03-15,4000.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86484,1189,0,Morning Consult,2024-03-13,2024-03-15,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,47.7
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,52.3
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,37.9
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.8
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,6.5
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,IND,West,31097,Cornel West,0.9
86496,1102,960,Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.6
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,48.7
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,51.3
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,36.0
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,41.0
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,8.8
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,IND,West,31097,Cornel West,2.0
86497,1102,"835,960",Emerson College,2024-03-12,2024-03-15,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.1
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,DEM,Biden,19368,Joe Biden,45.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,DEM,Biden,19368,Joe Biden,40.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,7.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,IND,West,31097,Cornel West,1.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2145.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,DEM,Biden,19368,Joe Biden,44.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,DEM,Biden,19368,Joe Biden,38.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,REP,Trump,16651,Donald Trump,41.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,8.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,IND,West,31097,Cornel West,1.0
86500,1800,2013,Noble Predictive Insights,2024-03-11,2024-03-15,2510.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,DEM,Biden,19368,Joe Biden,36.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,REP,Trump,16651,Donald Trump,42.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,11.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,IND,West,31097,Cornel West,1.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,DEM,Biden,19368,Joe Biden,44.0
86548,1189,96,Morning Consult,2024-03-08,2024-03-15,447.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
86951,1554,0,RMG Research,2024-03-13,2024-03-14,2000.0,2024-11-05,DEM,Biden,19368,Joe Biden,42.0
86951,1554,0,RMG Research,2024-03-13,2024-03-14,2000.0,2024-11-05,REP,Trump,16651,Donald Trump,37.0
86951,1554,0,RMG Research,2024-03-13,2024-03-14,2000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,14.0
86951,1554,0,RMG Research,2024-03-13,2024-03-14,2000.0,2024-11-05,DEM,Biden,19368,Joe Biden,46.0
86951,1554,0,RMG Research,2024-03-13,2024-03-14,2000.0,2024-11-05,REP,Trump,16651,Donald Trump,42.0
86485,1189,0,Morning Consult,2024-03-12,2024-03-14,4000.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86485,1189,0,Morning Consult,2024-03-12,2024-03-14,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86494,1205,0,Marist College,2024-03-11,2024-03-14,1177.0,2024-11-05,DEM,Biden,19368,Joe Biden,47.0
86494,1205,0,Marist College,2024-03-11,2024-03-14,1177.0,2024-11-05,REP,Trump,16651,Donald Trump,51.0
86494,1205,0,Marist College,2024-03-11,2024-03-14,1177.0,2024-11-05,DEM,Biden,19368,Joe Biden,40.0
86494,1205,0,Marist College,2024-03-11,2024-03-14,1177.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
86494,1205,0,Marist College,2024-03-11,2024-03-14,1177.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,14.0
86495,1205,0,Marist College,2024-03-11,2024-03-14,1197.0,2024-11-05,DEM,Biden,19368,Joe Biden,48.0
86495,1205,0,Marist College,2024-03-11,2024-03-14,1197.0,2024-11-05,REP,Trump,16651,Donald Trump,51.0
86495,1205,0,Marist College,2024-03-11,2024-03-14,1197.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86495,1205,0,Marist College,2024-03-11,2024-03-14,1197.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
86495,1205,0,Marist College,2024-03-11,2024-03-14,1197.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,11.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,49.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,41.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,50.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,34.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,38.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,12.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,IND,West,31097,Cornel West,2.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,IND,Manchin,31018,"Joe Manchin, III",2.0
86481,294,0,McLaughlin & Associates,2024-03-09,2024-03-14,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,2.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,DEM,Biden,19368,Joe Biden,37.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,12.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,IND,West,31097,Cornel West,2.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86545,1189,96,Morning Consult,2024-03-08,2024-03-14,796.0,2024-11-05,REP,Trump,16651,Donald Trump,48.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,REP,Trump,16651,Donald Trump,41.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,10.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,IND,West,31097,Cornel West,1.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,DEM,Biden,19368,Joe Biden,46.0
86551,1189,96,Morning Consult,2024-03-08,2024-03-14,697.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
86478,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-13,2024-03-13,753.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.5
86478,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-13,2024-03-13,753.0,2024-11-05,REP,Trump,16651,Donald Trump,50.4
86478,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-13,2024-03-13,705.0,2024-11-05,DEM,Biden,19368,Joe Biden,40.4
86478,1801,0,Florida Atlantic University PolCom Lab/Mainstreet Research,2024-03-13,2024-03-13,705.0,2024-11-05,REP,Trump,16651,Donald Trump,51.0
86479,383,2106,Public Policy Polling,2024-03-12,2024-03-13,837.0,2024-11-05,DEM,Biden,19368,Joe Biden,46.0
86479,383,2106,Public Policy Polling,2024-03-12,2024-03-13,837.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
86477,1357,2104,St. Pete Polls,2024-03-11,2024-03-13,1963.0,2024-11-05,DEM,Biden,19368,Joe Biden,41.7
86477,1357,2104,St. Pete Polls,2024-03-11,2024-03-13,1963.0,2024-11-05,REP,Trump,16651,Donald Trump,47.5
86486,1189,0,Morning Consult,2024-03-11,2024-03-13,4000.0,2024-11-05,DEM,Biden,19368,Joe Biden,44.0
86486,1189,0,Morning Consult,2024-03-11,2024-03-13,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,42.0
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,48.2
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,51.8
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,DEM,Biden,19368,Joe Biden,40.2
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.7
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,5.4
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,IND,West,31097,Cornel West,1.2
86470,1102,"6,569,601,185",Emerson College,2024-03-10,2024-03-13,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.2
86464,1709,0,Big Village,2024-03-08,2024-03-13,2026.0,2024-11-05,DEM,Biden,19368,Joe Biden,32.8
86464,1709,0,Big Village,2024-03-08,2024-03-13,2026.0,2024-11-05,REP,Trump,16651,Donald Trump,36.3
86464,1709,0,Big Village,2024-03-08,2024-03-13,2026.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,9.0
86464,1709,0,Big Village,2024-03-08,2024-03-13,2026.0,2024-11-05,IND,West,31097,Cornel West,1.8
86464,1709,0,Big Village,2024-03-08,2024-03-13,1628.0,2024-11-05,DEM,Biden,19368,Joe Biden,36.8
86464,1709,0,Big Village,2024-03-08,2024-03-13,1628.0,2024-11-05,REP,Trump,16651,Donald Trump,39.1
86464,1709,0,Big Village,2024-03-08,2024-03-13,1628.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,8.6
86464,1709,0,Big Village,2024-03-08,2024-03-13,1628.0,2024-11-05,IND,West,31097,Cornel West,2.1
86464,1709,0,Big Village,2024-03-08,2024-03-13,1436.0,2024-11-05,DEM,Biden,19368,Joe Biden,39.5
86464,1709,0,Big Village,2024-03-08,2024-03-13,1436.0,2024-11-05,REP,Trump,16651,Donald Trump,40.9
86464,1709,0,Big Village,2024-03-08,2024-03-13,1436.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,8.5
86464,1709,0,Big Village,2024-03-08,2024-03-13,1436.0,2024-11-05,IND,West,31097,Cornel West,1.8
86471,241,71,Ipsos,2024-03-07,2024-03-13,3356.0,2024-11-05,DEM,Biden,19368,Joe Biden,50.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,3356.0,2024-11-05,REP,Trump,16651,Donald Trump,48.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,4094.0,2024-11-05,DEM,Biden,19368,Joe Biden,34.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,4094.0,2024-11-05,REP,Trump,16651,Donald Trump,36.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,3356.0,2024-11-05,DEM,Biden,19368,Joe Biden,43.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,3356.0,2024-11-05,REP,Trump,16651,Donald Trump,38.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,3356.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,12.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,4094.0,2024-11-05,DEM,Biden,19368,Joe Biden,31.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,4094.0,2024-11-05,REP,Trump,16651,Donald Trump,32.0
86471,241,71,Ipsos,2024-03-07,2024-03-13,4094.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,16.0
86463,568,352,YouGov,2024-03-10,2024-03-12,1367.0,2024-11-05,DEM,Biden,19368,Joe Biden,42.0
86463,568,352,YouGov,2024-03-10,2024-03-12,1367.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86487,1189,0,Morning Consult,2024-03-10,2024-03-12,4000.0,2024-11-05,DEM,Biden,19368,Joe Biden,44.0
86487,1189,0,Morning Consult,2024-03-10,2024-03-12,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
86465,1447,185,Civiqs,2024-03-09,2024-03-12,1324.0,2024-11-05,DEM,Biden,19368,Joe Biden,45.0
86465,1447,185,Civiqs,2024-03-09,2024-03-12,1324.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,DEM,Biden,19368,Joe Biden,45.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,REP,Trump,16651,Donald Trump,48.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,DEM,Biden,19368,Joe Biden,36.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,REP,Trump,16651,Donald Trump,41.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,10.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,IND,West,31097,Cornel West,3.0
86472,396,0,Quinnipiac University,2024-03-08,2024-03-12,1487.0,2024-11-05,GRE,Stein,31116,Jill Stein,4.0
86546,1189,96,Morning Consult,2024-03-08,2024-03-12,788.0,2024-11-05,DEM,Biden,19368,Joe Biden,38.0
